Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Бузулукская городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №453	УИК №454	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1849					
1	"Число избирателей, включенных в списки избирателей"	63705	1563	1789	257	974	2009	2681	2645	714	2187	1431	887	1888	1810	1321	1512	2398	2673	1116	1215	2313	1739	1747	2759	2404	1560	2092	2108	2182	2481	1372	302	1794	222	842	1099	595	1532	1418	2074					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	63429	1600	1800	260	950	2000	2700	2650	700	2150	1400	850	1900	1800	1300	1500	2400	2700	1100	1200	2300	1700	1700	2700	2400	1550	2150	2100	2200	2450	1350	300	1800	219	800	1100	550	1550	1450	2100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	34183	799	1074	257	503	1061	1354	1418	384	1172	795	452	921	1059	650	751	1177	1413	568	607	1129	860	940	1264	1379	884	1186	1238	1273	1436	802	186	954	123	454	511	357	863	831	1098					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2181	44	28	0	42	73	86	70	36	81	49	19	36	83	71	44	122	42	94	27	61	81	64	117	48	56	70	29	20	100	32	32	64	96	28	46	30	45	58	57					
6	Число погашенных избирательных бюллетеней	27065	757	698	3	405	866	1260	1162	280	897	556	379	943	658	579	705	1101	1245	438	566	1110	759	696	1319	973	610	894	833	907	914	516	82	782	0	318	543	163	642	561	945					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2181	44	28	0	42	73	86	70	36	81	49	19	36	83	71	44	122	42	94	27	61	81	64	117	48	56	70	29	20	100	32	32	64	96	28	46	30	45	58	57					
8	Число бюллетеней в стационарных ящиках для голосования	34182	799	1074	257	503	1061	1354	1418	384	1172	795	452	921	1059	650	750	1177	1413	568	607	1129	860	940	1264	1379	884	1186	1238	1273	1436	802	186	954	123	454	511	357	863	831	1098					
9	Число недействительных избирательных бюллетеней	327	6	13	4	2	11	14	13	2	9	7	0	19	16	7	10	6	15	1	5	8	7	8	15	12	13	11	4	13	19	3	2	12	2	4	4	3	3	7	17					
10	Число действительных избирательных бюллетеней	36036	837	1089	253	543	1123	1426	1475	418	1244	837	471	938	1126	714	784	1293	1440	661	629	1182	934	996	1366	1415	927	1245	1263	1280	1517	831	216	1006	217	478	553	384	905	882	1138					
11	Число полученных открепительных  удостоверений	475	21	10	0	9	18	21	24	7	18	7	5	5	14	8	14	27	20	10	9	8	15	10	13	20	9	21	15	14	18	8	3	13	0	5	14	5	7	14	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	460	20	10	0	9	17	21	23	6	18	7	5	5	13	8	14	27	19	10	9	7	15	10	13	20	9	20	15	14	18	8	1	13	0	4	12	5	7	12	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	449	2	6	2	13	21	17	24	1	40	5	10	4	16	11	12	8	16	7	4	7	5	10	16	12	5	23	19	14	8	25	6	9	11	8	9	5	22	4	12					
14	Число неиспользованных открепительных удостоверений	15	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	2	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	25	0	0	0	2	3	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	1	0	0	2	0	3	0	0	3	0	1	0	0	0	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	486	9	11	5	8	13	25	25	7	11	11	9	11	15	13	11	13	18	8	7	11	21	7	15	19	9	17	22	14	18	10	4	19	5	9	10	6	12	12	16					
		1.34%	1.07%	0.99%	1.95%	1.47%	1.15%	1.74%	1.68%	1.67%	0.88%	1.30%	1.91%	1.15%	1.31%	1.80%	1.39%	1.00%	1.24%	1.21%	1.10%	0.92%	2.23%	0.70%	1.09%	1.33%	0.96%	1.35%	1.74%	1.08%	1.17%	1.20%	1.83%	1.87%	2.28%	1.87%	1.80%	1.55%	1.32%	1.35%	1.39%					
19	Жириновский Владимир Вольфович	4228	84	125	22	66	127	199	211	36	121	77	56	139	125	111	101	157	195	99	81	168	110	109	156	153	108	85	134	140	182	105	19	123	37	74	50	36	98	86	123					
		11.63%	9.96%	11.34%	8.56%	12.11%	11.20%	13.82%	14.18%	8.57%	9.66%	9.12%	11.89%	14.52%	10.95%	15.40%	12.72%	12.09%	13.40%	14.95%	12.78%	14.12%	11.69%	10.86%	11.30%	10.72%	11.49%	6.77%	10.58%	10.83%	11.85%	12.59%	8.72%	12.08%	16.89%	15.35%	8.98%	9.30%	10.79%	9.67%	10.65%					
20	Зюганов Геннадий Андреевич	10778	243	332	34	136	358	415	395	108	403	265	140	274	350	202	264	360	408	139	181	331	281	347	396	494	300	390	326	337	516	285	72	319	56	121	168	85	309	261	377					
		29.64%	28.83%	30.13%	13.23%	24.95%	31.57%	28.82%	26.55%	25.71%	32.16%	31.40%	29.72%	28.63%	30.65%	28.02%	33.25%	27.71%	28.04%	20.99%	28.55%	27.82%	29.86%	34.56%	28.67%	34.62%	31.91%	31.05%	25.73%	26.06%	33.59%	34.17%	33.03%	31.34%	25.57%	25.10%	30.16%	21.96%	34.03%	29.36%	32.64%					
21	Медведев Дмитрий Анатольевич	20544	501	621	192	333	625	787	844	267	709	484	266	514	636	388	408	763	819	415	360	672	522	533	799	749	510	753	781	789	801	431	121	545	119	274	325	257	486	523	622					
		56.50%	59.43%	56.35%	74.71%	61.10%	55.11%	54.65%	56.72%	63.57%	56.58%	57.35%	56.48%	53.71%	55.69%	53.81%	51.39%	58.74%	56.29%	62.69%	56.78%	56.47%	55.47%	53.09%	57.86%	52.49%	54.26%	59.95%	61.64%	61.02%	52.15%	51.68%	55.50%	53.54%	54.34%	56.85%	58.35%	66.41%	53.52%	58.83%	53.85%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
