Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Александровская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62									
1	Число избирателей, включенных в список избирателей	93589	2290	1011	1151	965	2532	1022	2022	2034	2113	1731	2591	2389	2842	2515	2007	2224	1513	2320	2433	2540	2448	2383	2410	2752	2400	2362	2593	328	558	774	1178	196	645	373	420	383	221	655	599	486	282	515	836	453	418	705	343	274	709	1667	2427	1557	1517	2399	2462	2603	2499	2401	2525	2261	34	293									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	89842	2213	954	1103	922	2437	975	1943	1941	2023	1663	2495	2295	2722	2423	1908	2139	1321	2217	2347	2449	2367	2292	2268	2613	2331	2205	2515	313	528	740	1115	196	609	346	400	360	213	656	582	475	271	497	838	439	407	686	330	239	642	1606	2367	1507	1468	2312	2392	2480	2404	2277	2410	2156	200	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	41039	1152	479	520	443	1024	472	869	990	1043	850	1243	1259	1394	1225	939	1111	708	1233	1154	1243	1355	1136	977	1233	987	1064	1287	107	173	270	480	87	270	124	187	124	90	278	256	236	127	177	413	177	49	196	31	101	221	543	1069	601	528	899	1138	896	961	1024	885	871	34	26									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3112	18	27	25	23	33	9	19	12	20	9	37	15	28	28	9	8	110	25	27	23	32	7	34	95	20	36	12	39	107	119	91	24	108	44	28	82	31	74	42	10	20	88	41	51	154	117	123	36	132	46	50	31	49	65	58	74	50	46	32	42	0	267									
6	Число погашенных избирательных бюллетеней	45691	1043	448	558	456	1380	494	1055	939	960	804	1215	1021	1300	1170	960	1020	503	959	1166	1183	980	1149	1257	1285	1324	1105	1216	167	248	351	544	85	231	178	185	154	92	304	284	229	124	232	384	211	204	373	176	102	289	1017	1248	875	891	1348	1196	1510	1393	1207	1493	1243	166	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3112	18	27	25	23	33	9	19	12	20	9	37	15	28	28	9	8	110	25	27	23	32	7	34	95	20	36	12	39	107	119	91	24	108	44	28	82	31	74	42	10	20	88	41	51	154	117	123	36	132	46	50	31	49	65	58	74	50	46	32	42	0	267									
8	Число бюллетеней в стационарных ящиках для голосования	40976	1152	479	520	443	1023	472	869	990	1041	848	1241	1259	1394	1225	937	1110	708	1233	1154	1243	1355	1136	977	1233	987	1064	1286	107	173	270	480	87	270	124	187	124	90	278	256	236	127	177	413	177	49	196	31	101	221	543	1069	598	528	899	1138	896	961	977	884	871	34	25									
9	Число недействительных избирательных бюллетеней	816	20	10	12	10	24	8	13	11	22	20	19	29	19	27	23	26	12	24	24	26	28	17	23	37	16	27	25	5	3	4	4	3	5	0	6	2	2	4	6	3	1	0	4	2	1	1	1	3	6	8	16	4	12	20	29	29	23	20	18	14	0	5									
10	Число действительных избирательных бюллетеней	43272	1150	496	533	456	1032	473	875	991	1039	837	1259	1245	1403	1226	923	1092	806	1234	1157	1240	1359	1126	988	1291	991	1073	1273	141	277	385	567	108	373	168	209	204	119	348	292	243	146	265	450	226	202	312	153	134	347	581	1103	625	565	944	1167	941	988	1003	898	899	34	287									
11	Число полученных открепительных  удостоверений	1962	50	33	16	10	45	20	30	40	40	40	45	40	40	40	40	40	40	44	40	51	60	40	45	40	64	60	60	5	2	10	20	15	15	15	15	15	15	45	15	15	15	15	50	15	15	15	5	5	15	40	65	40	40	56	56	40	40	40	35	45	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1583	44	19	16	6	42	15	25	25	28	38	43	35	29	40	19	40	23	44	36	46	52	33	41	33	55	51	60	4	2	7	16	14	9	0	3	1	4	39	12	13	8	10	50	13	9	14	5	1	5	23	65	34	40	53	51	26	32	17	25	40	0	0									
