Выборы Президента Российской Федерации																																								
Дата голосования: 02.03.2008																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Кировская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
	Число участковых избирательных комиссий	33																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																						
																																								
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340					
1	"Число избирателей, включенных в списки избирателей"	71416	2254	1683	1847	2130	2073	2130	2432	2204	2686	2263	1823	1983	2016	1724	2155	2337	2398	1808	1786	2746	2355	2503	2174	2283	2343	2173	2179	2338	2089	1822	1826	2465	2388					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67100	2200	1600	1700	2000	1900	2000	2300	2100	2500	2100	1700	1800	1900	1600	2000	2200	2300	1700	1700	2600	2200	2400	2000	2100	2300	2000	2000	2300	2000	1700	1700	2300	2200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	36531	1168	936	1035	1178	1092	1083	1321	1223	1350	1268	993	949	977	930	1103	1268	1197	984	957	1256	1251	1222	933	1095	1065	1079	948	1175	1037	950	1031	1216	1261					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1283	46	47	23	30	36	56	28	36	42	30	16	51	48	16	53	42	42	31	50	35	29	21	65	42	38	53	40	52	40	25	25	53	42					
6	Число погашенных избирательных бюллетеней	29286	986	617	642	792	772	861	951	841	1108	802	691	800	875	654	844	890	1061	685	693	1309	920	1157	1002	963	1197	868	1012	1073	923	725	644	1031	897					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1283	46	47	23	30	36	56	28	36	42	30	16	51	48	16	53	42	42	31	50	35	29	21	65	42	38	53	40	52	40	25	25	53	42					
8	Число бюллетеней в стационарных ящиках для голосования	36489	1167	936	1035	1178	1092	1082	1321	1218	1324	1268	993	948	977	930	1103	1268	1197	984	957	1253	1251	1222	933	1091	1065	1079	948	1174	1037	950	1031	1216	1261					
9	Число недействительных избирательных бюллетеней	559	14	19	9	21	17	13	12	18	20	11	13	12	14	14	19	27	21	12	15	25	22	19	12	14	15	23	12	17	19	19	9	23	29					
10	Число действительных избирательных бюллетеней	37213	1199	964	1049	1187	1111	1125	1337	1236	1346	1287	996	987	1011	932	1137	1283	1218	1003	992	1263	1258	1224	986	1119	1088	1109	976	1209	1058	956	1047	1246	1274					
11	Число полученных открепительных  удостоверений	780	20	20	30	30	30	30	30	20	40	20	20	30	30	20	20	30	20	20	20	30	20	30	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	581	20	5	22	20	20	24	24	20	30	14	17	21	23	6	17	26	18	14	14	29	20	24	14	16	14	10	17	14	12	14	18	12	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	569	51	63	7	14	4	19	25	26	26	22	10	17	12	11	5	15	17	14	13	23	13	21	15	7	11	9	12	16	8	19	6	23	15					
14	Число неиспользованных открепительных удостоверений	199	0	15	8	10	10	6	6	0	10	6	3	9	7	14	3	4	2	6	6	1	0	6	6	4	6	10	3	6	8	6	2	8	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
