Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Яранская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342					
1	"Число избирателей, внесенных в списки избирателей"	25275	801	1533	1333	1479	1090	2448	748	925	590	1059	1761	1620	194	227	281	250	306	595	706	357	265	277	430	402	440	285	301	589	722	203	430	602	222	300	450	220	409	425					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23814	755	1450	1225	1380	1010	2225	635	760	550	1000	1645	1500	194	205	260	235	295	560	695	375	245	270	385	395	430	285	310	560	725	207	415	650	217	285	435	230	395	421					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14848	508	915	786	814	689	1501	437	477	323	639	988	1040	185	110	136	168	189	380	335	182	159	176	247	258	243	157	179	379	501	132	186	368	123	151	196	133	239	219					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2481	29	27	37	68	72	126	114	103	33	43	78	71	0	61	38	39	55	63	129	120	44	49	84	61	76	28	53	70	55	43	114	82	66	40	134	47	64	65					
6	Число погашенных избирательных бюллетеней	6485	218	508	402	498	249	598	84	180	194	318	579	389	9	34	86	28	51	117	231	73	42	45	54	76	111	100	78	111	169	32	115	200	28	94	105	50	92	137					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2481	29	27	37	68	72	126	114	103	33	43	78	71	0	61	38	39	55	63	129	120	44	49	84	61	76	28	53	70	55	43	114	82	66	40	134	47	64	65					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14846	508	915	786	814	689	1501	437	477	323	639	988	1040	185	110	136	168	189	380	335	182	159	176	247	258	243	157	179	379	501	132	186	368	123	151	196	132	238	219					
9	Число недействительных избирательных бюллетеней	185	13	8	12	7	10	17	8	10	3	9	8	11	9	4	0	1	0	0	9	1	0	0	7	2	3	0	0	6	3	0	0	10	1	1	4	3	4	1					
10	Число действительных избирательных бюллетеней	17142	524	934	811	875	751	1610	543	570	353	673	1058	1100	176	167	174	206	244	443	455	301	203	225	324	317	316	185	232	443	553	175	300	440	188	190	326	176	298	283					
