Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Сулейман-Стальская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269					
1	"Число избирателей, внесенных в списки избирателей"	33483	1679	2220	2166	1503	642	356	1658	1792	1753	1035	2031	875	2078	2417	971	1534	1122	695	125	972	684	652	263	565	360	270	101	103	375	253	151	91	160	99	295	248	180	74	72	184	483	196					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33447	1680	2220	2166	1505	638	356	1660	1792	1755	1035	2031	872	2050	2418	971	1535	1122	695	122	972	683	652	263	565	360	270	101	103	375	253	151	91	154	99	295	248	180	74	72	182	485	196					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	30999	1590	1893	1903	1410	617	278	1547	1531	1642	1000	1980	776	1990	2387	953	1433	1113	584	122	972	681	514	263	550	328	262	96	92	341	218	121	81	125	94	295	230	175	74	59	116	400	163					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	2424	90	327	263	95	21	78	113	261	113	35	51	96	60	31	18	102	9	101	0	0	0	138	0	15	20	8	5	11	34	35	30	10	29	5	0	18	5	0	13	66	85	33					
7	Число избирательных бюллетеней в переносных ящиках для голосования	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	30949	1590	1893	1903	1410	617	278	1547	1531	1592	1000	1980	776	1990	2387	953	1433	1113	584	122	972	681	514	263	550	328	262	96	92	341	218	121	81	125	94	295	230	175	74	59	116	400	163					
9	Число недействительных избирательных бюллетеней	50	0	0	0	0	6	0	0	0	0	15	0	5	0	0	1	0	0	0	0	5	0	3	1	0	3	0	1	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	30921	1590	1893	1903	1410	611	278	1547	1531	1592	985	1980	771	1990	2387	952	1433	1113	594	122	967	681	511	262	550	337	262	95	92	335	218	117	81	125	94	295	230	175	74	59	116	400	163					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	499	29	30	30	20	10	10	30	20	20	20	30	20	20	20	10	10	10	10	0	10	10	10	5	5	5	5	5	5	10	5	5	5	5	5	15	10	5	5	0	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	15	0	0	2	0	0	0	0	0	3	1	0	0	2	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	18	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	484	29	30	28	20	10	10	30	20	17	19	30	20	18	19	10	10	10	10	0	5	10	10	5	5	4	5	5	5	10	5	5	5	5	5	15	10	5	5	0	5	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
