Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Болотнинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144					
1	"Число избирателей, включенных в списки избирателей"	22851	360	271	342	623	180	549	236	518	85	482	167	493	114	432	72	94	94	239	350	109	369	85	676	380	427	628	166	463	581	113	2639	1637	975	1784	880	1732	883	800	1823					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22080	380	270	360	660	180	550	240	540	80	510	170	520	110	450	70	90	90	230	360	100	370	80	710	390	420	630	170	450	610	110	2360	1480	980	1610	920	1580	830	770	1650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16249	260	235	282	454	145	353	184	415	77	415	149	397	95	402	65	75	90	220	245	57	236	68	443	252	275	420	114	354	371	85	1653	1242	607	1145	658	1346	462	618	1285					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1882	83	5	26	51	24	95	30	76	3	34	15	50	15	9	0	5	0	5	44	39	67	0	77	76	27	58	22	56	126	10	151	98	69	87	31	64	117	49	88					
6	Число погашенных избирательных бюллетеней	3949	37	30	52	155	11	102	26	49	0	61	6	73	0	39	5	10	0	5	71	4	67	12	190	62	118	152	34	40	113	15	556	140	304	378	231	170	251	103	277					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1882	83	5	26	51	24	95	30	76	3	34	15	50	15	9	0	5	0	5	44	39	67	0	77	76	27	58	22	56	126	10	151	98	69	87	31	64	117	49	88					
8	Число бюллетеней в стационарных ящиках для голосования	16249	260	235	282	454	145	353	184	415	77	415	149	397	95	402	65	75	90	220	245	57	236	68	443	252	275	420	114	354	371	85	1653	1242	607	1145	658	1346	462	618	1285					
9	Число недействительных избирательных бюллетеней	276	1	4	3	9	2	4	0	3	1	6	2	5	0	6	0	1	0	4	5	1	2	1	14	6	2	6	0	2	16	1	38	58	11	11	3	12	7	15	14					
10	Число действительных избирательных бюллетеней	17855	342	236	305	496	167	444	214	488	79	443	162	442	110	405	65	79	90	221	284	95	301	67	506	322	300	472	136	408	481	94	1766	1282	665	1221	686	1398	572	652	1359					
11	Число полученных открепительных  удостоверений	524	19	4	22	19	7	6	4	29	2	29	15	34	5	4	2	2	2	4	12	2	14	2	36	13	4	9	7	4	39	5	25	30	15	15	20	10	15	18	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	499	19	2	22	13	7	5	4	29	2	29	15	34	5	3	0	1	0	2	12	0	14	2	36	13	2	9	5	4	39	4	25	30	14	15	20	10	15	18	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	190	1	1	3	3	1	1	3	2	2	8	3	0	2	0	2	0	2	9	3	3	7	7	3	2	4	6	0	8	2	3	30	11	17	8	2	9	5	6	11					
14	Число неиспользованных открепительных удостоверений	25	0	2	0	6	0	1	0	0	0	0	0	0	0	1	2	1	2	2	0	2	0	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	76	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	14	8	10	1	1	3	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	211	2	3	0	3	3	5	4	2	0	4	1	2	1	4	1	4	3	0	1	1	1	0	11	2	3	1	3	4	1	0	46	20	4	15	3	15	6	18	14					
		1.16%	0.58%	1.25%	0.00%	0.59%	1.78%	1.12%	1.87%	0.41%	0.00%	0.89%	0.61%	0.45%	0.91%	0.97%	1.54%	5.00%	3.33%	0.00%	0.35%	1.04%	0.33%	0.00%	2.12%	0.61%	0.99%	0.21%	2.21%	0.98%	0.20%	0.00%	2.55%	1.49%	0.59%	1.22%	0.44%	1.06%	1.04%	2.70%	1.02%					
19	Жириновский Владимир Вольфович	1685	49	41	48	32	13	45	19	30	5	46	18	36	13	27	7	12	6	48	53	14	42	18	61	18	43	39	11	40	36	22	145	73	52	109	65	119	59	74	97					
		9.29%	14.29%	17.08%	15.58%	6.34%	7.69%	10.04%	8.88%	6.11%	6.25%	10.24%	10.98%	8.05%	11.82%	6.57%	10.77%	15.00%	6.67%	21.33%	18.34%	14.58%	13.86%	26.47%	11.73%	5.49%	14.24%	8.16%	8.09%	9.76%	7.24%	23.16%	8.04%	5.45%	7.69%	8.85%	9.43%	8.44%	10.19%	11.09%	7.06%					
20	Зюганов Геннадий Андреевич	4231	37	36	60	126	18	121	88	125	21	68	38	109	26	111	24	17	10	81	50	30	29	9	95	79	74	88	31	45	147	24	400	477	164	302	202	331	130	128	280					
		23.34%	10.79%	15.00%	19.48%	24.95%	10.65%	27.01%	41.12%	25.46%	26.25%	15.14%	23.17%	24.38%	23.64%	27.01%	36.92%	21.25%	11.11%	36.00%	17.30%	31.25%	9.57%	13.24%	18.27%	24.09%	24.50%	18.41%	22.79%	10.98%	29.58%	25.26%	22.17%	35.60%	24.26%	24.51%	29.32%	23.48%	22.45%	19.19%	20.39%					
21	Медведев Дмитрий Анатольевич	11728	254	156	197	335	133	273	103	331	53	325	105	295	70	263	33	46	71	92	180	50	229	40	339	223	180	344	91	319	297	48	1175	712	445	795	416	933	377	432	968					
		64.68%	74.05%	65.00%	63.96%	66.34%	78.70%	60.94%	48.13%	67.41%	66.25%	72.38%	64.02%	65.99%	63.64%	63.99%	50.77%	57.50%	78.89%	40.89%	62.28%	52.08%	75.58%	58.82%	65.19%	67.99%	59.60%	71.97%	66.91%	77.80%	59.76%	50.53%	65.13%	53.13%	65.83%	64.53%	60.38%	66.17%	65.11%	64.77%	70.50%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
