Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Якшур-Бодьинская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323					
1	"Число избирателей, внесенных в списки"	16316	1357	1775	1292	627	967	336	420	563	1312	208	217	331	1568	145	498	696	920	403	273	475	633	300	1000					
2	"Число бюллетеней, полученных участковыми комиссиями"	16690	1370	1840	1310	640	1005	335	450	575	1350	212	220	340	1650	141	484	690	934	422	276	502	642	302	1000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10093	805	940	734	343	566	206	276	314	896	144	139	229	1115	100	293	333	601	267	218	352	366	183	673					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	887	29	40	34	34	45	11	25	54	106	28	23	30	71	20	33	89	30	56	13	32	49	12	23					
6	Число погашенных бюллетеней	5710	536	860	542	263	394	118	149	207	348	40	58	81	464	21	158	268	303	99	45	118	227	107	304					
7	Число бюллетеней в переносных ящиках для голосования	887	29	40	34	34	45	11	25	54	106	28	23	30	71	20	33	89	30	56	13	32	49	12	23					
8	Число бюллетеней в стационарных ящиках для голосования	10090	805	940	734	341	565	206	276	314	896	144	139	229	1115	100	293	333	601	267	218	352	366	183	673					
9	Число недействительных бюллетеней	206	13	12	17	4	10	0	12	13	24	3	2	3	20	0	3	8	14	7	8	14	7	6	6					
10	Число действительных бюллетеней	10771	821	968	751	371	600	217	289	355	978	169	160	256	1166	120	323	414	617	316	223	370	408	189	690					
