Выборы Президента Российской Федерации																																																																	
Дата голосования: 02.03.2008																																																																	
																																																																	
Наименование Избирательной комиссии:    Орехово-Зуевская городская																																																																	
																																																																	
Сводная таблица результатов выборов																																																																	
																																																																	
	Число участковых избирательных комиссий	58																																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																															
																																																																	
		Сумма	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019					
1	"Число избирателей, включенных в списки избирателей"	100555	1800	1551	1591	1620	1935	1925	2175	1750	1721	1926	1889	1652	1207	1750	1787	1820	1737	1605	1201	1753	2473	1748	1473	1410	1482	1666	2032	2032	1842	1683	1812	1726	467	1841	1376	2023	1933	1742	1433	1601	2080	1707	1806	2151	2328	1864	2274	1915	1451	1806	2418	751	2144	786	2358	2044	1229	1253					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	90810	1650	1400	1400	1400	1750	1750	1950	1600	1600	1650	1750	1500	1150	1600	1650	1650	1600	1400	1050	1600	2250	1550	1300	1300	1350	1500	1900	1750	1500	1500	1600	1500	460	1700	1250	1850	1750	1600	1300	1450	1900	1550	1650	1900	2100	1700	2100	1700	1300	1600	2200	750	1900	700	2100	1800	1250	1150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	51632	911	780	833	824	851	937	1043	850	908	795	1078	946	633	961	1038	991	960	902	620	884	1280	982	758	713	748	792	891	1597	1034	929	903	949	228	1000	799	1045	1092	930	778	808	1127	894	981	1073	1272	1047	1098	976	713	686	921	230	941	412	1122	1039	524	575					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2940	21	20	32	20	35	60	44	64	74	181	23	15	26	27	16	25	20	16	10	12	26	34	10	12	22	33	69	103	34	51	25	21	232	14	13	18	7	31	26	36	35	29	64	19	61	74	60	69	35	72	63	332	42	27	127	39	216	18					
6	Число погашенных избирательных бюллетеней	36238	718	600	535	556	864	753	863	686	618	674	649	539	491	612	596	634	620	482	420	704	944	534	532	575	580	675	940	50	432	520	672	530	0	686	438	787	651	639	496	606	738	627	605	808	767	579	942	655	552	842	1216	188	917	261	851	722	510	557					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2940	21	20	32	20	35	60	44	64	74	181	23	15	26	27	16	25	20	16	10	12	26	34	10	12	22	33	69	103	34	51	25	21	232	14	13	18	7	31	26	36	35	29	64	19	61	74	60	69	35	72	63	332	42	27	127	39	216	18					
8	Число бюллетеней в стационарных ящиках для голосования	51607	911	780	833	824	850	925	1043	850	908	795	1078	946	633	961	1038	991	959	902	620	884	1280	982	758	713	748	792	890	1597	1034	928	902	949	228	1000	799	1045	1092	930	778	808	1125	894	981	1073	1271	1046	1098	976	713	686	921	230	941	412	1122	1039	520	575					
9	Число недействительных избирательных бюллетеней	947	19	9	11	14	10	15	19	16	15	32	17	19	16	13	25	18	21	25	8	18	27	19	12	12	11	14	9	10	18	19	18	26	8	24	16	19	11	10	9	11	18	18	17	21	27	26	16	20	25	12	12	21	13	14	14	21	4	5					
10	Число действительных избирательных бюллетеней	53600	913	791	854	830	875	970	1068	898	967	944	1084	942	643	975	1029	998	958	893	622	878	1279	997	756	713	759	811	950	1690	1050	960	909	944	452	990	796	1044	1088	951	795	833	1142	905	1028	1071	1305	1094	1142	1025	723	746	972	541	970	425	1235	1057	732	588					
11	Число полученных открепительных  удостоверений	2883	52	46	46	46	56	57	63	51	48	49	54	49	37	51	53	54	52	45	33	52	73	51	42	41	43	49	56	51	48	49	51	48	10	59	40	61	52	51	42	47	57	50	53	65	64	55	62	55	42	53	67	11	80	65	43	35	31	37					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1779	14	32	14	26	36	26	34	35	31	24	48	36	24	29	37	24	39	33	32	32	41	32	27	21	28	37	45	27	25	27	20	24	0	42	23	48	37	37	28	31	38	19	34	49	50	36	28	28	27	27	36	4	63	24	36	27	21	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1306	11	8	27	16	22	20	32	37	23	45	17	10	8	14	13	18	8	32	14	6	20	17	27	12	14	15	32	24	15	29	56	78	45	8	19	9	16	20	8	17	19	18	13	17	30	36	37	39	17	35	18	12	21	23	53	20	15	21					
