Выборы Президента Российской Федерации																																																																													
Дата голосования: 04.03.2012																																																																													
																																																																													
Наименование Избирательной комиссии:    Нижний Новгород, Сормовская																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	66																																																																											
																																																																													
		Сумма	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837									
1	Число избирателей, включенных в список избирателей	142415	1435	2024	1808	2178	2548	1885	2647	2575	2325	2452	2596	2704	2661	1905	2061	1622	2087	2749	2241	2120	2668	1983	2126	1598	1764	1739	1784	2060	1192	1600	1319	1548	2537	1937	2600	2562	2391	2528	2664	2112	1537	1445	2104	1932	1681	1614	1956	2275	1969	1891	1847	2309	2541	2626	2284	2350	2021	2059	2263	2548	2676	2701	2722	2819	2500	2410									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	141900	1500	1900	1750	2200	2550	1850	2500	2550	2150	2350	2650	2750	2550	1850	2050	1650	2150	2100	2250	2050	2700	1900	2000	1600	1750	1750	1750	1950	1800	1550	1300	1550	2550	1950	2700	2500	2450	2600	2650	2100	1550	1450	2150	1900	1700	1600	2000	2300	2000	1950	1850	2350	2550	2650	2200	2350	2000	2050	2300	2600	2700	2700	2700	2850	2550	2450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	81374	772	1065	942	1269	1322	978	1242	1321	1384	1452	1370	1369	1574	1009	1349	795	1087	1363	1466	1359	1753	1126	1098	1046	947	1134	975	1190	1038	1073	892	963	1662	1099	1553	1417	966	1330	1360	1613	947	759	1051	1109	978	980	1293	1196	1033	1016	1157	1291	1346	1308	1377	1332	1229	1541	1196	1379	1417	1567	1688	1748	1249	1464									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7619	85	123	123	167	148	99	127	154	208	457	22	28	122	92	208	29	17	464	203	246	59	114	537	24	68	74	64	441	77	23	53	61	51	76	44	63	26	26	74	246	57	62	26	134	133	20	33	104	31	123	153	96	36	17	23	98	175	144	30	34	24	150	167	170	21	235									
6	Число погашенных избирательных бюллетеней	52886	643	712	685	764	1080	773	1131	1075	558	441	1258	1353	854	749	493	826	1046	273	581	445	888	660	365	530	735	542	711	319	685	454	355	526	837	775	1103	1020	1458	1244	1216	241	546	629	1073	656	589	600	674	1000	936	811	540	963	1168	1325	800	920	593	348	1074	1187	1259	983	845	932	1280	751									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7619	85	123	123	167	148	99	127	154	208	457	22	28	122	92	208	29	17	464	203	246	59	114	537	24	68	74	64	441	77	23	53	61	51	76	44	63	26	26	74	246	57	62	26	134	133	20	33	104	31	123	153	96	36	17	23	98	175	144	30	34	24	150	167	170	21	235									
8	Число бюллетеней в стационарных ящиках для голосования	80593	767	1065	907	1244	1322	971	1229	1321	1384	1450	1370	1369	1574	1007	1336	795	1087	1278	1466	1339	1683	1113	1082	1046	879	1103	971	1190	1038	1068	891	888	1651	1099	1553	1417	966	1328	1298	1613	947	759	1051	1102	975	980	1293	1191	1033	1016	1136	1291	1346	1308	1377	1332	1229	1380	1196	1375	1417	1552	1688	1748	1249	1464									
9	Число недействительных избирательных бюллетеней	724	10	8	5	11	14	7	8	16	10	10	16	13	12	9	12	4	14	20	10	13	23	13	17	7	6	15	10	18	9	7	7	9	12	9	14	20	9	11	6	6	7	10	7	15	8	7	11	9	9	14	16	6	15	12	8	5	2	11	16	8	9	22	12	15	9	11									
10	Число действительных избирательных бюллетеней	87488	842	1180	1025	1400	1456	1063	1348	1459	1582	1897	1376	1384	1684	1090	1532	820	1090	1722	1659	1572	1719	1214	1602	1063	941	1162	1025	1613	1106	1084	937	940	1690	1166	1583	1460	983	1343	1366	1853	997	811	1070	1221	1100	993	1315	1286	1055	1125	1273	1381	1367	1313	1392	1425	1402	1513	1210	1401	1432	1680	1843	1903	1261	1688									
