Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Михайловская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537					
1	"Число избирателей, внесенных в список избирателей"	19727	1215	178	211	776	844	776	127	1236	405	585	310	1104	163	402	296	192	735	127	126	475	1477	302	994	37	134	311	156	749	252	633	1298	277	977	255	110	1172	310					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17800	1000	190	190	800	850	750	120	1010	400	550	250	1000	160	350	250	190	700	120	120	450	1400	250	800	50	130	300	150	700	200	600	1050	250	920	200	100	1000	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10010	535	72	110	335	427	403	53	581	190	266	148	498	104	213	137	102	442	72	83	271	731	119	551	28	93	142	89	378	131	310	676	115	582	127	65	663	168					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2460	204	49	31	183	122	55	33	124	48	83	35	149	6	35	40	13	64	14	11	58	186	40	95	9	12	55	18	106	36	89	131	54	85	26	23	111	27					
6	Число погашенных избирательных бюллетеней	5330	261	69	49	282	301	292	34	305	162	201	67	353	50	102	73	75	194	34	26	121	483	91	154	13	25	103	43	216	33	201	243	81	253	47	12	226	55					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2459	203	49	31	183	122	55	33	124	48	83	35	149	6	35	40	13	64	14	11	58	186	40	95	9	12	55	18	106	36	89	131	54	85	26	23	111	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10007	535	72	110	335	427	403	53	581	190	266	148	498	104	213	137	102	442	72	83	271	731	119	551	28	93	142	89	378	131	309	674	115	582	127	65	663	168					
9	Число недействительных избирательных бюллетеней	150	10	0	3	3	5	5	0	7	4	1	0	6	1	3	1	3	14	3	1	7	4	0	13	1	2	1	0	2	5	9	9	2	7	3	0	10	5					
10	Число действительных избирательных бюллетеней	12316	728	121	138	515	544	453	86	698	234	348	183	641	109	245	176	112	492	83	93	322	913	159	633	36	103	196	107	482	162	389	796	167	660	150	88	764	190					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	615	35	18	21	25	25	22	0	24	7	10	1	10	0	15	8	8	65	5	8	9	35	5	25	5	17	5	13	18	11	26	21	3	35	0	7	65	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	607	35	18	21	25	25	20	0	24	7	10	1	10	0	15	8	8	65	5	8	9	35	5	20	5	16	5	13	18	11	26	21	3	35	0	7	65	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	198	12	4	9	4	4	11	2	4	8	5	5	1	4	5	6	3	9	5	4	2	8	1	8	3	3	6	6	3	7	12	9	2	7	5	6	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	0	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2820	186	19	22	136	116	129	19	151	51	98	37	196	24	64	57	28	154	18	20	76	177	13	135	1	15	50	12	96	36	96	188	27	173	18	11	147	24					
		22.62%	25.20%	15.70%	15.60%	26.25%	21.13%	28.17%	22.09%	21.42%	21.43%	28.08%	20.22%	30.29%	21.82%	25.81%	32.20%	24.35%	30.43%	20.93%	21.28%	23.10%	19.30%	8.18%	20.90%	2.70%	14.29%	25.38%	11.21%	19.83%	21.56%	24.12%	23.35%	15.98%	25.94%	11.76%	12.50%	18.99%	12.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1787	91	20	26	83	98	62	12	111	26	53	30	81	4	57	24	16	74	13	12	65	151	19	95	4	9	14	13	70	28	58	137	22	72	27	11	80	19					
		14.33%	12.33%	16.53%	18.44%	16.02%	17.85%	13.54%	13.95%	15.74%	10.92%	15.19%	16.39%	12.52%	3.64%	22.98%	13.56%	13.91%	14.62%	15.12%	12.77%	19.76%	16.47%	11.95%	14.71%	10.81%	8.57%	7.11%	12.15%	14.46%	16.77%	14.57%	17.02%	13.02%	10.79%	17.65%	12.50%	10.34%	9.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	4	2	0	3	9	3	0	5	3	3	0	7	0	1	1	0	1	0	0	6	7	2	5	0	2	1	1	7	4	3	3	2	3	0	2	0	2					
		0.74%	0.54%	1.65%	0.00%	0.58%	1.64%	0.66%	0.00%	0.71%	1.26%	0.86%	0.00%	1.08%	0.00%	0.40%	0.56%	0.00%	0.20%	0.00%	0.00%	1.82%	0.76%	1.26%	0.77%	0.00%	1.90%	0.51%	0.93%	1.45%	2.40%	0.75%	0.37%	1.18%	0.45%	0.00%	2.27%	0.00%	1.03%					
