Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Ленинск-Кузнецкая городская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493									
1	Число избирателей, включенных в список избирателей	80952	1703	2114	1270	1604	503	1825	1156	1357	1644	442	1518	2362	2451	1003	1152	1157	1823	917	1240	1922	1355	1706	1084	963	979	1553	1746	1688	1518	1137	770	1684	1535	340	1022	1561	1017	1106	820	1292	852	1020	2093	337	2404	2035	1775	1345	1695	103	1639	1877	1351	1903	1790	1973	1286	1435									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	74910	1680	1970	1150	1480	600	1660	1040	1240	1520	410	1420	2140	2280	940	1050	1060	1700	830	1120	1760	1220	1560	1010	900	880	1430	1490	1630	1440	1040	680	1560	1400	500	930	1460	920	1030	760	1160	790	910	1910	360	2220	2030	1640	1210	1560	200	1460	1690	1240	1680	1660	1820	1160	1320									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51716	1066	1519	950	981	503	1182	860	816	1207	257	1118	1385	1515	732	799	578	1097	746	707	1346	835	1297	696	781	600	1148	1006	1131	1178	659	295	1194	626	340	640	1059	521	721	489	608	585	704	1556	246	1213	1361	1041	895	985	103	830	1096	783	986	1543	1100	822	679									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	11112	283	108	68	312	0	128	90	206	76	120	232	624	324	92	34	202	308	47	227	192	114	48	82	92	39	83	366	110	254	200	222	228	297	0	124	192	201	198	121	361	110	108	220	69	442	304	291	183	457	0	172	212	319	320	93	314	305	188									
6	Число погашенных избирательных бюллетеней	12082	331	343	132	187	97	350	90	218	237	33	70	131	441	116	217	280	295	37	186	222	271	215	232	27	241	199	118	389	8	181	163	138	477	160	166	209	198	111	150	191	95	98	134	45	565	365	308	132	118	97	458	382	138	374	24	406	33	453									
7	Число избирательных бюллетеней в переносных ящиках для голосования	11112	283	108	68	312	0	128	90	206	76	120	232	624	324	92	34	202	308	47	227	192	114	48	82	92	39	83	366	110	254	200	222	228	297	0	124	192	201	198	121	361	110	108	220	69	442	304	291	183	457	0	172	212	319	320	93	314	305	188									
8	Число бюллетеней в стационарных ящиках для голосования	51709	1066	1519	950	981	503	1182	860	816	1206	257	1118	1385	1515	732	799	578	1097	746	707	1346	835	1297	696	781	600	1148	1006	1131	1178	659	295	1194	626	340	640	1059	521	721	489	608	585	704	1556	246	1213	1361	1035	895	985	103	830	1096	783	986	1543	1100	822	679									
9	Число недействительных избирательных бюллетеней	429	11	5	1	11	3	15	9	18	14	4	6	18	18	7	6	5	21	6	6	12	8	4	2	6	10	19	15	0	8	4	0	0	1	3	11	9	4	5	4	27	7	6	2	0	12	13	8	3	6	2	5	5	0	12	7	3	0	2									
10	Число действительных избирательных бюллетеней	62392	1338	1622	1017	1282	500	1295	941	1004	1268	373	1344	1991	1821	817	827	775	1384	787	928	1526	941	1341	776	867	629	1212	1357	1241	1424	855	517	1422	922	337	753	1242	718	914	606	942	688	806	1774	315	1643	1652	1318	1075	1436	101	997	1303	1102	1294	1629	1411	1127	865									
11	Число полученных открепительных  удостоверений	1985	35	50	30	36	0	30	30	30	40	20	46	50	55	30	30	30	50	20	30	45	44	50	35	30	30	40	44	50	40	30	20	45	30	0	30	40	30	30	20	30	20	26	50	20	50	50	50	30	40	0	40	30	34	30	50	50	30	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1589	35	50	30	36	0	30	18	28	35	20	42	37	55	29	21	21	50	20	18	43	42	32	27	30	13	40	44	29	33	20	10	45	15	0	23	25	25	30	13	12	20	26	37	14	50	22	50	30	40	0	21	25	32	15	20	23	19	19									
13	Число избирателей, проголосовавших по открепительным удостоверениям	724	13	16	17	13	0	9	19	10	7	5	3	21	13	10	12	16	6	11	4	15	21	21	7	6	15	12	27	8	6	5	14	12	14	27	7	12	13	3	9	16	7	18	14	9	6	23	15	5	10	31	10	11	9	27	30	6	9	9									
