Выборы Президента Российской Федерации																																																																	
Дата голосования: 18.03.2018																																																																	
																																																																	
"Наименование Избирательной комиссии:    Барнаул, Ленинская"																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																															
																																																																	
		Сумма	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №1904	УИК №1905	УИК №1906	УИК №1907									
1	"Число избирателей, включенных в список избирателей"	107937	2064	2227	2064	1935	1779	1737	2478	2330	2342	2230	2299	2110	1984	2079	2013	2112	2044	1952	1992	2481	2249	2275	2191	2426	2549	2596	2143	2072	2323	2027	1950	1930	2098	2273	2459	2540	2544	2527	1892	1472	1809	2048	2134	2016	1847	1663	990	2270	2020	2776	291	537	431	317									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	90900	1700	1800	1700	1600	1500	1500	2000	1900	1900	1800	1800	1800	1600	1700	1700	1800	1700	1600	1700	2100	1900	1900	1900	2100	2000	2100	1700	1600	1900	1700	1600	1600	1800	1900	2000	2100	2000	2100	1600	1200	1500	1700	1800	1700	1600	1400	800	1900	1700	2200	500	1200	600	700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	66263	1237	1327	1209	1187	1117	1084	1523	1427	1460	1481	1480	1431	1193	1337	1265	1344	1341	1279	1336	1549	1363	1472	1227	1421	1544	1529	1262	1364	1401	1267	1276	1140	1347	1178	1522	1474	1481	1588	1213	927	1145	1195	1350	1097	1138	786	432	1445	1122	1755	287	339	393	176									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2714	39	77	65	44	47	36	68	45	58	47	47	39	50	25	35	37	29	52	50	57	59	64	41	58	38	50	52	53	27	25	34	42	28	25	60	48	85	64	36	34	64	35	55	33	36	19	36	49	63	130	0	170	33	121									
6	Число погашенных избирательных бюллетеней	21923	424	396	426	369	336	380	409	428	382	272	273	330	357	338	400	419	330	269	314	494	478	364	632	621	418	521	386	183	472	408	290	418	425	697	418	578	434	448	351	239	291	470	395	570	426	595	332	406	515	315	213	691	174	403									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2714	39	77	65	44	47	36	68	45	58	47	47	39	50	25	35	37	29	52	50	57	59	64	41	58	38	50	52	53	27	25	34	42	28	25	60	48	85	64	36	34	64	35	55	33	36	19	36	49	63	130	0	170	33	121									
8	Число бюллетеней в стационарных ящиках для голосования	66215	1237	1327	1208	1187	1113	1084	1521	1427	1459	1481	1480	1430	1189	1337	1265	1344	1312	1278	1336	1549	1362	1472	1227	1421	1544	1528	1262	1364	1401	1267	1276	1140	1346	1178	1522	1474	1481	1588	1213	927	1145	1195	1350	1097	1138	784	432	1445	1122	1755	287	339	393	176									
9	Число недействительных избирательных бюллетеней	809	15	18	14	19	18	16	24	22	15	13	22	25	13	20	15	15	17	19	8	21	15	16	20	14	4	25	16	10	12	11	13	32	20	16	5	20	23	18	12	11	13	11	16	10	22	10	6	13	14	21	2	3	3	3									
10	Число действительных избирательных бюллетеней	68120	1261	1386	1259	1212	1142	1104	1565	1450	1502	1515	1505	1444	1226	1342	1285	1366	1324	1311	1378	1585	1406	1520	1248	1465	1578	1553	1298	1407	1416	1281	1297	1150	1354	1187	1577	1502	1543	1634	1237	950	1196	1219	1389	1120	1152	793	462	1481	1171	1864	285	506	423	294									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																	
