Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Коломенская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894					
1	"Число избирателей, внесенных в список избирателей"	35453	1263	1598	1738	864	1402	298	1270	1138	314	1089	1291	684	1377	2019	1111	1450	1040	638	538	840	2126	703	499	735	824	926	311	1414	1259	1683	679	245	1567	520					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33145	1200	1500	1600	800	1300	280	1200	1050	300	1050	1200	650	1300	1900	1050	1400	1000	600	500	800	2000	650	450	680	780	850	290	1250	1150	1600	600	235	1450	480					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15422	585	753	910	234	603	221	571	400	117	441	606	225	504	1157	453	693	404	208	215	270	943	250	204	294	322	439	110	759	665	823	237	82	583	141					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2489	77	94	106	136	68	8	81	109	24	118	83	107	134	5	129	35	62	61	18	60	56	43	75	90	92	39	71	53	60	102	113	26	80	74					
6	Число погашенных избирательных бюллетеней	15233	538	653	584	430	629	51	548	541	159	491	511	318	662	738	468	672	534	331	267	469	1001	357	171	296	366	372	109	438	425	675	250	127	787	265					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2489	77	94	106	136	68	8	81	109	24	118	83	107	134	5	129	35	62	61	18	60	56	43	75	90	92	39	71	53	60	102	113	26	80	74					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15421	585	753	910	234	603	221	571	400	117	441	606	225	504	1157	453	693	404	208	215	269	943	250	204	294	322	439	110	759	665	823	237	82	583	141					
9	Число недействительных избирательных бюллетеней	537	19	29	11	5	17	9	45	10	7	19	19	10	7	28	11	33	11	16	4	15	27	6	13	8	6	15	3	28	16	55	11	6	17	1					
10	Число действительных избирательных бюллетеней	17373	643	818	1005	365	654	220	607	499	134	540	670	322	631	1134	571	695	455	253	229	314	972	287	266	376	408	463	178	784	709	870	339	102	646	214					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	782	35	40	30	10	30	10	27	25	6	30	30	20	25	50	32	25	15	10	14	15	35	20	10	15	15	25	5	25	30	55	15	10	33	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	720	33	40	30	10	26	10	27	25	6	30	24	17	19	50	32	25	15	10	14	15	30	20	7	11	12	22	4	25	25	53	8	10	28	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	633	34	28	20	9	27	8	10	13	11	12	16	6	19	14	16	12	10	7	12	9	11	11	16	11	11	16	8	111	49	51	9	8	18	10					
14	Число погашенных неиспользованных открепительных удостоверений	62	2	0	0	0	4	0	0	0	0	0	6	3	6	0	0	0	0	0	0	0	5	0	3	4	3	3	1	0	5	2	7	0	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	1	0	0	0	3	0	0	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3095	126	186	146	34	93	28	81	105	41	94	107	56	104	151	132	125	83	40	42	78	176	55	54	81	65	79	32	152	167	143	55	13	124	47					
		17.28%	19.03%	21.96%	14.37%	9.19%	13.86%	12.23%	12.42%	20.63%	29.08%	16.82%	15.53%	16.87%	16.30%	12.99%	22.68%	17.17%	17.81%	14.87%	18.03%	23.71%	17.62%	18.77%	19.35%	21.09%	15.70%	16.53%	17.68%	18.72%	23.03%	15.46%	15.71%	12.04%	18.70%	21.86%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2635	96	99	139	35	104	42	115	87	24	75	87	55	95	250	63	125	86	36	25	49	162	42	34	40	73	68	24	108	85	95	55	14	113	35					
		14.71%	14.50%	11.69%	13.68%	9.46%	15.50%	18.34%	17.64%	17.09%	17.02%	13.42%	12.63%	16.57%	14.89%	21.51%	10.82%	17.17%	18.45%	13.38%	10.73%	14.89%	16.22%	14.33%	12.19%	10.42%	17.63%	14.23%	13.26%	13.30%	11.72%	10.27%	15.71%	12.96%	17.04%	16.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	201	10	9	7	3	7	1	2	8	3	7	3	2	7	20	5	12	7	2	3	2	7	5	7	6	5	7	2	11	6	10	4	2	4	5					
		1.12%	1.51%	1.06%	0.69%	0.81%	1.04%	0.44%	0.31%	1.57%	2.13%	1.25%	0.44%	0.60%	1.10%	1.72%	0.86%	1.65%	1.50%	0.74%	1.29%	0.61%	0.70%	1.71%	2.51%	1.56%	1.21%	1.46%	1.10%	1.35%	0.83%	1.08%	1.14%	1.85%	0.60%	2.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4495	167	233	346	86	192	41	144	128	16	138	179	81	181	294	139	150	105	67	52	64	285	73	52	81	93	130	39	228	193	219	83	21	146	49					
		25.10%	25.23%	27.51%	34.06%	23.24%	28.61%	17.90%	22.09%	25.15%	11.35%	24.69%	25.98%	24.40%	28.37%	25.30%	23.88%	20.60%	22.53%	24.91%	22.32%	19.45%	28.53%	24.91%	18.64%	21.09%	22.46%	27.20%	21.55%	28.08%	26.62%	23.68%	23.71%	19.44%	22.02%	22.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	551	29	34	28	4	29	7	13	9	2	9	13	5	16	36	24	17	10	12	9	4	19	5	12	16	13	22	5	45	50	14	8	3	26	3					
		3.08%	4.38%	4.01%	2.76%	1.08%	4.32%	3.06%	1.99%	1.77%	1.42%	1.61%	1.89%	1.51%	2.51%	3.10%	4.12%	2.34%	2.15%	4.46%	3.86%	1.22%	1.90%	1.71%	4.30%	4.17%	3.14%	4.60%	2.76%	5.54%	6.90%	1.51%	2.29%	2.78%	3.92%	1.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6229	210	243	334	201	224	98	245	158	47	214	276	119	224	373	203	254	161	95	97	116	317	104	106	143	155	155	73	228	199	384	126	49	227	71					
		34.78%	31.72%	28.69%	32.87%	54.32%	33.38%	42.79%	37.58%	31.04%	33.33%	38.28%	40.06%	35.84%	35.11%	32.10%	34.88%	34.89%	34.55%	35.32%	41.63%	35.26%	31.73%	35.49%	37.99%	37.24%	37.44%	32.43%	40.33%	28.08%	27.45%	41.51%	36.00%	45.37%	34.24%	33.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	167	5	14	5	2	5	3	7	4	1	3	5	4	4	10	5	12	3	1	1	1	6	3	1	9	4	2	3	12	9	5	8	0	6	4					
		0.93%	0.76%	1.65%	0.49%	0.54%	0.75%	1.31%	1.07%	0.79%	0.71%	0.54%	0.73%	1.20%	0.63%	0.86%	0.86%	1.65%	0.64%	0.37%	0.43%	0.30%	0.60%	1.02%	0.36%	2.34%	0.97%	0.42%	1.66%	1.48%	1.24%	0.54%	2.29%	0.00%	0.90%	1.86%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
