Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Зейская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303					
1	"Число избирателей, внесенных в список"	15245	554	286	510	1564	1365	368	191	302	188	161	519	285	162	256	135	495	309	167	672	850	414	1788	272	664	395	1285	275	379	434					
2	Число полученных избирательных бюллетеней	14513	500	280	500	1500	1300	340	185	300	180	150	500	300	150	260	135	480	300	180	660	800	400	1500	270	650	400	1238	275	360	420					
3	"Число избирательных бюллетеней, выданных  досрочно"	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	25	0	198	0	0	10	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9225	336	177	284	840	794	237	151	175	118	102	270	206	103	197	86	356	227	91	387	471	259	975	210	350	243	795	215	235	335					
5	"Число избирательных бюллетеней, выданных вне помещения"	764	40	30	17	81	54	22	21	23	8	10	56	14	20	17	5	44	25	4	78	51	20	35	18	12	11	37	3	2	6					
6	Число погашенных избирательных бюллетеней	4259	124	73	199	579	452	81	13	102	54	38	174	80	27	46	44	80	48	53	195	253	121	292	42	288	136	406	57	123	79					
7	Число избирательных бюллетеней в переносных ящиках	1029	40	30	17	81	54	22	21	23	8	10	56	14	20	17	5	44	25	36	78	76	20	233	18	12	21	37	3	2	6					
8	Число бюллетеней в стационарных ящиках для голосования	9224	336	177	284	840	794	237	151	175	118	102	270	206	103	197	86	356	227	91	387	471	259	975	210	350	243	795	214	235	335					
9	Число недействительных избирательных бюллетеней	94	0	1	2	5	11	0	2	1	3	0	3	2	4	1	0	5	4	0	7	6	2	14	3	2	2	11	1	2	0					
10	Число действительных избирательных бюллетеней	10159	376	206	299	916	837	259	170	197	123	112	323	218	119	213	91	395	248	127	458	541	277	1194	225	360	262	821	216	235	341					
11	Число полученных открепительных  удостоверений	195	4	3	10	10	10	3	5	5	3	3	5	5	3	5	3	5	4	4	15	15	5	12	9	7	3	15	8	8	8					
12	Число выданных открепительных удостоверений	92	3	0	10	6	8	1	4	5	0	1	1	5	0	5	0	5	4	0	1	0	5	4	7	1	3	6	4	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	1	2	7	2	1	5	3	0	0	1	1	2	2	0	0	1	0	1	0	1	1	2	0	0	0	5	4	4	0					
14	Число неиспользованных открепительных удостоверений	103	1	3	0	4	2	2	1	0	3	2	4	0	3	0	3	0	0	4	14	15	0	8	2	6	0	9	4	5	8					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	382	19	5	13	36	27	2	4	3	2	5	5	6	2	5	1	7	13	6	36	36	14	60	8	13	5	39	6	2	2					
		3.73%	5.05%	2.42%	4.32%	3.91%	3.18%	0.77%	2.33%	1.52%	1.59%	4.46%	1.53%	2.73%	1.63%	2.34%	1.10%	1.75%	5.16%	4.72%	7.74%	6.58%	5.02%	4.97%	3.51%	3.59%	1.89%	4.69%	2.76%	0.84%	0.59%					
