Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Староминская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №4701	УИК №4702	УИК №4703	УИК №4704	УИК №4705	УИК №4706	УИК №4707	УИК №4708	УИК №4709	УИК №4710	УИК №4711	УИК №4712	УИК №4713	УИК №4714	УИК №4715	УИК №4716	УИК №4717	УИК №4718	УИК №4719	УИК №4720	УИК №4721					
1	"Число избирателей, внесенных в список избирателей"	31908	1727	2220	1351	1996	2262	1756	1813	2112	2251	1461	2134	2651	241	471	292	1458	590	1211	374	1531	2006					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32750	1980	2290	1330	2050	2290	1800	1890	2120	2340	1450	2190	2690	240	490	300	1490	610	1240	380	1540	2040					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19711	961	1228	689	1156	1975	1024	1158	1624	1230	755	1592	2015	114	300	168	611	245	655	140	993	1078					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3297	158	180	180	179	152	145	161	99	151	93	358	238	42	38	19	244	219	171	125	160	185					
6	Число погашенных избирательных бюллетеней	9742	861	882	461	715	163	631	571	397	959	602	240	437	84	152	113	635	146	414	115	387	777					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3296	158	180	180	179	152	145	161	99	151	93	358	238	42	38	19	244	218	171	125	160	185					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19711	961	1228	689	1156	1975	1024	1158	1624	1230	755	1592	2015	114	300	168	611	245	655	140	993	1078					
9	Число недействительных избирательных бюллетеней	241	17	0	20	13	29	10	0	0	21	18	17	5	4	7	1	12	10	28	0	9	20					
10	Число действительных избирательных бюллетеней	22766	1102	1408	849	1322	2098	1159	1319	1723	1360	830	1933	2248	152	331	186	843	453	798	265	1144	1243					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	500	39	35	32	30	25	22	20	10	21	22	43	40	2	20	15	20	25	15	3	30	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	500	39	35	32	30	25	22	20	10	21	22	43	40	2	20	15	20	25	15	3	30	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	160	5	7	13	20	10	7	4	12	7	12	10	8	8	5	8	7	5	4	2	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
