Выборы Президента Российской Федерации																																														
Дата голосования: 04.03.2012																																														
																																														
Наименование Избирательной комиссии:    Тевризская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	35																																												
																																														
		Сумма	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706									
1	Число избирателей, включенных в список избирателей	11559	671	720	582	501	536	580	637	515	397	549	163	62	61	403	166	190	395	362	268	153	298	270	315	288	129	97	236	182	296	449	276	97	331	242	142									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	12500	690	730	580	490	580	590	660	520	420	540	170	70	70	460	190	220	760	380	270	170	350	290	340	300	140	110	240	210	320	490	300	110	340	250	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	7072	327	409	314	288	326	302	331	306	206	246	111	53	38	278	108	147	372	216	160	108	197	182	216	194	92	74	177	140	186	263	171	56	198	169	111									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	736	66	17	27	8	20	21	25	9	20	29	13	2	7	18	17	16	23	29	46	11	34	21	20	17	7	8	18	10	27	56	26	6	33	24	5									
6	Число погашенных избирательных бюллетеней	4692	297	304	239	194	234	267	304	205	194	265	46	15	25	164	65	57	365	135	64	51	119	87	104	89	41	28	45	60	107	171	103	48	109	57	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	736	66	17	27	8	20	21	25	9	20	29	13	2	7	18	17	16	23	29	46	11	34	21	20	17	7	8	18	10	27	56	26	6	33	24	5									
8	Число бюллетеней в стационарных ящиках для голосования	7072	327	409	314	288	326	302	331	306	206	246	111	53	38	278	108	147	372	216	160	108	197	182	216	194	92	74	177	140	186	263	171	56	198	169	111									
9	Число недействительных избирательных бюллетеней	81	6	8	1	5	2	4	4	8	2	2	2	0	0	2	0	1	6	2	1	2	1	1	2	3	3	0	1	0	3	1	3	2	2	0	1									
10	Число действительных избирательных бюллетеней	7727	387	418	340	291	344	319	352	307	224	273	122	55	45	294	125	162	389	243	205	117	230	202	234	208	96	82	194	150	210	318	194	60	229	193	115									
11	Число полученных открепительных  удостоверений	350	8	7	13	6	18	15	3	0	10	3	3	8	1	35	15	15	6	8	10	12	17	15	20	5	3	2	4	10	20	15	9	2	15	12	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	299	8	6	13	4	16	10	2	0	9	2	2	5	0	34	15	15	2	3	9	12	17	15	20	0	3	1	0	10	15	15	9	0	15	12	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	155	2	10	17	11	15	9	3	13	3	7	4	1	2	2	4	3	3	2	4	2	6	5	5	1	1	1	2	1	1	5	2	1	2	4	1									
14	Число неиспользованных открепительных удостоверений	51	0	1	0	2	2	5	1	0	1	1	1	3	1	1	0	0	4	5	1	0	0	0	0	5	0	1	4	0	5	0	0	2	0	0	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	50	5	9	3	3	2	3	4	4	2	6	0	0	2	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	1	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
19	Жириновский Владимир Вольфович	628	35	41	39	16	20	18	27	25	21	21	3	10	12	25	9	10	47	44	22	12	36	18	7	9	2	4	15	13	5	15	5	6	17	1	18									
		8.04%	8.91%	9.62%	11.44%	5.41%	5.78%	5.57%	7.58%	7.94%	9.29%	7.64%	2.42%	18.18%	26.67%	8.45%	7.20%	6.13%	11.90%	17.96%	10.68%	10.08%	15.58%	8.87%	2.97%	4.27%	2.02%	4.88%	7.69%	8.67%	2.35%	4.70%	2.54%	9.68%	7.36%	0.52%	15.52%									
20	Зюганов Геннадий Андреевич	1397	60	97	55	46	66	64	59	70	29	42	9	7	9	40	45	24	74	57	25	22	30	51	67	34	25	13	24	20	50	39	49	2	50	36	7									
		17.89%	15.27%	22.77%	16.13%	15.54%	19.08%	19.81%	16.57%	22.22%	12.83%	15.27%	7.26%	12.73%	20.00%	13.51%	36.00%	14.72%	18.73%	23.27%	12.14%	18.49%	12.99%	25.12%	28.39%	16.11%	25.25%	15.85%	12.31%	13.33%	23.47%	12.23%	24.87%	3.23%	21.65%	18.65%	6.03%									
21	Миронов Сергей Михайлович	257	18	24	12	10	10	9	19	13	7	10	1	2	0	9	3	3	16	8	4	3	1	2	6	7	2	0	11	2	7	12	8	0	9	5	4									
		3.29%	4.58%	5.63%	3.52%	3.38%	2.89%	2.79%	5.34%	4.13%	3.10%	3.64%	0.81%	3.64%	0.00%	3.04%	2.40%	1.84%	4.05%	3.27%	1.94%	2.52%	0.43%	0.99%	2.54%	3.32%	2.02%	0.00%	5.64%	1.33%	3.29%	3.76%	4.06%	0.00%	3.90%	2.59%	3.45%									
22	Прохоров Михаил Дмитриевич	323	18	22	26	26	17	21	26	12	13	9	5	1	1	13	4	3	8	6	10	2	7	1	2	9	1	0	10	7	4	13	9	1	9	3	4									
		4.14%	4.58%	5.16%	7.62%	8.78%	4.91%	6.50%	7.30%	3.81%	5.75%	3.27%	4.03%	1.82%	2.22%	4.39%	3.20%	1.84%	2.03%	2.45%	4.85%	1.68%	3.03%	0.49%	0.85%	4.27%	1.01%	0.00%	5.13%	4.67%	1.88%	4.08%	4.57%	1.61%	3.90%	1.55%	3.45%									
23	Путин Владимир Владимирович	5122	256	234	208	193	231	207	221	187	154	191	104	35	23	207	64	122	244	128	144	78	156	130	152	149	66	65	134	108	144	239	123	51	144	148	82									
		65.60%	65.14%	54.93%	60.99%	65.20%	66.76%	64.09%	62.08%	59.37%	68.14%	69.45%	83.87%	63.64%	51.11%	69.93%	51.20%	74.85%	61.77%	52.24%	69.90%	65.55%	67.53%	64.04%	64.41%	70.62%	66.67%	79.27%	68.72%	72.00%	67.61%	74.92%	62.44%	82.26%	62.34%	76.68%	70.69%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
