Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Калманская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №1897					
1	"Число избирателей, внесенных в списки избирателей"	12129	179	825	808	796	103	2300	602	440	155	128	2363	195	290	60	566	549	474	485	811					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11230	150	750	740	700	100	2100	540	400	150	130	2360	190	300	60	500	500	430	430	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6658	115	441	449	475	60	1171	373	288	87	72	1115	138	151	38	298	311	284	316	476					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	477	8	24	46	16	6	68	23	12	0	9	54	12	23	3	43	26	46	26	32					
6	Число погашенных избирательных бюллетеней	4095	27	285	245	209	34	861	144	100	63	49	1191	40	126	19	159	163	100	88	192					
7	Число избирательных бюллетеней в переносных ящиках для голосования	477	8	24	46	16	6	68	23	12	0	9	54	12	23	3	43	26	46	26	32					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6657	115	440	449	475	60	1171	373	288	87	72	1115	138	151	38	298	311	284	316	476					
9	Число недействительных избирательных бюллетеней	80	1	3	3	9	2	13	1	4	2	0	16	3	2	0	3	3	1	7	7					
10	Число действительных избирательных бюллетеней	7054	122	461	492	482	64	1226	395	296	85	81	1153	147	172	41	338	334	329	335	501					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	100	3	5	5	7	3	15	5	6	1	3	15	3	3	3	4	5	4	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	67	0	5	4	7	0	14	2	4	0	3	15	0	1	2	1	0	0	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	71	1	2	5	8	4	7	3	1	1	0	8	4	2	2	2	4	6	8	3					
14	Число погашенных неиспользованных открепительных удостоверений	33	3	0	1	0	3	1	3	2	1	0	0	3	2	1	3	5	4	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
