Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Ливенская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №415	УИК №416	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №424	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №436	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №791					
1	"Число избирателей, внесенных в список избирателей"	25253	222	323	784	272	616	1102	277	895	933	2042	346	705	616	363	522	345	507	702	502	633	1302	431	349	1699	470	351	270	1245	278	771	388	344	845	414	294	395	390	355	200	433	441	289	324	268					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26330	245	360	825	275	665	1125	285	930	950	2110	350	735	620	375	580	375	540	730	520	685	1355	440	360	1705	485	415	270	1330	285	780	395	355	885	410	315	420	415	385	220	450	460	295	335	285					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15200	113	206	498	183	250	805	157	534	620	1633	143	326	321	194	234	216	219	386	242	294	676	288	118	1264	343	308	214	819	155	406	184	207	517	179	137	229	199	243	134	230	196	215	174	191					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	4849	77	64	187	50	261	145	73	42	75	68	137	238	178	52	189	70	194	116	131	198	224	50	141	90	45	43	18	55	99	199	141	80	145	166	113	70	111	64	28	69	171	47	109	26					
6	Число погашенных избирательных бюллетеней	6281	55	90	140	42	154	175	55	354	255	409	70	171	121	129	157	89	127	228	147	193	455	102	101	351	97	64	38	456	31	175	70	68	223	65	65	121	105	78	58	151	93	33	52	68					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4849	77	64	187	50	261	145	73	42	75	68	137	238	178	52	189	70	194	116	131	198	224	50	141	90	45	43	18	55	99	199	141	80	145	166	113	70	111	64	28	69	171	47	109	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15200	113	206	498	183	250	805	157	534	620	1633	143	326	321	194	234	216	219	386	242	294	676	288	118	1264	343	308	214	819	155	406	184	207	517	179	137	229	199	243	134	230	196	215	174	191					
9	Число недействительных избирательных бюллетеней	509	0	7	7	0	0	11	4	21	10	56	7	5	46	2	59	4	47	7	10	6	19	6	0	20	5	5	22	15	4	22	5	6	10	1	1	12	8	0	2	9	5	7	3	13					
10	Число действительных избирательных бюллетеней	19540	190	263	678	233	511	939	226	555	685	1645	273	559	453	244	364	282	366	495	363	486	881	332	259	1334	383	346	210	859	250	583	320	281	652	344	249	287	302	307	160	290	362	255	280	204					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	930	30	40	43	12	35	15	10	15	15	40	10	20	15	10	67	35	30	20	15	40	41	10	10	23	5	5	5	60	10	20	20	20	25	5	15	20	20	10	14	10	25	15	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	889	30	40	43	11	35	15	10	15	6	40	7	20	15	10	67	31	30	20	15	40	41	10	10	23	5	5	5	60	10	10	6	20	25	5	15	20	20	10	14	10	25	15	15	10					
