Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Озерская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250					
1	"Число избирателей, внесенных в списки"	78381	2832	2633	2752	2668	2420	2546	2853	159	2249	2767	2633	2450	2478	3234	2826	3020	3009	2086	2709	2532	2654	2894	1760	1587	1872	2963	2948	2480	1837	2685	3120	283	442					
2	"Число бюллетеней, полученных участковыми комиссиями"	74349	2609	2500	2500	2501	2200	2400	2597	602	2000	2504	2498	2300	2300	3000	2600	2794	2804	1900	2800	2300	2401	2700	1601	1500	1800	2700	2693	2400	2100	2400	2794	250	1301					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	41744	1535	1345	1477	1436	1269	1496	1334	159	1232	1088	1520	1309	1463	1773	1510	1609	1591	1132	1196	1314	1475	1397	863	783	962	1558	1539	1367	1014	1719	1773	88	418					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1008	45	25	26	32	23	29	13	0	63	41	58	42	69	11	12	14	27	18	18	13	26	24	30	37	20	35	61	14	82	23	25	31	21					
6	Число погашенных бюллетеней	31109	1029	1130	997	1033	908	875	1250	443	705	1375	920	949	768	1216	1078	1171	1186	750	1586	973	900	1279	708	680	818	1107	1093	1019	517	658	995	131	862					
7	Число бюллетеней в переносных ящиках для голосования	1495	45	25	26	32	23	29	13	0	63	41	58	42	69	11	12	14	27	18	18	13	26	24	30	37	20	35	61	14	569	23	25	31	21					
8	Число бюллетеней в стационарных ящиках для голосования	41670	1532	1341	1477	1433	1250	1486	1331	159	1232	1089	1515	1309	1462	1769	1506	1607	1589	1131	1196	1313	1475	1397	863	782	959	1557	1536	1362	1014	1719	1773	88	418					
9	Число недействительных бюллетеней	538	19	17	22	17	14	10	15	3	19	30	23	18	13	11	13	9	20	8	18	12	13	6	13	5	4	18	17	8	90	21	25	2	5					
10	Число действительных бюллетеней	42627	1558	1349	1481	1448	1259	1505	1329	156	1276	1100	1550	1333	1518	1769	1505	1612	1596	1141	1196	1314	1488	1415	880	814	975	1574	1580	1368	1493	1721	1773	117	434					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	936	31	33	31	30	25	41	30	0	25	35	30	29	40	40	30	28	30	30	30	25	26	31	30	20	20	30	36	20	30	30	32	10	28					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	603	21	26	22	23	21	32	20	0	19	25	24	25	27	27	20	11	15	19	22	19	14	11	13	5	10	23	31	14	21	20	22	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	194	10	4	5	3	4	4	9	27	8	6	13	2	9	5	2	6	6	3	1	3	1	6	3	2	5	4	9	14	3	4	9	4	0					
14	Число погашенных открепительных удостоверений	333	10	7	9	7	4	9	10	0	6	10	6	4	13	13	10	17	15	11	8	6	12	20	17	15	10	7	5	6	9	10	10	9	28					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	510	11	20	17	17	11	17	8	4	21	27	11	14	10	13	8	33	9	8	10	11	15	13	3	11	13	18	13	12	50	28	24	6	24					
		1.18%	0.69%	1.46%	1.13%	1.16%	0.86%	1.12%	0.59%	2.51%	1.62%	2.38%	0.69%	1.03%	0.65%	0.73%	0.52%	2.03%	0.55%	0.69%	0.82%	0.82%	0.99%	0.91%	0.33%	1.34%	1.32%	1.13%	0.81%	0.87%	3.15%	1.60%	1.33%	5.04%	5.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2106	72	67	68	69	42	72	82	3	34	28	48	55	102	147	92	106	97	65	69	84	84	88	44	24	58	78	70	108	89	33	16	1	11					
		4.87%	4.56%	4.90%	4.52%	4.70%	3.29%	4.75%	6.10%	1.88%	2.62%	2.47%	3.05%	4.07%	6.66%	8.25%	6.06%	6.53%	6.00%	5.65%	5.68%	6.33%	5.59%	6.19%	4.92%	2.93%	5.92%	4.89%	4.38%	7.84%	5.62%	1.89%	0.88%	0.84%	2.50%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2730	104	74	87	90	88	102	103	10	91	133	121	109	120	73	99	88	96	74	63	80	90	89	53	68	53	138	85	71	42	109	107	14	6					
		6.32%	6.59%	5.41%	5.78%	6.14%	6.91%	6.73%	7.66%	6.28%	7.02%	11.76%	7.69%	8.06%	7.83%	4.10%	6.52%	5.42%	5.94%	6.44%	5.18%	6.03%	5.99%	6.26%	5.93%	8.30%	5.41%	8.66%	5.32%	5.15%	2.65%	6.25%	5.95%	11.76%	1.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1645	48	55	47	45	42	45	37	3	42	31	52	33	60	78	49	59	64	60	40	58	74	78	51	26	37	64	81	80	74	74	41	2	15					
		3.81%	3.04%	4.02%	3.12%	3.07%	3.29%	2.97%	2.75%	1.88%	3.24%	2.74%	3.30%	2.44%	3.91%	4.38%	3.22%	3.63%	3.96%	5.22%	3.29%	4.37%	4.93%	5.48%	5.71%	3.17%	3.77%	4.02%	5.07%	5.81%	4.67%	4.24%	2.28%	1.68%	3.41%					
22	"5. ""За Русь Святую"""	140	7	3	6	5	3	4	3	0	6	2	6	3	2	4	3	11	6	4	2	2	7	6	0	1	5	7	4	4	12	7	4	0	1					
		0.32%	0.44%	0.21%	0.39%	0.34%	0.23%	0.26%	0.22%	0.0%	0.46%	0.17%	0.38%	0.22%	0.13%	0.22%	0.19%	0.67%	0.37%	0.34%	0.16%	0.15%	0.46%	0.42%	0.0%	0.12%	0.51%	0.43%	0.25%	0.29%	0.75%	0.40%	0.22%	0.0%	0.22%					
23	"6. ""Объединенная Российская партия ""Русь"""	81	2	2	4	2	0	4	0	0	4	4	0	2	3	1	0	5	7	3	2	5	1	3	1	1	3	1	0	2	12	3	4	0	0					
		0.18%	0.12%	0.14%	0.26%	0.13%	0.0%	0.26%	0.0%	0.0%	0.30%	0.35%	0.0%	0.14%	0.19%	0.05%	0.0%	0.30%	0.43%	0.26%	0.16%	0.37%	0.06%	0.21%	0.11%	0.12%	0.30%	0.06%	0.0%	0.14%	0.75%	0.17%	0.22%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	469	14	10	9	6	14	14	30	3	16	9	17	15	18	21	15	21	11	10	10	10	18	13	9	6	14	17	8	18	63	8	15	0	7					
		1.08%	0.88%	0.73%	0.59%	0.40%	1.09%	0.92%	2.23%	1.88%	1.23%	0.79%	1.08%	1.11%	1.17%	1.17%	0.98%	1.29%	0.68%	0.87%	0.82%	0.75%	1.19%	0.91%	1.00%	0.73%	1.43%	1.06%	0.50%	1.30%	3.97%	0.45%	0.83%	0.0%	1.59%					
