Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Пучежская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622									
1	"Число избирателей, включенных в список избирателей"	11158	1430	1105	666	1358	474	1500	843	446	282	105	534	557	199	139	97	136	110	117	301	381	131	113	134									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11125	1420	1090	650	1350	470	1500	850	450	270	110	530	550	190	140	90	140	110	150	310	390	130	110	125									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6448	847	654	463	750	253	800	510	254	146	59	309	328	93	77	55	87	78	67	170	238	66	59	85									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1149	73	80	51	145	147	95	46	46	37	27	68	63	46	13	15	12	13	29	49	30	26	27	11									
6	Число погашенных избирательных бюллетеней	3528	500	356	136	455	70	605	294	150	87	24	153	159	51	50	20	41	19	54	91	122	38	24	29									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1149	73	80	51	145	147	95	46	46	37	27	68	63	46	13	15	12	13	29	49	30	26	27	11									
8	Число бюллетеней в стационарных ящиках для голосования	6448	847	654	463	750	253	800	510	254	146	59	309	328	93	77	55	87	78	67	170	238	66	59	85									
9	Число недействительных избирательных бюллетеней	90	11	9	8	11	9	15	11	0	2	0	2	2	1	0	0	0	0	0	1	7	1	0	0									
