Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Рославльская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403									
1	Число избирателей, включенных в список избирателей	60864	1970	1365	1528	2397	961	1593	1781	2289	1296	1035	1803	1817	1151	2137	2067	1035	2381	1859	1117	1668	1979	2243	2250	2589	1755	849	339	335	475	1431	301	560	166	371	2215	211	153	463	138	743	517	484	503	1495	1526	724	537	206	564	182	385	360	565									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	60209	1966	1323	1528	2378	967	1586	1785	2245	1268	987	1765	1774	1121	2129	2044	1015	2328	1854	1026	1651	1969	2250	2249	2602	1760	836	334	344	467	1332	315	532	155	370	2229	219	155	466	151	750	484	486	496	1472	1523	730	538	201	563	186	377	359	569									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	28213	893	490	744	1210	367	792	760	1103	559	475	804	794	503	1066	954	440	1040	896	506	844	959	1267	1120	1418	922	421	179	161	208	631	86	276	81	163	1004	80	45	148	60	344	208	269	229	741	584	366	226	69	157	103	172	147	129									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3439	65	63	24	26	40	27	28	29	22	48	37	58	29	40	38	45	37	38	96	24	36	24	39	11	19	103	54	75	89	140	85	44	26	91	157	73	65	145	11	70	207	38	74	92	124	113	61	44	139	26	80	75	195									
6	Число погашенных избирательных бюллетеней	28557	1008	770	760	1142	560	767	997	1113	687	464	924	922	589	1023	1052	530	1251	920	424	783	974	959	1090	1173	819	312	101	108	170	561	144	212	48	116	1068	66	45	173	80	336	69	179	193	639	815	251	251	88	267	57	125	137	245									
