Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Рославльская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390									
1	"Число избирателей, включенных в список избирателей"	56617	1867	1322	1374	2270	911	1579	1709	2035	1185	1017	1699	1744	1219	2000	1949	970	2233	1808	1083	1498	1843	2020	2089	2394	1643	773	318	322	426	1281	233	621	295	2157	303	516	693	471	866	1341	1383	692	668	632	314	338	513									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55500	1850	1300	1350	2200	900	1550	1700	2050	1150	950	1650	1700	1150	2000	1900	950	2200	1700	1000	1500	1750	2000	2100	2350	1650	750	300	300	400	1250	200	600	300	2200	300	450	700	450	900	1350	1400	700	650	600	300	300	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29101	974	504	671	1202	410	807	800	974	560	479	877	830	607	1022	929	465	1059	994	530	793	930	1180	1106	1366	1105	398	188	184	247	646	109	427	222	1079	158	228	440	246	402	734	635	350	350	291	162	181	250									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2980	58	45	22	36	29	36	43	52	21	55	48	38	34	45	55	43	35	43	84	25	29	40	50	19	48	59	36	40	95	41	49	91	47	112	32	107	50	148	128	101	180	108	123	123	50	50	177									
6	Число погашенных избирательных бюллетеней	23419	818	751	657	962	461	707	857	1024	569	416	725	832	509	933	916	442	1106	663	386	682	791	780	944	965	497	293	76	76	58	563	42	82	31	1009	110	115	210	56	370	515	585	242	177	186	88	69	73									
