Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																				
Дата голосования: 02.12.2007																				
																				
"Наименование Избирательной комиссии:    г. Грозный, Заводская"																				
																				
Сводная таблица результатов выборов																				
																				
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
1	"Число избирателей, внесенных в списки избирателей"	27806	2599	2644	2491	2452	2385	2402	2116	1267	1539	1117	1756	2422	2616					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27806	2599	2644	2491	2452	2385	2402	2116	1267	1539	1117	1756	2422	2616					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	27615	2582	2631	2484	2440	2370	2381	2078	1259	1531	1109	1748	2415	2587					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	108	13	11	4	5	8	12	27	3	4	5	4	5	7					
6	Число погашенных избирательных бюллетеней	83	4	2	3	7	7	9	11	5	4	3	4	2	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	108	13	11	4	5	8	12	27	3	4	5	4	5	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	27585	2581	2627	2484	2439	2365	2377	2076	1254	1529	1107	1748	2415	2583					
9	Число недействительных избирательных бюллетеней	11	0	0	0	2	2	0	0	0	3	1	0	0	3					
10	Число действительных избирательных бюллетеней	27682	2594	2638	2488	2442	2371	2389	2103	1257	1530	1111	1752	2420	2587					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	200	16	16	16	16	15	15	15	15	15	15	15	15	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	4	0	0	0	0	1	1	0	0	1	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	196	16	16	16	16	14	14	15	15	14	15	15	14	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																				
18	1.Политическая партия «Аграрная партия России»	7	2	0	1	1	0	0	0	3	0	0	0	0	0					
		0.03%	0.08%	0.00%	0.04%	0.04%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	6	0	5	0	0	0	0	0	0	0	0	1	0	0					
		0.02%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	1	1	0	4	0	0	0	0	1	0	0	0	0					
		0.03%	0.04%	0.04%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	24	2	0	0	9	2	0	0	1	1	0	0	7	2					
		0.09%	0.08%	0.00%	0.00%	0.37%	0.08%	0.00%	0.00%	0.08%	0.07%	0.00%	0.00%	0.29%	0.08%					
