Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Кромская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №392	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №400	УИК №401	УИК №790					
1	"Число избирателей, внесенных в список избирателей"	17163	773	470	267	358	536	1163	535	389	923	492	484	282	183	134	297	281	307	303	1244	1710	981	1866	277	322	450	262	121	354	155	301	236	234	473					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17530	781	478	272	369	546	1193	546	400	952	511	497	291	187	136	311	284	318	306	1277	1735	984	1896	283	325	463	272	125	363	161	309	244	235	480					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9102	361	304	158	161	212	568	243	129	438	218	218	213	113	71	188	148	136	188	664	937	545	1063	170	122	191	194	67	314	109	81	156	169	253					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1989	142	22	15	30	98	38	38	138	67	72	95	32	46	40	20	62	62	23	89	53	45	51	70	104	155	53	45	27	22	106	46	45	38					
6	Число погашенных избирательных бюллетеней	6439	278	152	99	178	236	587	265	133	447	221	184	46	28	25	103	74	120	95	524	745	394	782	43	99	117	25	13	22	30	122	42	21	189					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1989	142	22	15	30	98	38	38	138	67	72	95	32	46	40	20	62	62	23	89	53	45	51	70	104	155	53	45	27	22	106	46	45	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9102	361	304	158	161	212	568	243	129	438	218	218	213	113	71	188	148	136	188	664	937	545	1063	170	122	191	194	67	314	109	81	156	169	253					
9	Число недействительных избирательных бюллетеней	179	9	8	2	4	2	14	6	6	9	10	5	2	0	0	2	1	4	5	12	20	8	30	4	2	3	2	0	0	4	2	0	0	3					
10	Число действительных избирательных бюллетеней	10912	494	318	171	187	308	592	275	261	496	280	308	243	159	111	206	209	194	206	741	970	582	1084	236	224	343	245	112	341	127	185	202	214	288					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	280	12	7	4	6	9	19	9	6	15	8	8	5	3	2	5	5	5	5	20	27	16	30	5	5	7	4	2	6	3	6	4	4	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	99	0	4	0	4	1	7	1	6	8	3	2	0	0	0	3	0	4	0	13	7	8	14	0	0	2	4	0	0	2	1	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	46	2	3	3	1	0	1	1	2	4	2	2	1	0	1	0	1	0	0	5	3	3	1	0	1	2	1	0	0	0	0	1	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	181	12	3	4	2	8	12	8	0	7	5	6	5	3	2	2	5	1	5	7	20	8	16	5	5	5	0	2	6	1	5	4	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1529	52	58	25	22	54	97	44	28	73	41	35	24	12	20	28	20	24	29	135	180	112	152	25	12	30	18	5	14	15	21	33	24	67					
		13.79%	10.34%	17.79%	14.45%	11.52%	17.42%	16.01%	15.66%	10.49%	14.46%	14.14%	11.18%	9.80%	7.55%	18.02%	13.46%	9.52%	12.12%	13.74%	17.93%	18.18%	18.98%	13.64%	10.42%	5.31%	8.67%	7.29%	4.46%	4.11%	11.45%	11.23%	16.34%	11.21%	23.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1564	62	56	50	34	38	90	47	44	88	56	68	37	10	14	14	21	25	23	119	167	91	143	36	29	29	35	6	22	16	13	18	13	50					
		14.10%	12.33%	17.18%	28.90%	17.80%	12.26%	14.85%	16.73%	16.48%	17.43%	19.31%	21.73%	15.10%	6.29%	12.61%	6.73%	10.00%	12.63%	10.90%	15.80%	16.87%	15.42%	12.84%	15.00%	12.83%	8.38%	14.17%	5.36%	6.45%	12.21%	6.95%	8.91%	6.07%	17.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	3	6	0	0	4	4	2	0	6	2	6	5	1	1	4	2	0	2	14	9	7	16	0	1	4	0	1	1	1	1	0	0	7					
		0.99%	0.60%	1.84%	0.00%	0.00%	1.29%	0.66%	0.71%	0.00%	1.19%	0.69%	1.92%	2.04%	0.63%	0.90%	1.92%	0.95%	0.00%	0.95%	1.86%	0.91%	1.19%	1.44%	0.00%	0.44%	1.16%	0.00%	0.89%	0.29%	0.76%	0.53%	0.00%	0.00%	2.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2795	116	73	35	60	75	206	56	51	158	81	68	29	31	17	50	51	43	37	215	301	182	363	37	72	72	22	14	40	21	65	46	51	57					
		25.20%	23.06%	22.39%	20.23%	31.41%	24.19%	33.99%	19.93%	19.10%	31.29%	27.93%	21.73%	11.84%	19.50%	15.32%	24.04%	24.29%	21.72%	17.54%	28.55%	30.40%	30.85%	32.59%	15.42%	31.86%	20.81%	8.91%	12.50%	11.73%	16.03%	34.76%	22.77%	23.83%	19.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	125	9	5	2	0	1	5	4	1	3	5	3	3	0	1	1	2	3	0	14	16	12	18	0	1	2	4	1	0	2	1	1	0	5					
		1.13%	1.79%	1.53%	1.16%	0.00%	0.32%	0.83%	1.42%	0.37%	0.59%	1.72%	0.96%	1.22%	0.00%	0.90%	0.48%	0.95%	1.52%	0.00%	1.86%	1.62%	2.03%	1.62%	0.00%	0.44%	0.58%	1.62%	0.89%	0.00%	1.53%	0.53%	0.50%	0.00%	1.72%					
