Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
"Наименование Избирательной комиссии:    Кемерово, Рудничная"																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
1	"Число избирателей, внесенных в списки"	39409	2310	2191	2130	2237	1113	1524	2104	1789	2332	1281	2227	2277	2231	2432	1801	1998	2408	2531	2493					
2	"Число бюллетеней, полученных участковыми комиссиями"	35800	2000	1700	2000	2000	1000	1300	1900	1600	2200	1200	2000	2100	2100	2300	1800	1800	2200	2300	2300					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	17225	1035	1178	932	1166	439	616	784	742	955	497	1050	1191	836	839	616	708	992	1330	1319					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1605	81	18	61	31	77	71	175	89	178	92	81	34	164	101	72	90	104	30	56					
6	Число погашенных бюллетеней	16970	884	504	1007	803	484	613	941	769	1067	611	869	875	1100	1360	1112	1002	1104	940	925					
7	Число бюллетеней в переносных ящиках для голосования	1605	81	18	61	31	77	71	175	89	178	92	81	34	164	101	72	90	104	30	56					
8	Число бюллетеней в стационарных ящиках для голосования	16978	1035	1178	871	1166	362	616	781	742	955	497	1049	1191	836	839	616	708	888	1329	1319					
9	Число недействительных бюллетеней	255	4	15	12	16	10	4	15	7	0	3	19	9	38	17	13	16	10	25	22					
10	Число действительных бюллетеней	18328	1112	1181	920	1181	429	683	941	824	1133	586	1111	1216	962	923	675	782	982	1334	1353					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	493	27	22	27	27	22	23	27	23	27	22	27	27	27	27	25	25	28	30	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	166	12	9	15	15	2	3	0	3	17	5	13	8	6	9	7	0	13	14	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	133	7	3	5	11	6	7	4	3	14	3	9	9	6	12	4	7	6	6	11					
14	Число погашенных открепительных удостоверений	327	15	13	12	12	20	20	27	20	10	17	14	19	21	18	18	25	15	16	15					
15	Число открепительных удостоверений выданных ТИК	7	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	183	6	19	9	14	7	6	5	11	13	4	10	10	7	10	13	8	11	10	10					
		0.98%	0.53%	1.58%	0.96%	1.16%	1.59%	0.87%	0.52%	1.32%	1.14%	0.67%	0.88%	0.81%	0.7%	1.06%	1.88%	1.00%	1.10%	0.73%	0.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	715	54	62	43	55	9	19	11	7	35	13	44	86	23	24	9	11	34	117	59					
		3.84%	4.83%	5.18%	4.61%	4.59%	2.05%	2.76%	1.15%	0.84%	3.08%	2.20%	3.89%	7.02%	2.3%	2.55%	1.30%	1.37%	3.42%	8.60%	4.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	450	27	19	17	23	10	29	23	34	35	20	25	25	29	11	22	11	32	27	31					
		2.42%	2.41%	1.58%	1.82%	1.92%	2.27%	4.22%	2.40%	4.09%	3.08%	3.39%	2.21%	2.04%	2.9%	1.17%	3.19%	1.37%	3.22%	1.98%	2.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	944	47	47	54	96	15	21	23	30	56	7	74	109	36	66	20	26	58	81	78					
		5.07%	4.21%	3.92%	5.79%	8.02%	3.41%	3.05%	2.40%	3.61%	4.94%	1.18%	6.54%	8.89%	3.6%	7.02%	2.90%	3.25%	5.84%	5.96%	5.67%					
