Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Коломенская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846					
1	"Число избирателей, внесенных в списки"	34858	1254	1581	1364	263	623	1507	287	628	1339	1429	875	1384	1125	1421	1039	709	1868	2377	657	770	2845	527	655	453	973	278	2079	1234	1553	424	263	1074					
2	"Число бюллетеней, полученных участковыми комиссиями"	34705	1260	1580	1360	260	625	1515	275	625	1330	1435	870	1375	1115	1425	1045	700	1835	2395	650	765	2850	525	655	455	975	275	1975	1240	1550	425	265	1075					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	16481	592	782	596	56	299	654	218	253	727	714	285	735	591	685	425	338	769	1325	333	289	1282	254	265	210	526	131	1220	516	618	167	136	490					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2835	100	89	116	106	49	167	9	166	63	92	230	24	41	31	179	39	254	87	44	110	107	52	96	100	9	29	32	110	159	36	6	103					
6	Число погашенных бюллетеней	15389	568	709	648	98	277	694	48	206	540	629	355	616	483	709	441	323	812	983	273	366	1461	219	294	145	440	115	723	614	773	222	123	482					
7	Число бюллетеней в переносных ящиках для голосования	2835	100	89	116	106	49	167	9	166	63	92	230	24	41	31	179	39	254	87	44	110	107	52	96	100	9	29	32	110	159	36	6	103					
8	Число бюллетеней в стационарных ящиках для голосования	16479	592	782	596	56	299	653	218	253	727	714	285	735	591	685	425	338	769	1325	333	289	1282	254	265	210	526	131	1219	516	618	167	136	490					
9	Число недействительных бюллетеней	267	16	13	8	2	8	12	5	4	8	11	1	12	4	4	3	10	19	18	13	10	8	4	4	3	7	4	14	8	15	4	2	13					
10	Число действительных бюллетеней	19047	676	858	704	160	340	808	222	415	782	795	514	747	628	712	601	367	1004	1394	364	389	1381	302	357	307	528	156	1237	618	762	199	140	580					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	951	30	50	30	15	20	50	16	20	30	30	20	30	30	30	30	20	50	60	20	20	60	20	20	15	20	15	60	30	50	15	15	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	277	23	20	0	1	1	9	16	1	3	3	4	3	1	4	18	2	10	60	2	2	11	1	2	0	3	0	45	12	15	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	14	6	0	2	2	3	7	1	1	0	4	4	6	4	7	2	6	8	2	5	1	6	5	1	0	4	4	12	11	1	0	7					
14	Число погашенных открепительных удостоверений	674	7	30	30	14	19	41	0	19	27	27	16	27	29	26	12	18	40	0	18	18	49	19	18	15	17	15	15	18	35	15	15	25					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
