Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Чухломская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641					
1	"Число избирателей, внесенных в списки"	10566	2183	2114	274	137	52	82	170	297	181	162	146	401	401	393	553	1043	83	81	201	230	149	117	329	85	82	293	327					
2	"Число бюллетеней, полученных участковыми комиссиями"	10548	2160	2092	276	134	52	82	168	293	180	163	147	404	412	399	554	1052	79	80	202	230	146	118	332	85	81	291	336					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5432	1175	1129	129	67	37	44	105	160	84	85	76	200	243	143	271	449	40	34	114	124	89	76	108	54	51	173	172					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	789	58	66	72	0	0	0	27	20	43	4	10	69	14	89	11	43	19	0	46	44	15	4	61	12	9	38	15					
6	Число погашенных бюллетеней	4327	927	897	75	67	15	38	36	113	53	74	61	135	155	167	272	560	20	46	42	62	42	38	163	19	21	80	149					
7	Число бюллетеней в переносных ящиках для голосования	789	58	66	72	0	0	0	27	20	43	4	10	69	14	89	11	43	19	0	46	44	15	4	61	12	9	38	15					
8	Число бюллетеней в стационарных ящиках для голосования	5430	1174	1128	129	67	37	44	105	160	84	85	76	200	243	143	271	449	40	34	114	124	89	76	108	54	51	173	172					
9	Число недействительных бюллетеней	94	15	17	4	4	0	3	0	3	2	3	1	2	3	0	11	18	0	1	0	1	1	1	2	2	0	0	0					
10	Число действительных бюллетеней	6125	1217	1177	197	63	37	41	132	177	125	86	85	267	254	232	271	474	59	33	160	167	103	79	167	64	60	211	187					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	138	20	17	4	3	3	3	3	4	3	3	3	6	6	5	6	15	2	2	3	3	3	5	4	2	2	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	25	6	7	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	0	1	2	0	0	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	16	2	4	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	3	0	0	0	1	0	0					
14	Число погашенных открепительных удостоверений	113	14	10	3	3	3	3	3	4	3	3	1	6	5	5	5	15	2	2	3	2	3	4	2	2	2	2	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	107	12	16	1	4	0	2	2	3	4	2	3	4	8	4	9	9	2	1	3	3	2	1	2	0	0	5	5					
		1.72%	0.97%	1.34%	0.49%	5.97%	0.0%	4.54%	1.51%	1.66%	3.14%	2.24%	3.48%	1.48%	3.11%	1.72%	3.19%	1.82%	3.38%	2.94%	1.87%	1.78%	1.92%	1.25%	1.18%	0.0%	0.0%	2.36%	2.67%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	52	12	12	1	0	1	0	1	1	2	1	0	5	1	1	2	3	3	0	1	2	1	0	2	0	0	0	0					
		0.83%	0.97%	1.00%	0.49%	0.0%	2.70%	0.0%	0.75%	0.55%	1.57%	1.12%	0.0%	1.85%	0.38%	0.43%	0.70%	0.60%	5.08%	0.0%	0.62%	1.19%	0.96%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	146	23	22	3	2	2	2	5	7	6	1	1	8	5	9	4	8	1	0	8	2	8	1	5	3	0	6	4					
		2.34%	1.86%	1.84%	1.49%	2.98%	5.40%	4.54%	3.78%	3.88%	4.72%	1.12%	1.16%	2.97%	1.94%	3.87%	1.41%	1.62%	1.69%	0.0%	5.0%	1.19%	7.69%	1.25%	2.95%	4.54%	0.0%	2.84%	2.13%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	111	19	23	0	1	0	1	1	0	4	1	0	1	5	8	8	12	0	0	3	6	1	3	7	2	0	1	4					
		1.78%	1.54%	1.92%	0.0%	1.49%	0.0%	2.27%	0.75%	0.0%	3.14%	1.12%	0.0%	0.37%	1.94%	3.44%	2.83%	2.43%	0.0%	0.0%	1.87%	3.57%	0.96%	3.75%	4.14%	3.03%	0.0%	0.47%	2.13%					
22	"5. ""За Русь Святую"""	44	5	9	0	0	0	1	1	1	1	0	0	1	2	0	3	2	0	0	0	0	4	0	3	2	2	1	6					
		0.70%	0.40%	0.75%	0.0%	0.0%	0.0%	2.27%	0.75%	0.55%	0.78%	0.0%	0.0%	0.37%	0.77%	0.0%	1.06%	0.40%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	1.77%	3.03%	3.33%	0.47%	3.20%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	4	7	3	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0					
		0.33%	0.32%	0.58%	1.49%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.43%	0.35%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	11	4	0	0	0	0	0	0	1	0	1	0	1	0	3	4	0	0	0	1	1	0	0	0	0	3	1					
		0.49%	0.89%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	1.16%	0.0%	0.38%	0.0%	1.06%	0.81%	0.0%	0.0%	0.0%	0.59%	0.96%	0.0%	0.0%	0.0%	0.0%	1.42%	0.53%					
25	"8. ""Народно-республиканская партия России"""	10	2	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.16%	0.16%	0.08%	0.49%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.37%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	1.51%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	3	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.24%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.43%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	491	61	60	35	5	0	2	33	12	6	2	18	25	8	32	22	30	5	2	32	37	7	5	13	3	3	27	6					
		7.89%	4.95%	5.02%	17.41%	7.46%	0.0%	4.54%	25.0%	6.66%	4.72%	2.24%	20.93%	9.29%	3.11%	13.79%	7.80%	6.09%	8.47%	5.88%	20.0%	22.02%	6.73%	6.25%	7.69%	4.54%	5.0%	12.79%	3.20%					
28	"11. ""Истинные патриоты России"""	16	4	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	2	0	1	0	0	2	1	0					
		0.25%	0.32%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.43%	0.35%	0.40%	0.0%	0.0%	0.0%	1.19%	0.0%	1.25%	0.0%	0.0%	3.33%	0.47%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	29	31	4	0	0	1	0	2	0	3	1	4	9	6	2	10	2	1	0	3	0	0	0	0	0	4	1					
		1.81%	2.35%	2.59%	1.99%	0.0%	0.0%	2.27%	0.0%	1.11%	0.0%	3.37%	1.16%	1.48%	3.50%	2.58%	0.70%	2.03%	3.38%	2.94%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.89%	0.53%					
30	"13. ""Демократическая партия России"""	13	2	1	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	2					
		0.20%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.36%	0.0%	0.0%	0.0%	0.38%	0.0%	0.35%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	1.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1					
		0.12%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.35%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%					
32	"15. ""Партия СЛОН"""	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0					
		0.06%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	344	82	89	10	2	1	2	2	15	6	4	3	12	9	15	18	14	1	1	3	8	1	6	8	1	5	16	10					
		5.53%	6.65%	7.45%	4.97%	2.98%	2.70%	4.54%	1.51%	8.33%	4.72%	4.49%	3.48%	4.46%	3.50%	6.46%	6.38%	2.84%	1.69%	2.94%	1.87%	4.76%	0.96%	7.5%	4.73%	1.51%	8.33%	7.58%	5.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	1	0	0	0	1	2	0	1	1	1	0	0	1	1	4	0	0	2	2	0	0	1	0	0	1	0					
		0.32%	0.08%	0.08%	0.0%	0.0%	0.0%	2.27%	1.51%	0.0%	0.78%	1.12%	1.16%	0.0%	0.0%	0.43%	0.35%	0.81%	0.0%	0.0%	1.25%	1.19%	0.0%	0.0%	0.59%	0.0%	0.0%	0.47%	0.0%					
35	"18. ""ЛДПР"""	798	190	187	19	7	2	4	13	29	23	7	9	34	19	34	24	56	5	2	12	24	7	13	18	2	11	26	21					
		12.83%	15.42%	15.66%	9.45%	10.44%	5.40%	9.09%	9.84%	16.11%	18.11%	7.86%	10.46%	12.63%	7.39%	14.65%	8.51%	11.38%	8.47%	5.88%	7.5%	14.28%	6.73%	16.25%	10.65%	3.03%	18.33%	12.32%	11.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	157	23	22	6	1	0	0	1	6	3	5	0	3	5	4	8	16	1	0	9	2	8	1	9	9	2	5	8					
		2.52%	1.86%	1.84%	2.98%	1.49%	0.0%	0.0%	0.75%	3.33%	2.36%	5.61%	0.0%	1.11%	1.94%	1.72%	2.83%	3.25%	1.69%	0.0%	5.62%	1.19%	7.69%	1.25%	5.32%	13.63%	3.33%	2.36%	4.27%					
37	"20. ""Политическая партия ""Единая Россия"""	2839	589	519	98	33	26	21	50	85	52	53	39	146	140	88	98	199	38	17	74	61	55	36	86	28	29	88	91					
		45.65%	47.80%	43.46%	48.75%	49.25%	70.27%	47.72%	37.87%	47.22%	40.94%	59.55%	45.34%	54.27%	54.47%	37.93%	34.75%	40.44%	64.40%	49.99%	46.25%	36.30%	52.88%	45.0%	50.88%	42.42%	48.33%	41.70%	48.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	1	0					
		0.16%	0.08%	0.08%	0.0%	0.0%	0.0%	2.27%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.35%	0.40%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	8	1	0	0	0	0	1	0	0	0	0	0	3	0	1	3	0	0	0	0	1	0	0	1	0	1	0					
		0.32%	0.64%	0.08%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.35%	0.60%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	1.51%	0.0%	0.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	592	96	123	13	7	4	0	10	9	9	2	7	15	29	20	54	89	1	8	7	10	5	11	10	9	6	18	20					
		9.51%	7.79%	10.30%	6.46%	10.44%	10.81%	0.0%	7.57%	5.0%	7.08%	2.24%	8.13%	5.57%	11.28%	8.62%	19.14%	18.08%	1.69%	23.52%	4.37%	5.95%	4.80%	13.75%	5.91%	13.63%	10.0%	8.53%	10.69%					
																																		
41	Против всех	169	36	43	3	1	1	3	9	4	4	4	1	5	6	6	9	8	0	1	4	3	2	1	1	3	0	4	7					
