Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Ольгинская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
1	"Число избирателей, внесенных в списки избирателей"	9110	369	510	1510	1705	365	563	137	123	159	100	150	286	861	685	93	1017	477					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9281	380	520	1500	1700	340	580	141	118	162	96	140	290	910	760	94	1060	490					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	24	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5715	251	357	836	1030	212	371	98	88	112	84	42	209	482	509	66	675	293					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	326	6	14	49	45	10	7	5	3	9	4	54	26	35	28	7	21	3					
6	Число погашенных избирательных бюллетеней	3216	123	149	615	625	118	202	38	27	41	8	20	55	393	223	21	364	194					
7	Число избирательных бюллетеней в переносных ящиках для голосования	350	6	14	49	45	10	7	5	3	9	4	78	26	35	28	7	21	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5712	251	357	836	1027	212	371	98	88	112	84	42	209	482	509	66	675	293					
9	Число недействительных избирательных бюллетеней	71	4	3	7	11	1	7	0	3	1	0	1	2	17	4	0	8	2					
10	Число действительных избирательных бюллетеней	5991	253	368	878	1061	221	371	103	88	120	88	119	233	500	533	73	688	294					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	286	20	25	25	45	14	20	10	10	10	5	0	10	25	30	0	18	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	176	5	15	18	35	3	8	1	0	8	3	0	10	25	30	0	6	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	0	2	7	8	3	2	1	3	8	4	12	3	4	2	2	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	110	15	10	7	10	11	12	9	10	2	2	0	0	0	0	0	12	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	5	5	1	0	0	0	0	0	0	0	0	0	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	192	11	6	33	24	7	13	2	0	2	2	2	7	12	54	1	9	7					
		3.17%	4.28%	1.62%	3.73%	2.24%	3.15%	3.44%	1.94%	0.00%	1.65%	2.27%	1.67%	2.98%	2.32%	10.06%	1.37%	1.29%	2.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	2	0	5	10	2	1	1	1	0	0	0	0	1	2	0	5	0					
		0.49%	0.78%	0.00%	0.56%	0.93%	0.90%	0.26%	0.97%	1.10%	0.00%	0.00%	0.00%	0.00%	0.19%	0.37%	0.00%	0.72%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0					
		0.08%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.19%	0.00%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	680	46	53	102	173	20	22	5	10	4	8	13	25	38	34	0	77	50					
		11.22%	17.90%	14.29%	11.53%	16.14%	9.01%	5.82%	4.85%	10.99%	3.31%	9.09%	10.83%	10.64%	7.35%	6.33%	0.00%	11.06%	16.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	1	2	7	4	2	1	0	0	0	0	2	6	1	1	0	5	0					
		0.53%	0.39%	0.54%	0.79%	0.37%	0.90%	0.26%	0.00%	0.00%	0.00%	0.00%	1.67%	2.55%	0.19%	0.19%	0.00%	0.72%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	0	2	5	0	0	0	1	0	0	1	0	0	2	1	1	1					
		0.25%	0.39%	0.00%	0.23%	0.47%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.83%	0.00%	0.00%	0.37%	1.37%	0.14%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	859	27	35	169	154	43	54	13	8	15	4	16	23	55	91	4	110	38					
		14.17%	10.51%	9.43%	19.10%	14.37%	19.37%	14.29%	12.62%	8.79%	12.40%	4.55%	13.33%	9.79%	10.64%	16.95%	5.48%	15.80%	12.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	489	16	21	85	116	22	23	1	5	6	5	15	21	62	23	2	46	20					
		8.07%	6.23%	5.66%	9.60%	10.82%	9.91%	6.08%	0.97%	5.49%	4.96%	5.68%	12.50%	8.94%	11.99%	4.28%	2.74%	6.61%	6.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	52	2	2	2	11	1	3	0	0	0	1	2	2	4	5	0	15	2					
		0.86%	0.78%	0.54%	0.23%	1.03%	0.45%	0.79%	0.00%	0.00%	0.00%	1.14%	1.67%	0.85%	0.77%	0.93%	0.00%	2.16%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3596	144	249	467	550	122	253	81	63	93	68	65	148	323	315	64	418	173					
		59.32%	56.03%	67.12%	52.77%	51.31%	54.95%	66.93%	78.64%	69.23%	76.86%	77.27%	54.17%	62.98%	62.48%	58.66%	87.67%	60.06%	58.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	1	0	6	14	2	1	0	0	0	0	3	1	3	5	1	1	3					
		0.68%	0.39%	0.00%	0.68%	1.31%	0.90%	0.26%	0.00%	0.00%	0.00%	0.00%	2.50%	0.43%	0.58%	0.93%	1.37%	0.14%	1.01%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
