Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Омутинская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425									
1	"Число избирателей, включенных в список избирателей"	14353	729	718	694	783	198	157	389	483	1139	642	912	952	751	912	626	922	413	426	491	494	306	125	178	541	372									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14391	741	720	698	791	198	159	376	497	1104	642	897	992	752	927	615	923	415	427	491	496	308	132	180	541	369									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	88	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12708	648	640	621	713	160	141	372	427	953	615	740	819	522	804	589	867	373	402	471	470	289	78	172	486	336									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	694	26	50	37	58	23	8	0	56	72	9	15	83	33	43	16	39	34	16	9	14	10	0	0	25	18									
6	Число погашенных избирательных бюллетеней	901	26	30	40	20	15	10	4	14	79	18	142	90	197	80	10	17	8	9	11	12	9	7	8	30	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	782	67	50	37	58	23	8	0	56	72	9	15	83	33	43	16	39	34	16	9	14	10	47	0	25	18									
8	Число бюллетеней в стационарных ящиках для голосования	12706	648	640	621	713	160	141	372	427	953	615	740	819	522	804	589	867	373	402	471	468	289	78	172	486	336									
9	Число недействительных избирательных бюллетеней	51	0	5	0	0	0	0	0	0	11	2	0	10	6	0	4	4	5	4	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	13437	715	685	658	771	183	149	372	483	1014	622	755	892	549	847	601	902	402	414	480	482	299	125	172	511	354									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	48	2	0	3	3	1	0	0	3	4	2	1	6	4	2	1	4	0	6	2	0	0	1	1	2	0									
		0.36%	0.28%	0.00%	0.46%	0.39%	0.55%	0.00%	0.00%	0.62%	0.39%	0.32%	0.13%	0.67%	0.72%	0.24%	0.17%	0.44%	0.00%	1.44%	0.42%	0.00%	0.00%	0.80%	0.58%	0.39%	0.00%									
14	Грудинин Павел Николаевич	595	30	21	20	63	12	4	12	25	42	35	52	23	75	18	16	51	4	19	11	12	15	1	5	29	0									
		4.41%	4.20%	3.04%	3.04%	8.17%	6.56%	2.68%	3.23%	5.18%	4.10%	5.61%	6.89%	2.55%	13.51%	2.13%	2.64%	5.63%	0.98%	4.55%	2.29%	2.49%	5.02%	0.80%	2.91%	5.68%	0.00%									
15	Жириновский Владимир Вольфович	903	38	77	65	46	7	13	15	29	60	41	23	34	62	26	49	56	10	39	60	38	20	7	8	38	42									
		6.69%	5.31%	11.16%	9.88%	5.97%	3.83%	8.72%	4.03%	6.00%	5.85%	6.57%	3.05%	3.77%	11.17%	3.07%	8.10%	6.18%	2.46%	9.33%	12.50%	7.88%	6.69%	5.60%	4.65%	7.44%	11.86%									
16	Путин Владимир Владимирович	11713	639	579	563	648	161	124	340	422	883	535	677	808	391	796	528	781	387	347	406	418	261	115	156	436	312									
		86.84%	89.37%	83.91%	85.56%	84.05%	87.98%	83.22%	91.40%	87.37%	86.15%	85.74%	89.67%	89.58%	70.45%	93.98%	87.27%	86.20%	95.09%	83.01%	84.58%	86.72%	87.29%	92.00%	90.70%	85.32%	88.14%									
17	Собчак Ксения Анатольевна	72	3	6	3	5	0	4	0	1	10	7	1	6	4	2	2	3	0	3	1	9	0	0	0	2	0									
		0.53%	0.42%	0.87%	0.46%	0.65%	0.00%	2.68%	0.00%	0.21%	0.98%	1.12%	0.13%	0.67%	0.72%	0.24%	0.33%	0.33%	0.00%	0.72%	0.21%	1.87%	0.00%	0.00%	0.00%	0.39%	0.00%									
18	Сурайкин Максим Александрович	50	1	0	4	2	2	0	3	2	7	0	1	8	7	2	2	4	1	0	0	0	0	1	2	1	0									
		0.37%	0.14%	0.00%	0.61%	0.26%	1.09%	0.00%	0.81%	0.41%	0.68%	0.00%	0.13%	0.89%	1.26%	0.24%	0.33%	0.44%	0.25%	0.00%	0.00%	0.00%	0.00%	0.80%	1.16%	0.20%	0.00%									
19	Титов Борис Юрьевич	32	1	2	0	3	0	2	0	1	5	1	0	3	2	1	2	1	0	0	0	3	3	0	0	2	0									
		0.24%	0.14%	0.29%	0.00%	0.39%	0.00%	1.34%	0.00%	0.21%	0.49%	0.16%	0.00%	0.33%	0.36%	0.12%	0.33%	0.11%	0.00%	0.00%	0.00%	0.62%	1.00%	0.00%	0.00%	0.39%	0.00%									
20	Явлинский Григорий Алексеевич	24	1	0	0	1	0	2	2	0	3	1	0	4	4	0	1	2	0	0	0	2	0	0	0	1	0									
		0.18%	0.14%	0.00%	0.00%	0.13%	0.00%	1.34%	0.54%	0.00%	0.29%	0.16%	0.00%	0.44%	0.72%	0.00%	0.17%	0.22%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.20%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
