Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Фроловская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
1	"Число избирателей, внесенных в списки"	32867	1275	1895	781	1949	912	198	1756	892	2210	2133	1907	2429	2173	2430	1044	1303	1671	742	1884	1481	754	1048					
2	"Число бюллетеней, полученных участковыми комиссиями"	28780	1100	1550	700	1800	700	200	1500	800	1900	1850	1700	2150	1850	2200	950	1150	1450	680	1650	1300	650	950					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	15018	537	950	358	863	505	126	762	479	1018	1083	954	1118	915	1006	469	474	753	404	826	702	206	510					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	777	29	25	18	36	25	7	28	48	71	31	34	24	60	31	27	58	33	26	65	54	31	16					
6	Число погашенных бюллетеней	12985	534	575	324	901	170	67	710	273	811	736	712	1008	875	1163	454	618	664	250	759	544	413	424					
7	Число бюллетеней в переносных ящиках для голосования	777	29	25	18	36	25	7	28	48	71	31	34	24	60	31	27	58	33	26	65	54	31	16					
8	Число бюллетеней в стационарных ящиках для голосования	15014	537	950	358	863	505	126	762	479	1018	1083	954	1118	913	1006	469	472	753	404	826	702	206	510					
9	Число недействительных бюллетеней	357	20	23	11	4	17	8	21	5	36	14	25	15	12	12	10	19	7	13	60	13	7	5					
10	Число действительных бюллетеней	15434	546	952	365	895	513	125	769	522	1053	1100	963	1127	961	1025	486	511	779	417	831	743	230	521					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	499	20	30	10	30	10	10	30	10	30	30	30	29	30	30	20	20	30	10	30	30	10	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	89	0	10	2	7	0	0	2	5	6	10	11	9	1	8	0	0	5	2	5	4	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	2	5	1	0	1	0	1	2	0	3	3	1	0	0	0	2	0	0	1	0	3	3					
14	Число погашенных открепительных удостоверений	410	20	20	8	23	10	10	28	5	24	20	19	20	29	22	20	20	25	8	25	26	10	18					
15	Число открепительных удостоверений выданных ТИК	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	175	12	8	5	1	5	2	10	7	18	6	14	7	8	11	5	6	7	3	8	8	5	19					
