Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Питкярантская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №556	УИК №563					
1	"Число избирателей, внесенных в список избирателей"	19054	2709	2734	1009	2669	1449	746	60	296	402	638	736	1211	805	128	367	584	71	160	88	368	532	988	194	28	82					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17062	2500	2500	850	2500	1200	650	66	250	350	550	650	1000	750	121	300	550	72	164	92	300	500	850	173	41	83					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8237	1318	1160	500	1229	625	346	23	110	173	291	273	508	318	30	145	220	37	58	30	138	235	366	49	11	44					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	409	22	17	7	18	28	11	1	22	15	19	19	14	53	42	18	33	0	6	9	7	20	21	2	0	5					
6	Число погашенных избирательных бюллетеней	8416	1160	1323	343	1253	547	293	42	118	162	240	358	478	379	49	137	297	35	100	53	155	245	463	122	30	34					
7	Число избирательных бюллетеней в переносных ящиках для голосования	409	22	17	7	18	28	11	1	22	15	19	19	14	53	42	18	33	0	6	9	7	20	21	2	0	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8235	1318	1160	498	1229	625	346	23	110	173	291	273	508	318	30	145	220	37	58	30	138	235	366	49	11	44					
9	Число недействительных избирательных бюллетеней	172	32	18	11	36	12	11	2	0	3	4	5	8	6	0	3	7	0	0	0	3	2	6	2	0	1					
10	Число действительных избирательных бюллетеней	8472	1308	1159	494	1211	641	346	22	132	185	306	287	514	365	72	160	246	37	64	39	142	253	381	49	11	48					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	240	22	20	10	20	15	10	5	7	7	10	10	15	10	5	7	10	5	5	5	7	10	10	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	98	15	11	4	10	7	2	2	2	1	7	2	0	9	2	4	5	1	0	0	6	4	4	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	66	8	8	1	9	5	2	0	1	1	0	4	2	4	6	2	1	0	1	0	1	4	5	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	142	7	9	6	10	8	8	3	5	6	3	8	15	1	3	3	5	4	5	5	1	6	6	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	1	0	0	3	0	0	0	0	1	2	1	3	2	1	1	0	0	2	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2122	444	305	131	329	179	74	7	30	25	58	45	101	78	17	41	49	8	20	13	26	59	69	6	1	7					
