Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Архангельск, Южная																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №23	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №1031	УИК №1032	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046									
1	Число избирателей, включенных в список избирателей	63253	2307	1719	2410	2622	2612	2289	2820	2166	2368	2394	2244	2169	2541	258	185	2046	1994	1946	1993	2707	1546	1415	2865	1958	2198	1935	2651	1828	1729	2592	65	58	32	45	45	46	45	45	83	72	70	71	69									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	62446	2300	1700	2400	2600	2600	2200	2800	2200	2400	2400	2200	2150	2400	300	200	2000	2000	1900	2000	2700	1500	1350	2700	1950	2200	1900	2600	1750	1700	2600	65	58	32	45	45	46	45	45	83	72	70	71	69									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	35078	1408	803	1120	1359	1252	1182	1415	1215	1414	1387	1311	1149	1323	258	169	1085	1149	1166	1141	1719	973	898	1420	990	1209	1055	1371	1023	770	1617	65	55	32	45	45	45	45	45	83	67	66	65	69									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	774	14	38	60	20	32	19	45	31	21	30	33	36	6	0	0	10	29	16	22	14	8	6	27	20	22	39	66	77	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	26566	878	859	1220	1221	1316	999	1340	954	965	983	856	965	1043	42	31	905	822	718	837	967	519	446	1253	940	969	806	1163	650	906	974	0	3	0	0	0	1	0	0	0	5	4	6	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	802	14	38	60	20	32	19	45	31	21	30	33	36	34	0	0	10	29	16	22	14	8	6	27	20	22	39	66	77	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	35061	1407	803	1120	1359	1251	1181	1413	1214	1414	1387	1310	1149	1323	258	169	1085	1148	1166	1141	1718	973	896	1420	990	1207	1055	1368	1023	770	1616	65	55	32	45	45	45	45	45	83	67	66	65	69									
9	Число недействительных избирательных бюллетеней	357	10	5	12	14	14	16	13	15	11	21	13	13	6	2	3	9	9	22	10	12	9	8	10	18	7	20	15	10	5	9	3	1	1	0	2	2	0	1	2	0	3	0	1									
10	Число действительных избирательных бюллетеней	35506	1411	836	1168	1365	1269	1184	1445	1230	1424	1396	1330	1172	1351	256	166	1086	1168	1160	1153	1720	972	894	1437	992	1222	1074	1419	1090	789	1616	62	54	31	45	43	43	45	44	81	67	63	65	68									
11	Число полученных открепительных  удостоверений	977	30	30	38	40	40	30	49	30	45	35	30	35	75	0	0	30	27	25	26	30	25	30	40	25	35	30	40	22	30	55	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	860	25	20	36	32	36	26	48	29	41	32	26	33	74	0	0	24	27	18	26	28	25	27	29	23	27	28	32	20	25	43	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	743	27	12	19	13	25	22	49	17	24	34	28	26	42	69	30	13	19	7	11	30	14	26	76	15	16	18	18	12	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	117	5	10	2	8	4	4	1	1	4	3	4	2	1	0	0	6	0	7	0	2	0	3	11	2	8	2	8	2	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	18	0	0	0	3	2	0	1	2	0	0	0	2	3	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	3619	124	86	117	150	148	132	129	116	155	128	121	112	159	53	6	109	87	109	110	181	87	108	129	108	151	110	105	100	86	125	15	13	10	12	10	9	8	11	27	17	13	16	17									
		10.09%	8.73%	10.23%	9.92%	10.88%	11.54%	11.00%	8.85%	9.32%	10.80%	9.03%	9.01%	9.45%	11.72%	20.54%	3.55%	9.95%	7.39%	9.22%	9.46%	10.45%	8.87%	11.97%	8.91%	10.69%	12.29%	10.05%	7.32%	9.09%	10.83%	7.69%	23.08%	23.64%	31.25%	26.67%	22.22%	20.00%	17.78%	24.44%	32.53%	25.37%	19.70%	24.62%	24.64%									
20	Зюганов Геннадий Андреевич	5902	248	141	206	229	218	196	241	209	240	209	228	202	132	8	44	172	188	219	182	301	147	133	275	145	220	165	250	206	108	295	15	9	1	16	9	9	10	9	21	11	14	9	12									
		16.46%	17.45%	16.77%	17.46%	16.61%	16.99%	16.33%	16.53%	16.79%	16.72%	14.75%	16.98%	17.05%	9.73%	3.10%	26.04%	15.71%	15.97%	18.53%	15.65%	17.38%	14.98%	14.75%	19.00%	14.36%	17.90%	15.08%	17.43%	18.73%	13.60%	18.15%	23.08%	16.36%	3.13%	35.56%	20.00%	20.00%	22.22%	20.00%	25.30%	16.42%	21.21%	13.85%	17.39%									
21	Миронов Сергей Михайлович	2052	93	51	54	85	80	64	89	80	75	80	74	73	56	7	5	64	71	64	60	101	39	35	80	65	67	72	78	70	44	83	6	5	0	8	10	10	4	6	10	12	4	9	9									
		5.72%	6.54%	6.06%	4.58%	6.16%	6.24%	5.33%	6.10%	6.43%	5.23%	5.65%	5.51%	6.16%	4.13%	2.71%	2.96%	5.84%	6.03%	5.41%	5.16%	5.83%	3.98%	3.88%	5.53%	6.44%	5.45%	6.58%	5.44%	6.36%	5.54%	5.11%	9.23%	9.09%	0.00%	17.78%	22.22%	22.22%	8.89%	13.33%	12.05%	17.91%	6.06%	13.85%	13.04%									
22	Прохоров Михаил Дмитриевич	4585	225	77	154	160	151	160	162	146	150	179	168	132	156	23	3	156	148	142	153	281	193	139	211	137	135	112	163	122	79	296	4	2	3	2	4	4	3	1	3	10	6	17	13									
