Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Рутульская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247									
1	Число избирателей, включенных в список избирателей	14728	344	384	560	273	817	483	699	614	32	205	600	251	192	311	336	36	402	393	334	117	350	125	493	462	328	288	320	216	178	145	272	32	195	81	242	248	357	128	50	103	77	39	384	244	271	667	428	34	172	140	115	61	100									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	13745	322	358	528	239	800	468	689	494	28	195	564	220	182	300	256	28	392	380	290	90	318	115	480	452	316	276	300	206	168	127	253	25	183	70	232	235	345	120	45	80	77	39	390	210	210	660	420	30	160	140	95	45	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10312	269	292	400	194	762	430	609	458	28	143	315	141	157	211	213	22	335	282	189	81	232	97	302	319	194	276	184	131	106	69	151	17	127	49	129	166	218	77	16	56	55	33	362	165	172	408	344	20	105	122	79	0	0									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	676	0	11	19	0	37	0	21	6	0	0	15	0	15	21	40	0	16	5	0	5	17	0	35	36	29	0	11	9	8	14	16	0	6	0	8	19	26	27	0	0	0	0	22	28	9	0	18	0	0	8	0	29	90									
6	Число погашенных избирательных бюллетеней	2757	53	55	109	45	1	38	59	30	0	52	234	79	10	68	3	6	41	93	101	4	69	18	143	97	93	0	105	66	54	44	86	8	50	21	95	50	101	16	29	24	22	6	6	17	29	252	58	10	55	10	16	16	10									
