Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Нагорская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796					
1	"Число избирателей, внесенных в списки"	10394	2046	921	994	243	198	80	120	332	452	120	902	148	402	173	408	277	125	385	175	148	173	108	324	1140					
2	"Число бюллетеней, полученных участковыми комиссиями"	10381	2025	925	995	243	199	85	122	332	447	120	885	151	400	177	415	275	131	388	175	140	180	108	325	1138					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5735	1124	475	535	135	96	37	89	177	228	105	502	109	278	99	227	166	55	219	91	90	122	56	209	511					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	643	50	32	10	4	45	27	0	53	92	0	15	7	7	25	41	45	39	26	58	12	9	6	0	40					
6	Число погашенных бюллетеней	4003	851	418	450	104	58	21	33	102	127	15	368	35	115	53	147	64	37	143	26	38	49	46	116	587					
7	Число бюллетеней в переносных ящиках для голосования	643	50	32	10	4	45	27	0	53	92	0	15	7	7	25	41	45	39	26	58	12	9	6	0	40					
8	Число бюллетеней в стационарных ящиках для голосования	5734	1124	474	535	135	96	37	89	177	228	105	502	109	278	99	227	166	55	219	91	90	122	56	209	511					
9	Число недействительных бюллетеней	123	23	14	3	1	4	1	0	2	8	4	8	3	7	1	0	14	1	5	3	3	4	0	5	9					
10	Число действительных бюллетеней	6254	1151	492	542	138	137	63	89	228	312	101	509	113	278	123	268	197	93	240	146	99	127	62	204	542					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	93	13	7	8	2	2	2	2	3	4	2	8	2	4	2	4	2	2	4	2	2	2	2	2	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	9	4	3	0	0	2	2	3	0	2	1	0	1	2	3	0	0	0	2	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	4	3	3	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	2	2	0	1	1	0					
14	Число погашенных открепительных удостоверений	58	4	3	5	2	2	0	0	0	4	0	7	2	3	0	1	2	2	4	0	2	2	2	2	9					
15	Число открепительных удостоверений выданных ТИК	7	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	76	6	6	9	2	3	0	2	9	2	1	8	2	4	0	3	3	0	2	2	0	3	1	2	6					
		1.19%	0.51%	1.18%	1.65%	1.43%	2.12%	0.0%	2.24%	3.91%	0.62%	0.95%	1.54%	1.72%	1.40%	0.0%	1.11%	1.42%	0.0%	0.81%	1.34%	0.0%	2.29%	1.61%	0.95%	1.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	72	14	5	11	1	1	0	0	2	4	0	7	0	7	3	1	1	0	0	3	3	0	0	3	6					
		1.12%	1.19%	0.98%	2.01%	0.71%	0.70%	0.0%	0.0%	0.86%	1.25%	0.0%	1.35%	0.0%	2.45%	2.41%	0.37%	0.47%	0.0%	0.0%	2.01%	2.94%	0.0%	0.0%	1.43%	1.08%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	189	24	14	14	3	4	0	3	15	9	0	19	5	6	3	11	9	4	10	10	0	0	4	2	20					
		2.96%	2.04%	2.76%	2.56%	2.15%	2.83%	0.0%	3.37%	6.52%	2.81%	0.0%	3.67%	4.31%	2.10%	2.41%	4.10%	4.26%	4.25%	4.08%	6.71%	0.0%	0.0%	6.45%	0.95%	3.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	94	30	6	7	2	2	0	4	0	5	0	5	0	3	1	3	3	3	3	1	1	2	2	1	10					
		1.47%	2.55%	1.18%	1.28%	1.43%	1.41%	0.0%	4.49%	0.0%	1.56%	0.0%	0.96%	0.0%	1.05%	0.80%	1.11%	1.42%	3.19%	1.22%	0.67%	0.98%	1.52%	3.22%	0.47%	1.81%					
22	"5. ""За Русь Святую"""	40	0	3	4	0	3	1	1	3	2	0	3	1	1	1	4	0	1	0	1	0	1	1	5	4					
		0.62%	0.0%	0.59%	0.73%	0.0%	2.12%	1.56%	1.12%	1.30%	0.62%	0.0%	0.58%	0.86%	0.35%	0.80%	1.49%	0.0%	1.06%	0.0%	0.67%	0.0%	0.76%	1.61%	2.39%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	0	0	0	4	0	2	0	0	0	1	1	1	0	3	1	1	1	2	0	2	1	0	0					
