Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Пограничная																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №1964					
1	"Число избирателей, внесенных в список избирателей"	18433	1458	1357	866	1483	1414	943	1060	362	1027	1000	176	57	72	61	141	729	1270	90	578	1094	35	701	230	180	288	1761					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18603	1490	1295	843	1515	1400	950	1055	362	1045	1132	183	58	65	65	140	730	1235	91	592	1130	34	730	248	189	273	1753					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	124	0	0	0	0	0	40	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	27	0	35	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10137	618	670	428	669	694	388	403	201	433	574	78	29	51	39	61	351	815	80	311	835	34	417	122	126	167	1543					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	555	34	10	18	35	59	18	20	17	47	16	5	0	0	1	7	33	8	0	18	29	0	41	6	8	10	115					
6	Число погашенных избирательных бюллетеней	7787	838	615	397	811	647	504	632	144	565	542	78	29	14	25	72	346	412	11	263	266	0	272	93	55	61	95					
7	Число избирательных бюллетеней в переносных ящиках для голосования	652	34	10	18	35	59	58	20	17	47	16	27	0	0	1	7	33	8	0	18	29	0	41	6	8	45	115					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10137	618	670	428	669	694	388	403	201	433	574	78	29	51	39	61	351	815	80	311	835	34	417	122	126	167	1543					
9	Число недействительных избирательных бюллетеней	265	19	15	7	20	16	12	10	11	24	12	5	2	1	1	5	11	30	3	1	4	0	4	2	9	12	29					
10	Число действительных избирательных бюллетеней	10524	633	665	439	684	737	434	413	207	456	578	100	27	50	39	63	373	793	77	328	860	34	454	126	125	200	1629					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	337	20	20	20	20	20	15	25	10	10	15	5	5	5	5	5	10	40	5	15	18	5	15	5	7	12	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	233	20	20	17	18	20	13	16	3	8	10	2	1	1	3	0	3	19	1	5	16	1	15	3	7	11	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	228	16	6	9	12	10	47	2	4	6	10	2	2	10	3	4	3	15	2	1	5	2	1	5	1	35	15					
14	Число погашенных неиспользованных открепительных удостоверений	104	0	0	3	2	0	2	9	7	2	5	3	4	4	2	5	7	21	4	10	2	4	0	2	0	1	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1259	111	99	72	137	118	58	88	28	65	49	11	1	3	14	6	42	68	5	41	30	8	47	8	24	48	78					
		11.67%	17.02%	14.56%	16.14%	19.46%	15.67%	13.00%	20.80%	12.84%	13.54%	8.31%	10.48%	3.45%	5.88%	35.00%	8.82%	10.94%	8.26%	6.25%	12.46%	3.47%	23.53%	10.26%	6.25%	17.91%	22.64%	4.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1990	147	145	83	117	128	97	78	39	103	160	28	9	15	2	15	62	196	6	39	18	1	65	34	20	45	338					
		18.44%	22.55%	21.32%	18.61%	16.62%	16.99%	21.75%	18.44%	17.89%	21.46%	27.12%	26.67%	31.03%	29.41%	5.00%	22.06%	16.15%	23.82%	7.50%	11.85%	2.08%	2.94%	14.19%	26.56%	14.93%	21.23%	20.39%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	7	8	6	2	3	4	3	2	6	6	0	0	1	0	2	0	16	0	5	3	0	2	0	2	3	11					
		0.85%	1.07%	1.18%	1.35%	0.28%	0.40%	0.90%	0.71%	0.92%	1.25%	1.02%	0.00%	0.00%	1.96%	0.00%	2.94%	0.00%	1.94%	0.00%	1.52%	0.35%	0.00%	0.44%	0.00%	1.49%	1.42%	0.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1964	149	180	123	194	224	121	100	50	90	104	3	8	3	9	8	73	103	6	74	95	19	65	19	38	14	92					
		18.20%	22.85%	26.47%	27.58%	27.56%	29.75%	27.13%	23.64%	22.94%	18.75%	17.63%	2.86%	27.59%	5.88%	22.50%	11.76%	19.01%	12.52%	7.50%	22.49%	10.99%	55.88%	14.19%	14.84%	28.36%	6.60%	5.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	147	15	10	12	17	20	10	7	0	5	11	0	0	0	2	0	7	7	0	0	5	0	2	2	3	1	11					
		1.36%	2.30%	1.47%	2.69%	2.41%	2.66%	2.24%	1.65%	0.00%	1.04%	1.86%	0.00%	0.00%	0.00%	5.00%	0.00%	1.82%	0.85%	0.00%	0.00%	0.58%	0.00%	0.44%	1.56%	2.24%	0.47%	0.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5032	201	218	142	213	242	141	137	88	184	247	58	9	28	12	32	187	401	59	167	708	6	273	63	36	89	1091					
		46.64%	30.83%	32.06%	31.84%	30.26%	32.14%	31.61%	32.39%	40.37%	38.33%	41.86%	55.24%	31.03%	54.90%	30.00%	47.06%	48.70%	48.72%	73.75%	50.76%	81.94%	17.65%	59.61%	49.22%	26.87%	41.98%	65.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	3	5	1	4	2	3	0	0	3	1	0	0	0	0	0	2	2	1	2	1	0	0	0	2	0	8					
		0.37%	0.46%	0.74%	0.22%	0.57%	0.27%	0.67%	0.00%	0.00%	0.63%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.24%	1.25%	0.61%	0.12%	0.00%	0.00%	0.00%	1.49%	0.00%	0.48%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
