Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Добровская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533									
1	"Число избирателей, включенных в список избирателей"	20758	1155	206	911	344	1036	1300	287	907	1092	255	245	837	180	943	334	680	472	927	310	982	510	515	438	671	610	396	832	162	769	350	1012	515	575									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19640	1080	182	837	331	1010	1260	285	828	1037	230	223	757	180	921	330	643	456	856	295	947	431	502	413	614	617	415	747	160	736	331	962	468	556									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13712	811	150	618	239	735	842	233	546	559	151	191	571	157	788	237	400	387	524	190	605	346	287	334	509	404	322	430	83	404	267	711	396	285									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2951	86	23	85	45	56	98	50	120	136	37	30	76	14	76	32	132	43	191	87	250	49	140	79	88	163	47	181	30	188	53	119	53	94									
6	Число погашенных избирательных бюллетеней	2977	183	9	134	47	219	320	2	162	342	42	2	110	9	57	61	111	26	141	18	92	36	75	0	17	50	46	136	47	144	11	132	19	177									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2951	86	23	85	45	56	98	50	120	136	37	30	76	14	76	32	132	43	191	87	250	49	140	79	88	163	47	181	30	188	53	119	53	94									
8	Число бюллетеней в стационарных ящиках для голосования	13712	811	150	618	239	735	842	233	546	559	151	191	571	157	788	237	400	387	524	190	605	346	287	334	509	404	322	430	83	404	267	711	396	285									
9	Число недействительных избирательных бюллетеней	175	10	1	11	3	11	14	0	10	10	2	1	0	0	0	1	5	2	8	0	4	4	0	22	4	1	12	2	1	1	2	13	16	4									
10	Число действительных избирательных бюллетеней	16488	887	172	692	281	780	926	283	656	685	186	220	647	171	864	268	527	428	707	277	851	391	427	391	593	566	357	609	112	591	318	817	433	375									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	66	5	2	2	2	10	4	0	1	4	1	2	5	0	0	2	4	1	2	0	6	1	3	0	0	0	0	2	1	3	0	2	0	1									
		0.40%	0.56%	1.16%	0.28%	0.70%	1.26%	0.43%	0.00%	0.15%	0.58%	0.53%	0.90%	0.77%	0.00%	0.00%	0.74%	0.75%	0.23%	0.28%	0.00%	0.70%	0.25%	0.70%	0.00%	0.00%	0.00%	0.00%	0.33%	0.88%	0.51%	0.00%	0.24%	0.00%	0.26%									
14	Грудинин Павел Николаевич	1449	117	21	100	33	97	126	4	70	50	13	20	65	8	7	16	41	21	66	7	64	20	32	26	41	15	24	57	14	112	12	63	38	49									
		8.70%	13.04%	12.14%	14.22%	11.62%	12.26%	13.40%	1.41%	10.51%	7.19%	6.91%	9.05%	10.05%	4.68%	0.81%	5.95%	7.71%	4.88%	9.23%	2.53%	7.49%	5.06%	7.49%	6.30%	6.87%	2.65%	6.50%	9.33%	12.39%	18.92%	3.75%	7.59%	8.46%	12.93%									
