Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Ленинская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711									
1	Число избирателей, включенных в список избирателей	85113	2355	2673	2552	2276	2020	2438	2516	2056	2909	2300	2058	2470	2258	2237	2689	2242	216	278	165	462	430	2460	1608	2077	1944	1975	1130	1093	1304	1136	2150	1630	1342	2873	1438	2231	2236	2207	1411	2815	1369	1377	1672	1824	2269	1942									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	82772	2300	2500	2450	2300	1950	2350	2492	2000	2800	2000	1900	2400	2250	2200	2600	2400	250	350	200	480	480	2250	1600	1900	1900	1850	1320	1150	1300	1100	2100	1580	1330	2700	1370	2100	2100	2000	1390	2700	1420	1400	1650	1800	2190	1920									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	62957	1794	2167	1611	1722	1369	1593	2150	1842	1956	1806	1618	1859	1809	1566	1788	2140	133	29	71	321	430	1856	1062	1402	1483	1474	897	988	1013	799	1520	1055	958	2080	875	1424	1571	1512	865	2252	1066	1008	1253	1385	2186	1199									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	8493	356	264	109	284	167	247	328	119	316	75	84	250	175	267	192	12	83	249	94	141	0	394	379	125	114	221	64	84	170	209	211	329	198	151	253	249	156	194	195	226	57	263	185	69	4	181									
6	Число погашенных избирательных бюллетеней	11320	150	69	730	294	414	510	14	39	528	119	198	291	266	367	620	248	34	72	35	18	50	0	159	373	303	155	359	78	117	92	369	194	174	469	242	427	373	294	330	222	297	129	212	346	0	540									
7	Число избирательных бюллетеней в переносных ящиках для голосования	8493	356	264	109	284	167	247	328	119	316	75	84	250	175	267	192	12	83	249	94	141	0	394	379	125	114	221	64	84	170	209	211	329	198	151	253	249	156	194	195	226	57	263	185	69	4	181									
8	Число бюллетеней в стационарных ящиках для голосования	62923	1794	2167	1611	1719	1368	1593	2147	1842	1956	1806	1618	1859	1809	1566	1788	2140	133	29	71	321	430	1856	1062	1401	1483	1474	897	988	1013	799	1520	1055	958	2080	875	1424	1571	1492	861	2252	1066	1008	1253	1384	2186	1198									
9	Число недействительных избирательных бюллетеней	559	3	19	26	16	15	16	0	3	31	27	20	17	13	14	18	0	8	9	0	5	0	8	2	12	19	10	10	12	16	8	14	18	8	15	6	14	16	12	9	22	8	17	10	12	7	14									
10	Число действительных избирательных бюллетеней	70857	2147	2412	1694	1987	1520	1824	2475	1958	2241	1854	1682	2092	1971	1819	1962	2152	208	269	165	457	430	2242	1439	1514	1578	1685	951	1060	1167	1000	1717	1366	1148	2216	1122	1659	1711	1674	1047	2456	1115	1254	1428	1441	2183	1365									
11	Число полученных открепительных  удостоверений	2903	70	80	83	80	70	90	62	53	90	75	47	85	83	90	105	100	0	0	0	0	0	70	65	70	80	85	43	32	40	50	90	60	50	90	40	60	70	70	55	90	80	50	85	87	70	58									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2809	70	79	83	68	66	90	62	53	90	72	39	83	83	90	105	98	0	0	0	0	0	70	65	66	73	85	41	32	40	41	90	60	48	86	30	53	62	70	55	90	76	50	80	87	70	58									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2514	67	131	48	30	34	47	27	8	31	192	35	6	13	23	34	105	44	29	35	148	30	256	40	102	44	39	64	18	22	27	34	71	130	75	68	21	35	73	21	36	64	14	36	37	47	23									
14	Число неиспользованных открепительных удостоверений	94	0	1	0	12	4	0	0	0	0	3	8	2	0	0	0	2	0	0	0	0	0	0	0	4	7	0	2	0	0	9	0	0	2	4	10	7	8	0	0	0	4	0	5	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	122	2	3	3	3	2	7	5	2	6	2	0	1	9	2	3	6	0	0	0	0	0	2	2	0	4	2	1	0	0	2	4	0	1	9	7	3	6	4	2	1	2	4	2	4	1	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	2289	20	59	100	17	78	88	22	39	94	76	77	15	30	65	61	19	3	0	1	3	12	75	61	50	72	34	56	36	40	31	67	50	56	66	52	77	75	67	46	82	33	31	72	84	26	71									
		3.21%	0.93%	2.43%	5.81%	0.85%	5.08%	4.78%	0.89%	1.99%	4.14%	4.04%	4.52%	0.71%	1.51%	3.55%	3.08%	0.88%	1.39%	0.00%	0.61%	0.65%	2.79%	3.33%	4.23%	3.28%	4.51%	2.01%	5.83%	3.36%	3.38%	3.08%	3.87%	3.61%	4.84%	2.96%	4.61%	4.60%	4.34%	3.97%	4.36%	3.31%	2.94%	2.44%	5.01%	5.78%	1.19%	5.15%									
20	Зюганов Геннадий Андреевич	8365	164	324	278	176	242	212	198	137	253	305	245	115	235	141	140	183	3	1	2	19	32	245	185	259	149	129	173	150	175	150	276	197	180	215	144	238	242	242	118	318	177	207	178	214	161	238									
		11.71%	7.63%	13.33%	16.16%	8.79%	15.77%	11.52%	8.00%	6.99%	11.14%	16.21%	14.39%	5.45%	11.84%	7.69%	7.07%	8.50%	1.39%	0.36%	1.21%	4.11%	7.44%	10.89%	12.84%	16.97%	9.33%	7.61%	18.00%	13.99%	14.79%	14.88%	15.94%	14.23%	15.57%	9.64%	12.77%	14.23%	14.01%	14.35%	11.17%	12.83%	15.76%	16.29%	12.38%	14.73%	7.35%	17.26%									
21	Миронов Сергей Михайлович	1368	12	43	47	14	44	43	14	20	42	45	44	10	16	25	31	14	0	0	0	2	4	24	32	52	38	20	32	31	22	27	47	40	36	39	21	52	54	39	27	57	30	26	48	51	15	38									
