Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Волоконовская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458					
1	"Число избирателей, включенных в списки избирателей"	27624	676	1832	1573	1841	1166	1429	979	1168	584	300	423	240	649	537	776	158	191	806	203	338	181	1869	2015	344	243	914	346	383	403	709	406	772	301	582	658	448	306	214	661					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27512	672	1830	1570	1835	1160	1425	950	1150	585	302	419	237	650	530	775	158	188	805	204	335	180	1870	1990	345	242	920	345	380	406	710	400	770	300	590	650	455	304	210	665					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22089	458	1398	1248	1601	884	1194	785	1040	462	188	275	113	521	330	567	146	180	740	184	327	156	1659	1817	233	132	668	259	309	331	535	307	694	259	344	516	317	232	171	509					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3399	153	92	95	138	108	81	84	69	102	106	136	115	88	165	110	5	3	60	17	8	24	108	83	89	99	191	62	56	55	152	86	43	29	197	76	107	68	32	107					
6	Число погашенных избирательных бюллетеней	2024	61	340	227	96	168	150	81	41	21	8	8	9	41	35	98	7	5	5	3	0	0	103	90	23	11	61	24	15	20	23	7	33	12	49	58	31	4	7	49					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3399	153	92	95	138	108	81	84	69	102	106	136	115	88	165	110	5	3	60	17	8	24	108	83	89	99	191	62	56	55	152	86	43	29	197	76	107	68	32	107					
8	Число бюллетеней в стационарных ящиках для голосования	22086	458	1398	1248	1598	884	1194	785	1040	462	188	275	113	521	330	567	146	180	740	184	327	156	1659	1817	233	132	668	259	309	331	535	307	694	259	344	516	317	232	171	509					
9	Число недействительных избирательных бюллетеней	685	1	17	15	16	14	30	9	52	79	21	5	0	14	5	10	0	1	112	0	6	1	2	13	31	23	6	3	3	7	33	4	3	26	5	10	59	15	1	33					
10	Число действительных избирательных бюллетеней	24800	610	1473	1328	1720	978	1245	860	1057	485	273	406	228	595	490	667	151	182	688	201	329	179	1765	1887	291	208	853	318	362	379	654	389	734	262	536	582	365	285	202	583					
11	Число полученных открепительных  удостоверений	442	13	45	30	33	20	25	15	20	5	4	4	4	4	6	5	4	4	10	4	4	9	20	25	4	4	14	1	10	5	6	4	10	5	32	10	7	5	5	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	311	13	45	23	19	11	12	11	13	3	1	0	1	3	6	3	1	0	10	0	1	5	16	20	2	0	13	1	6	3	6	2	10	1	32	8	5	2	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	98	1	12	6	8	9	3	2	8	0	0	2	3	0	6	1	1	1	1	0	1	1	2	7	0	2	2	1	1	0	0	2	4	4	0	3	0	1	2	1					
14	Число неиспользованных открепительных удостоверений	131	0	0	7	14	9	13	4	7	2	3	4	3	1	0	2	3	4	0	4	3	4	4	5	2	4	1	0	4	2	0	2	0	4	0	2	2	3	3	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	0	1	2	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	157	5	10	8	18	2	8	6	12	5	1	4	1	1	3	3	1	1	5	0	1	0	2	18	0	1	14	2	2	2	1	0	5	1	3	1	3	3	1	3					
		0.62%	0.82%	0.67%	0.60%	1.04%	0.20%	0.63%	0.69%	1.08%	0.89%	0.34%	0.97%	0.44%	0.16%	0.61%	0.44%	0.66%	0.55%	0.63%	0.00%	0.30%	0.00%	0.11%	0.95%	0.00%	0.43%	1.63%	0.62%	0.55%	0.52%	0.15%	0.00%	0.68%	0.35%	0.55%	0.17%	0.71%	1.00%	0.49%	0.49%					
19	Жириновский Владимир Вольфович	1713	36	146	123	88	117	112	93	92	13	4	17	14	48	30	51	8	6	38	3	3	10	107	160	5	12	38	21	19	26	38	6	44	11	18	56	22	14	12	52					
		6.72%	5.89%	9.80%	9.16%	5.07%	11.79%	8.78%	10.70%	8.30%	2.30%	1.36%	4.14%	6.14%	7.88%	6.06%	7.53%	5.30%	3.28%	4.75%	1.49%	0.90%	5.56%	6.06%	8.42%	1.55%	5.19%	4.42%	6.54%	5.21%	6.74%	5.53%	1.53%	5.97%	3.82%	3.33%	9.46%	5.19%	4.67%	5.91%	8.44%					
20	Зюганов Геннадий Андреевич	4822	104	410	352	394	230	338	206	218	31	15	92	40	63	103	211	22	37	53	5	5	19	400	354	18	22	142	51	59	74	80	14	108	32	129	161	35	33	52	110					
		18.92%	17.02%	27.52%	26.21%	22.70%	23.19%	26.51%	23.71%	19.66%	5.50%	5.10%	22.38%	17.54%	10.34%	20.81%	31.17%	14.57%	20.22%	6.63%	2.49%	1.49%	10.56%	22.64%	18.63%	5.59%	9.52%	16.53%	15.89%	16.16%	19.17%	11.64%	3.56%	14.65%	11.11%	23.84%	27.20%	8.25%	11.00%	25.62%	17.86%					
21	Медведев Дмитрий Анатольевич	18108	465	907	845	1220	629	787	555	735	436	253	293	173	483	354	402	120	138	592	193	320	150	1256	1355	268	173	659	244	282	277	535	369	577	218	386	364	305	235	137	418					
		71.05%	76.10%	60.87%	62.92%	70.28%	63.41%	61.73%	63.87%	66.28%	77.30%	86.05%	71.29%	75.88%	79.31%	71.52%	59.38%	79.47%	75.41%	74.00%	96.02%	95.52%	83.33%	71.08%	71.32%	83.23%	74.89%	76.72%	76.01%	77.26%	71.76%	77.87%	93.89%	78.29%	75.69%	71.35%	61.49%	71.93%	78.33%	67.49%	67.86%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
