Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Кандалакшская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226					
1	"Число избирателей, включенных в списки избирателей"	44326	282	308	995	1656	1833	1819	1982	1821	1897	1847	1095	1807	1550	1592	1511	1186	2092	2785	446	1710	669	586	579	303	165	975	326	123	2194	91	41	1805	1419	503	1244	608	1125	583	160	592	21					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45634	292	301	986	1658	1844	1812	1970	1808	1891	1841	1745	1836	1565	1584	1502	1239	2079	2727	442	1716	675	595	580	269	176	996	330	134	2209	94	49	1862	1480	524	1264	607	1409	640	195	608	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	26639	107	178	603	1010	1156	1056	1043	1039	1164	1133	1081	1093	846	836	840	703	1208	1658	97	975	441	345	264	242	121	654	245	52	1406	71	35	1034	738	277	876	382	692	421	85	411	21					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	913	3	3	15	23	14	14	15	18	42	12	14	16	44	20	14	7	55	39	199	22	14	11	12	0	0	30	5	18	67	0	0	37	25	19	8	17	8	15	9	29	0					
6	Число погашенных избирательных бюллетеней	18014	182	120	368	625	674	742	912	751	685	696	650	727	675	728	648	529	816	1030	146	719	220	239	304	27	55	312	80	64	736	23	14	791	717	228	380	208	641	204	101	168	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	981	3	3	15	23	14	14	15	18	42	12	14	16	44	20	14	7	55	39	199	22	14	11	12	0	0	30	5	18	67	0	0	37	25	19	8	17	76	15	9	29	0					
8	Число бюллетеней в стационарных ящиках для голосования	26634	107	178	603	1009	1156	1056	1042	1039	1164	1133	1080	1093	844	836	840	703	1208	1658	97	975	441	345	264	242	121	654	245	52	1406	71	35	1034	738	277	876	382	692	421	85	411	21					
9	Число недействительных избирательных бюллетеней	303	1	1	13	18	10	7	18	5	20	15	10	19	10	9	6	8	18	15	10	9	4	6	4	1	1	4	4	0	16	0	0	9	5	3	9	4	2	2	2	5	0					
10	Число действительных избирательных бюллетеней	27312	109	180	605	1014	1160	1063	1039	1052	1186	1130	1084	1090	878	847	848	702	1245	1682	286	988	451	350	272	241	120	680	246	70	1457	71	35	1062	758	293	875	395	766	434	92	435	21					
11	Число полученных открепительных  удостоверений	626	5	5	20	25	25	25	25	20	20	20	20	20	20	20	20	15	25	30	0	25	10	10	10	10	8	10	12	4	30	10	4	20	15	10	30	10	13	10	6	9	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	309	0	3	8	11	6	10	14	8	9	17	8	10	19	8	8	11	6	13	0	8	3	5	1	4	6	9	11	3	17	0	4	8	8	4	17	3	13	10	2	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	180	4	3	3	9	3	6	3	8	3	4	2	4	7	6	2	1	5	15	2	5	8	0	2	1	1	2	0	3	8	1	5	5	2	4	2	0	21	2	3	4	11					
14	Число неиспользованных открепительных удостоверений	317	5	2	12	14	19	15	11	12	11	3	12	10	1	12	12	4	19	17	0	17	7	5	9	6	2	1	1	1	13	10	0	12	7	6	13	7	0	0	4	5	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	54	1	1	1	2	3	5	3	3	2	3	1	2	1	3	2	1	4	0	0	3	1	1	0	0	1	0	1	0	0	0	1	1	2	0	1	0	3	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	344	3	1	11	7	13	16	20	14	15	16	31	13	11	7	13	9	20	30	11	16	4	3	3	1	2	3	1	0	9	0	1	9	7	3	10	4	4	1	0	2	0					
