Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Теучежская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
1	"Число избирателей, внесенных в список избирателей"	14141	1355	1380	226	261	106	161	602	1298	2574	380	194	700	1256	215	560	147	179	399	1497	462	189					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12883	1095	1207	193	250	96	154	555	1208	2345	338	188	646	1217	219	540	151	170	370	1321	439	181					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8239	683	695	114	119	87	125	355	680	1549	250	143	377	822	136	309	130	128	352	838	235	112					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	652	36	169	21	0	0	7	54	61	53	16	10	45	37	9	23	10	10	0	81	10	0					
6	Число погашенных избирательных бюллетеней	3992	376	343	58	131	9	22	146	467	743	72	35	224	358	74	208	11	32	18	402	194	69					
7	Число избирательных бюллетеней в переносных ящиках для голосования	652	36	169	21	0	0	7	54	61	53	16	10	45	37	9	23	10	10	0	81	10	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8237	683	695	114	119	87	125	355	680	1549	250	143	377	822	136	309	130	128	352	836	235	112					
9	Число недействительных избирательных бюллетеней	250	11	47	5	5	0	1	0	0	55	14	5	0	52	11	8	0	0	0	24	6	6					
10	Число действительных избирательных бюллетеней	8639	708	817	130	114	87	131	409	741	1547	252	148	422	807	134	324	140	138	352	893	239	106					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	92	5	12	4	4	4	4	4	5	7	4	0	4	7	1	4	4	2	4	5	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	51	5	12	0	3	0	3	2	3	5	2	0	3	5	1	0	0	0	1	3	3	0					
