Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Каргатская  																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417					
1	"Число избирателей, внесенных в список избирателей"	16432	2137	1007	2023	1005	1019	1827	894	248	92	138	95	54	139	267	60	91	381	354	67	309	137	388	72	36	49	572	140	441	101	93	351	167	364	227	125	690	125	147					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14880	1500	1000	1500	1000	1000	1500	900	260	95	140	90	55	140	260	55	90	390	370	65	300	140	400	70	40	50	500	150	400	110	95	350	165	370	230	120	700	130	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7883	925	417	883	347	360	632	511	128	63	95	54	41	92	174	49	62	200	252	46	186	80	194	43	35	16	370	111	206	58	52	162	103	166	144	90	357	93	86					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1212	71	33	62	68	86	87	41	35	7	6	10	1	10	26	6	11	53	17	0	26	14	55	11	0	27	70	4	80	5	12	14	11	80	20	7	120	11	15					
6	Число погашенных избирательных бюллетеней	5785	504	550	555	585	554	781	348	97	25	39	26	13	38	60	0	17	137	101	19	88	46	151	16	5	7	60	35	114	47	31	174	51	124	66	23	223	26	49					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1212	71	33	62	68	86	87	41	35	7	6	10	1	10	26	6	11	53	17	0	26	14	55	11	0	27	70	4	80	5	12	14	11	80	20	7	120	11	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7880	922	417	883	347	360	632	511	128	63	95	54	41	92	174	49	62	200	252	46	186	80	194	43	35	16	370	111	206	58	52	162	103	166	144	90	357	93	86					
9	Число недействительных избирательных бюллетеней	164	16	7	16	9	7	12	14	2	2	3	0	1	2	7	0	2	6	4	0	14	0	3	0	0	0	2	3	3	3	0	2	1	6	5	0	9	2	1					
10	Число действительных избирательных бюллетеней	8928	977	443	929	406	439	707	538	161	68	98	64	41	100	193	55	71	247	265	46	198	94	246	54	35	43	438	112	283	60	64	174	113	240	159	97	468	102	100					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	220	17	7	20	12	8	10	27	2	2	2	2	1	5	5	1	2	5	10	1	3	4	9	2	2	1	6	2	5	3	3	3	2	5	4	2	17	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	218	17	7	20	12	8	10	27	2	2	2	2	1	5	5	1	2	5	10	0	3	4	9	2	2	1	6	2	5	3	3	2	2	5	4	2	17	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	74	12	0	5	4	5	1	2	1	0	1	2	1	4	2	3	1	1	2	0	3	1	1	0	0	0	3	1	1	1	1	1	4	4	1	1	3	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	9	3	9	9	3	5	3	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1262	136	67	145	66	89	110	94	14	7	12	3	1	14	22	9	9	47	36	9	24	8	34	7	6	5	43	10	36	6	17	17	6	34	14	2	65	18	20					
		13.88%	13.70%	14.89%	15.34%	15.90%	19.96%	15.30%	17.03%	8.59%	10.00%	11.88%	4.69%	2.38%	13.73%	11.00%	16.36%	12.33%	18.58%	13.38%	19.57%	11.32%	8.51%	13.65%	12.96%	17.14%	11.63%	9.77%	8.70%	12.59%	9.52%	26.56%	9.66%	5.26%	13.82%	8.54%	2.06%	13.63%	17.31%	19.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1487	135	53	145	84	78	123	103	38	8	18	18	8	11	32	16	14	54	34	17	29	5	42	14	8	4	45	23	48	13	10	32	18	38	26	18	72	25	28					
		16.36%	13.60%	11.78%	15.34%	20.24%	17.49%	17.11%	18.66%	23.31%	11.43%	17.82%	28.13%	19.05%	10.78%	16.00%	29.09%	19.18%	21.34%	12.64%	36.96%	13.68%	5.32%	16.87%	25.93%	22.86%	9.30%	10.23%	20.00%	16.78%	20.63%	15.63%	18.18%	15.79%	15.45%	15.85%	18.56%	15.09%	24.04%	27.72%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	9	1	10	4	0	1	1	1	1	2	1	1	2	2	1	2	1	4	0	2	1	0	0	0	1	1	0	2	0	0	2	0	2	0	0	5	0	0					
		0.66%	0.91%	0.22%	1.06%	0.96%	0.00%	0.14%	0.18%	0.61%	1.43%	1.98%	1.56%	2.38%	1.96%	1.00%	1.82%	2.74%	0.40%	1.49%	0.00%	0.94%	1.06%	0.00%	0.00%	0.00%	2.33%	0.23%	0.00%	0.70%	0.00%	0.00%	1.14%	0.00%	0.81%	0.00%	0.00%	1.05%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1880	264	134	184	82	94	169	78	24	6	17	15	3	35	55	4	20	38	51	4	62	13	38	2	5	6	60	52	62	7	14	38	52	35	16	19	98	11	13					
		20.68%	26.59%	29.78%	19.47%	19.76%	21.08%	23.50%	14.13%	14.72%	8.57%	16.83%	23.44%	7.14%	34.31%	27.50%	7.27%	27.40%	15.02%	18.96%	8.70%	29.25%	13.83%	15.26%	3.70%	14.29%	13.95%	13.64%	45.22%	21.68%	11.11%	21.88%	21.59%	45.61%	14.23%	9.76%	19.59%	20.55%	10.58%	12.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	100	22	6	16	4	6	9	8	2	0	2	0	0	5	0	1	0	5	1	0	2	0	1	0	0	0	0	0	1	1	0	0	2	2	0	2	1	0	1					
		1.10%	2.22%	1.33%	1.69%	0.96%	1.35%	1.25%	1.45%	1.23%	0.00%	1.98%	0.00%	0.00%	4.90%	0.00%	1.82%	0.00%	1.98%	0.37%	0.00%	0.94%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	1.59%	0.00%	0.00%	1.75%	0.81%	0.00%	2.06%	0.21%	0.00%	0.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4104	405	182	421	164	171	294	250	82	46	47	27	28	33	80	23	26	102	139	16	78	66	131	31	16	26	289	27	133	33	23	84	35	128	103	56	223	48	38					
		45.14%	40.79%	40.44%	44.55%	39.52%	38.34%	40.89%	45.29%	50.31%	65.71%	46.53%	42.19%	66.67%	32.35%	40.00%	41.82%	35.62%	40.32%	51.67%	34.78%	36.79%	70.21%	52.61%	57.41%	45.71%	60.47%	65.68%	23.48%	46.50%	52.38%	35.94%	47.73%	30.70%	52.03%	62.80%	57.73%	46.75%	46.15%	37.62%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	6	0	8	2	1	1	4	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	4	0	0					
