Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
"Наименование Избирательной комиссии:    Самара, Красноглинская"																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744									
1	"Число избирателей, включенных в список избирателей"	82986	1775	3561	2398	2674	2029	2514	2040	2001	1580	1416	1296	1908	1943	302	1859	1975	1982	1668	1741	1862	1775	1764	2179	1841	1375	1917	719	2338	1776	1884	2267	2120	2085	2159	1459	1194	1471	2182	3181	2398	3029	2865	261	223									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	78812	1700	2800	2500	2300	2000	2400	2000	1900	1600	1300	1300	1900	1900	312	1800	1900	1900	1600	1700	1900	1700	1700	2100	1800	1200	1800	700	2300	1700	1800	2200	2100	2100	2100	1400	1200	1400	2200	3000	2100	2300	2400	500	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46265	716	2137	1427	1258	1059	1164	1092	1090	893	813	791	1114	1119	168	957	1137	1073	953	1073	988	974	950	1232	1093	798	979	414	1383	888	1081	1128	1263	1208	1252	961	782	1006	1131	1823	1405	1550	1484	252	206									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2568	193	42	40	66	35	55	44	67	70	66	39	65	68	122	60	60	53	65	51	64	50	62	31	40	74	52	35	41	65	56	57	109	86	83	50	91	52	43	32	33	53	37	0	11									
6	Число погашенных избирательных бюллетеней	29977	791	621	1033	976	904	1181	864	743	637	421	470	721	713	22	783	703	774	582	576	848	676	688	837	667	328	769	251	876	747	663	1015	728	806	765	389	327	342	1026	1145	662	697	879	248	83									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2568	193	42	40	66	35	55	44	67	70	66	39	65	68	122	60	60	53	65	51	64	50	62	31	40	74	52	35	41	65	56	57	109	86	83	50	91	52	43	32	33	53	37	0	11									
8	Число бюллетеней в стационарных ящиках для голосования	46251	716	2137	1427	1258	1059	1164	1092	1090	893	813	791	1109	1119	168	957	1137	1073	953	1072	988	974	950	1232	1091	798	979	414	1383	888	1081	1128	1261	1208	1252	961	782	1006	1131	1819	1405	1550	1484	252	206									
9	Число недействительных избирательных бюллетеней	662	10	12	19	17	17	23	20	18	15	12	10	13	17	0	19	22	10	21	14	14	18	13	12	15	6	13	4	12	19	24	16	25	8	12	18	17	16	23	24	15	13	31	2	3									
10	Число действительных избирательных бюллетеней	48157	899	2167	1448	1307	1077	1196	1116	1139	948	867	820	1161	1170	290	998	1175	1116	997	1109	1038	1006	999	1251	1116	866	1018	445	1412	934	1113	1169	1345	1286	1323	993	856	1042	1151	1827	1423	1590	1490	250	214									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
