Выборы Президента Российской Федерации																																											
Дата голосования: 02.03.2008																																											
																																											
"Наименование Избирательной комиссии:    Самара, Красноглинская"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
	Число участковых избирательных комиссий	36																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																									
																																											
		Сумма	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №1759					
1	"Число избирателей, включенных в списки избирателей"	69331	1373	2468	2134	2142	1598	2220	2255	1622	2080	1543	1880	321	1630	2376	2045	1893	1603	2111	1540	2311	2607	2791	1894	851	2478	1630	2495	2442	2487	2311	2326	2142	2194	2488	1005	45					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	64000	1000	2000	2000	2000	1500	2000	2000	1500	2000	1500	1500	290	1500	2000	2000	1500	1500	2000	1500	2000	2500	2500	2000	800	2500	1500	2500	2000	2000	2000	2000	2000	2000	2500	1110	800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	31489	433	1036	941	823	653	1023	1090	793	927	662	898	202	809	1068	1007	853	848	1086	576	1143	1088	1296	856	367	1206	789	1142	1064	1239	1036	979	864	796	1162	689	45					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2971	140	126	85	76	83	111	108	42	93	53	62	88	54	77	63	195	39	60	77	48	76	149	59	64	48	54	80	78	234	135	110	31	111	38	24	0					
6	Число погашенных избирательных бюллетеней	29539	427	838	974	1101	764	866	802	665	980	785	540	0	637	855	930	452	612	854	847	809	1336	1055	1085	369	1246	657	1278	858	527	829	911	1105	1093	1300	397	755					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2971	140	126	85	76	83	111	108	42	93	53	62	88	54	77	63	195	39	60	77	48	76	149	59	64	48	54	80	78	234	135	110	31	111	38	24	0					
8	Число бюллетеней в стационарных ящиках для голосования	31484	433	1036	941	823	653	1023	1090	793	924	662	898	202	809	1068	1007	853	848	1086	576	1143	1087	1296	856	367	1206	789	1142	1064	1239	1035	979	864	796	1162	689	45					
9	Число недействительных избирательных бюллетеней	411	5	9	12	10	13	17	9	11	13	14	5	1	13	11	6	17	9	15	9	19	19	24	8	7	16	11	13	13	21	14	6	14	7	12	7	1					
10	Число действительных избирательных бюллетеней	34044	568	1153	1014	889	723	1117	1189	824	1004	701	955	289	850	1134	1064	1031	878	1131	644	1172	1144	1421	907	424	1238	832	1209	1129	1452	1156	1083	881	900	1188	706	44					
11	Число полученных открепительных  удостоверений	1035	20	30	30	30	20	30	30	20	30	30	30	10	30	40	35	30	30	30	30	30	40	40	30	20	30	20	30	30	40	30	30	30	30	30	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	737	1	21	23	28	14	27	26	20	25	22	20	0	24	38	30	25	19	15	27	20	36	33	20	10	17	11	21	16	33	13	28	24	20	22	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	663	13	22	13	17	18	22	29	12	15	5	15	22	14	40	30	17	15	18	15	19	6	26	21	21	13	19	17	16	28	28	14	9	7	15	7	45					
14	Число неиспользованных открепительных удостоверений	298	19	9	7	2	6	3	4	0	5	8	10	10	6	2	5	5	11	15	3	10	4	7	10	10	13	9	9	14	7	17	2	6	10	8	32	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	30	0	0	0	1	0	2	0	0	0	1	0	0	2	1	1	1	1	4	2	3	2	2	1	0	0	0	0	0	2	0	0	0	0	1	3	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	Богданов Андрей Владимирович	451	5	12	16	13	10	15	13	10	9	5	13	5	20	14	18	18	13	12	12	15	18	22	16	3	14	8	12	14	22	17	17	13	5	15	7	0					
		1.31%	0.87%	1.03%	1.56%	1.45%	1.36%	1.32%	1.09%	1.20%	0.88%	0.70%	1.35%	1.72%	2.32%	1.22%	1.68%	1.72%	1.47%	1.05%	1.84%	1.26%	1.55%	1.52%	1.75%	0.70%	1.12%	0.95%	0.98%	1.23%	1.49%	1.45%	1.56%	1.45%	0.55%	1.25%	0.98%	0.00%					
19	Жириновский Владимир Вольфович	3917	39	307	140	126	80	110	124	89	100	71	109	7	93	140	99	116	94	144	66	127	153	175	103	45	134	79	108	119	122	130	120	88	98	132	129	1					
		11.37%	6.81%	26.42%	13.65%	14.02%	10.87%	9.70%	10.35%	10.66%	9.83%	9.93%	11.35%	2.41%	10.78%	12.23%	9.25%	11.07%	10.60%	12.57%	10.11%	10.66%	13.16%	12.11%	11.26%	10.44%	10.69%	9.37%	8.84%	10.42%	8.28%	11.11%	11.02%	9.83%	10.80%	11.00%	18.09%	2.22%					
20	Зюганов Геннадий Андреевич	9330	101	131	238	235	184	314	340	260	305	216	307	46	251	307	349	349	340	342	185	350	286	414	226	111	342	243	288	338	417	329	296	236	248	333	64	9					
