Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Академический район																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №3737	УИК №3738									
1	"Число избирателей, включенных в список избирателей"	61001	863	2345	2456	1794	1972	2008	1747	2457	2142	2219	2071	2337	548	1691	1870	2241	1768	2006	2811	2201	1884	1986	2343	2276	1907	2200	1710	2052	2294	1936	711	155									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	46282	800	1800	1800	1500	1400	1400	1400	1900	1600	1700	1600	1800	500	1200	1400	1700	1300	1500	1900	1600	1400	1500	1800	1800	1500	1700	1300	1500	1700	1400	722	160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33244	538	1292	1423	1114	1115	1088	958	1373	1154	1201	1116	1233	341	939	992	1208	1017	1138	1469	1208	1014	1090	1250	1201	1042	1163	929	1110	1213	1004	260	51									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1646	10	39	55	19	34	36	26	50	33	63	39	56	6	12	20	16	44	53	39	46	38	33	27	49	37	42	37	32	61	54	440	100									
6	Число погашенных избирательных бюллетеней	11392	252	469	322	367	251	276	416	477	413	436	445	511	153	249	388	476	239	309	392	346	348	377	523	550	421	495	334	358	426	342	22	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1628	10	39	55	19	34	36	26	32	33	63	39	56	6	12	20	16	44	53	39	46	38	33	27	49	37	42	37	32	61	54	440	100									
8	Число бюллетеней в стационарных ящиках для голосования	33195	538	1290	1422	1113	1115	1086	958	1369	1153	1200	1115	1231	341	938	990	1205	1017	1137	1462	1208	1012	1089	1249	1200	1041	1159	926	1105	1213	1002	260	51									
9	Число недействительных избирательных бюллетеней	647	2	20	24	27	19	22	14	42	42	20	24	24	4	11	10	20	15	15	19	25	9	12	35	20	21	17	15	21	60	21	15	2									
10	Число действительных избирательных бюллетеней	34176	546	1309	1453	1105	1130	1100	970	1359	1144	1243	1130	1263	343	939	1000	1201	1046	1175	1482	1229	1041	1110	1241	1229	1057	1184	948	1116	1214	1035	685	149									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	352	11	18	15	11	8	9	13	7	21	16	13	15	3	7	7	18	13	10	11	8	7	11	15	10	10	13	9	14	17	7	4	1									
		1.01%	2.01%	1.35%	1.02%	0.97%	0.70%	0.80%	1.32%	0.50%	1.77%	1.27%	1.13%	1.17%	0.86%	0.74%	0.69%	1.47%	1.23%	0.84%	0.73%	0.64%	0.67%	0.98%	1.18%	0.80%	0.93%	1.08%	0.93%	1.23%	1.33%	0.66%	0.57%	0.66%									
14	Грудинин Павел Николаевич	4655	93	176	196	155	150	133	147	182	139	150	148	178	41	136	155	174	169	142	213	161	143	156	164	177	161	161	158	156	122	145	59	15									
		13.37%	16.97%	13.24%	13.27%	13.69%	13.05%	11.85%	14.94%	12.99%	11.72%	11.88%	12.82%	13.83%	11.82%	14.32%	15.35%	14.25%	15.93%	11.93%	14.19%	12.84%	13.62%	13.90%	12.85%	14.17%	14.94%	13.41%	16.41%	13.72%	9.58%	13.73%	8.43%	9.93%									
15	Жириновский Владимир Вольфович	1297	15	45	51	25	46	52	42	60	34	54	46	55	10	32	27	49	37	43	40	78	47	56	46	42	36	32	30	32	61	38	29	7									
		3.72%	2.74%	3.39%	3.45%	2.21%	4.00%	4.63%	4.27%	4.28%	2.87%	4.28%	3.99%	4.27%	2.88%	3.37%	2.67%	4.01%	3.49%	3.61%	2.66%	6.22%	4.48%	4.99%	3.61%	3.36%	3.34%	2.66%	3.12%	2.81%	4.79%	3.60%	4.14%	4.64%									
16	Путин Владимир Владимирович	23059	349	849	978	725	742	762	672	974	800	870	816	842	248	656	658	752	660	798	962	848	702	722	853	824	692	764	621	721	864	686	537	112									
		66.22%	63.69%	63.88%	66.22%	64.05%	64.58%	67.91%	68.29%	69.52%	67.45%	68.88%	70.71%	65.42%	71.47%	69.05%	65.15%	61.59%	62.21%	67.06%	64.09%	67.62%	66.86%	64.35%	66.85%	65.97%	64.19%	63.61%	64.49%	63.41%	67.82%	64.96%	76.71%	74.17%									
17	Собчак Ксения Анатольевна	2152	40	102	98	104	78	75	34	58	70	60	48	80	20	42	65	98	68	76	119	58	64	68	76	68	75	89	64	85	69	67	29	5									
		6.18%	7.30%	7.67%	6.64%	9.19%	6.79%	6.68%	3.46%	4.14%	5.90%	4.75%	4.16%	6.22%	5.76%	4.42%	6.44%	8.03%	6.41%	6.39%	7.93%	4.63%	6.10%	6.06%	5.96%	5.44%	6.96%	7.41%	6.65%	7.48%	5.42%	6.34%	4.14%	3.31%									
18	Сурайкин Максим Александрович	248	2	14	13	7	8	14	5	12	7	10	9	6	4	5	4	5	7	5	7	9	13	10	5	9	7	9	9	13	8	4	5	3									
		0.71%	0.36%	1.05%	0.88%	0.62%	0.70%	1.25%	0.51%	0.86%	0.59%	0.79%	0.78%	0.47%	1.15%	0.53%	0.40%	0.41%	0.66%	0.42%	0.47%	0.72%	1.24%	0.89%	0.39%	0.72%	0.65%	0.75%	0.93%	1.14%	0.63%	0.38%	0.71%	1.99%									
19	Титов Борис Юрьевич	751	12	32	25	25	31	14	18	17	19	27	17	26	8	17	32	35	30	33	55	22	25	28	25	29	19	31	20	24	25	19	7	4									
		2.16%	2.19%	2.41%	1.69%	2.21%	2.70%	1.25%	1.83%	1.21%	1.60%	2.14%	1.47%	2.02%	2.31%	1.79%	3.17%	2.87%	2.83%	2.77%	3.66%	1.75%	2.38%	2.50%	1.96%	2.32%	1.76%	2.58%	2.08%	2.11%	1.96%	1.80%	1.00%	2.65%									
20	Явлинский Григорий Алексеевич	1662	24	73	77	53	67	41	39	49	54	56	33	61	9	44	52	70	62	68	75	45	40	59	57	70	57	85	37	71	48	69	15	2									
		4.77%	4.38%	5.49%	5.21%	4.68%	5.83%	3.65%	3.96%	3.50%	4.55%	4.43%	2.86%	4.74%	2.59%	4.63%	5.15%	5.73%	5.84%	5.71%	4.99%	3.59%	3.81%	5.26%	4.47%	5.60%	5.29%	7.08%	3.84%	6.24%	3.77%	6.53%	2.14%	1.32%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
