Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Могочинская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
1	"Число избирателей, внесенных в список избирателей"	19633	1346	1702	892	715	1781	2283	1341	1985	602	200	1196	766	443	299	356	941	1508	1277					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19755	1345	1600	880	710	1810	2330	1340	2000	630	200	1200	790	440	310	350	950	1530	1340					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	76	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8661	443	690	313	327	844	892	488	768	357	80	611	398	209	123	163	488	752	715					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	545	12	15	18	10	17	18	7	129	42	21	77	13	36	13	20	13	36	48					
6	Число погашенных избирательных бюллетеней	10473	890	895	549	373	949	1420	845	1027	231	99	512	379	195	174	167	449	742	577					
7	Число избирательных бюллетеней в переносных ящиках для голосования	621	12	15	18	10	17	18	7	205	42	21	77	13	36	13	20	13	36	48					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8591	443	620	313	327	844	892	488	768	357	80	611	398	209	123	163	488	752	715					
9	Число недействительных избирательных бюллетеней	186	12	24	7	8	26	28	20	11	5	3	15	5	1	0	4	4	9	4					
10	Число действительных избирательных бюллетеней	9026	443	611	324	329	835	882	475	962	394	98	673	406	244	136	179	497	779	759					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	360	20	20	20	20	20	30	20	30	20	10	20	10	10	10	10	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	85	7	4	4	5	14	12	12	8	4	0	3	3	1	0	1	3	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	82	3	6	3	2	9	15	3	3	6	8	3	2	3	3	9	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	275	13	16	16	15	6	18	8	22	16	10	17	7	9	10	9	27	28	28					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	2	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1371	98	96	53	53	169	141	81	106	53	14	107	81	22	20	21	60	99	97					
		14.88%	21.54%	15.12%	16.01%	15.73%	19.63%	15.49%	16.36%	10.89%	13.28%	13.86%	15.55%	19.71%	8.98%	14.71%	11.48%	11.98%	12.56%	12.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2046	96	169	90	68	232	230	153	239	68	28	168	77	45	31	37	75	138	102					
		22.21%	21.10%	26.61%	27.19%	20.18%	26.95%	25.27%	30.91%	24.56%	17.04%	27.72%	24.42%	18.73%	18.37%	22.79%	20.22%	14.97%	17.51%	13.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	91	6	6	4	7	17	9	7	9	0	2	7	3	3	1	0	5	4	1					
		0.99%	1.32%	0.94%	1.21%	2.08%	1.97%	0.99%	1.41%	0.92%	0.00%	1.98%	1.02%	0.73%	1.22%	0.74%	0.00%	0.99%	0.51%	0.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1195	87	107	39	61	131	126	41	112	59	7	118	47	31	9	29	46	78	67					
		12.97%	19.12%	16.85%	11.78%	18.10%	15.21%	13.85%	8.28%	11.51%	14.79%	6.93%	17.15%	11.44%	12.65%	6.62%	15.85%	9.18%	9.90%	8.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	115	7	11	2	10	17	20	5	5	6	0	8	4	3	0	0	6	6	5					
		1.25%	1.54%	1.73%	0.60%	2.97%	1.97%	2.20%	1.01%	0.51%	1.50%	0.00%	1.16%	0.97%	1.22%	0.00%	0.00%	1.20%	0.76%	0.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4173	148	221	134	128	265	351	186	490	207	47	263	194	140	74	91	301	453	480					
		45.30%	32.53%	34.80%	40.48%	37.98%	30.78%	38.57%	37.58%	50.36%	51.88%	46.53%	38.23%	47.20%	57.14%	54.41%	49.73%	60.08%	57.49%	62.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	1	1	2	2	4	5	2	1	1	0	2	0	0	1	1	4	1	7					
		0.38%	0.22%	0.16%	0.60%	0.59%	0.46%	0.55%	0.40%	0.10%	0.25%	0.00%	0.29%	0.00%	0.00%	0.74%	0.55%	0.80%	0.13%	0.92%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
