Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Шабалинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274					
1	"Число избирателей, внесенных в списки"	11388	1436	1501	1598	650	155	330	90	236	200	434	813	181	141	128	84	1104	95	142	321	506	263	203	181	596					
2	"Число бюллетеней, полученных участковыми комиссиями"	11542	1450	1514	1610	648	157	336	97	238	198	439	840	183	144	131	91	1119	98	142	317	505	269	201	184	631					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6262	830	874	820	289	108	182	65	132	127	234	382	98	64	67	46	607	69	104	211	288	68	144	91	362					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	943	61	54	69	95	9	52	7	31	17	30	22	35	22	26	15	61	9	15	52	71	116	11	29	34					
6	Число погашенных бюллетеней	4337	559	586	721	264	40	102	25	75	54	175	436	50	58	38	30	451	20	23	54	146	85	46	64	235					
7	Число бюллетеней в переносных ящиках для голосования	943	61	54	69	95	9	52	7	31	17	30	22	35	22	26	15	61	9	15	52	71	116	11	29	34					
8	Число бюллетеней в стационарных ящиках для голосования	6262	830	874	820	289	108	182	65	132	127	234	382	98	64	67	46	607	69	104	211	288	68	144	91	362					
9	Число недействительных бюллетеней	121	10	17	9	14	1	1	0	2	3	6	15	2	5	2	0	11	1	2	1	8	1	0	1	9					
10	Число действительных бюллетеней	7084	881	911	880	370	116	233	72	161	141	258	389	131	81	91	61	657	77	117	262	351	183	155	119	387					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	99	13	10	13	2	2	3	2	1	1	5	5	3	2	2	2	5	2	3	3	5	4	3	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	56	13	10	11	2	0	0	1	0	1	1	1	0	0	1	2	4	0	0	0	2	1	2	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	40	12	5	1	1	1	0	5	0	0	1	3	0	0	1	0	1	1	2	2	3	0	1	0	0					
14	Число погашенных открепительных удостоверений	43	0	0	2	0	2	3	1	1	0	4	4	3	2	1	0	1	2	3	3	3	3	1	2	2					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	78	12	10	6	5	0	2	1	2	0	5	5	3	3	2	0	6	1	1	7	2	0	0	1	4					
