Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Дальнеконстантиновская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804					
1	"Число избирателей, внесенных в список"	18812	1610	1407	1306	600	669	372	274	150	544	388	424	693	1269	736	197	344	811	463	477	569	1353	105	62	463	208	540	524	1000	1045	209					
2	Число полученных избирательных бюллетеней	19200	1600	1330	1320	600	710	406	290	175	556	433	438	690	1305	710	200	379	880	500	460	580	1325	122	59	490	231	552	490	1070	1080	219					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11007	918	838	685	358	361	216	200	89	316	179	301	399	701	391	98	147	456	254	203	254	765	31	21	291	110	344	318	819	881	63					
5	"Число избирательных бюллетеней, выданных вне помещения"	2603	66	53	94	157	115	32	56	52	84	112	0	91	128	39	66	121	142	89	157	174	166	54	34	86	43	106	126	12	13	135					
6	Число погашенных избирательных бюллетеней	5590	616	439	541	85	234	158	34	34	156	142	137	200	476	280	36	111	282	157	100	152	394	37	4	113	78	102	46	239	186	21					
7	Число избирательных бюллетеней в переносных ящиках	2603	66	53	94	157	115	32	56	52	84	112	0	91	128	39	66	121	142	89	157	174	166	54	34	86	43	106	126	12	13	135					
8	Число бюллетеней в стационарных ящиках для голосования	11005	918	838	684	358	361	216	200	89	316	179	301	399	701	391	98	147	456	254	203	254	765	31	21	291	110	344	318	818	881	63					
9	Число недействительных избирательных бюллетеней	110	3	7	5	3	6	6	0	1	6	1	2	1	11	2	1	1	13	6	0	5	8	0	0	1	1	10	2	2	3	3					
10	Число действительных избирательных бюллетеней	13498	981	884	773	512	470	242	256	140	394	290	299	489	818	428	163	267	585	337	360	423	923	85	55	376	152	440	442	828	891	195					
11	Число полученных открепительных  удостоверений	486	20	15	10	26	23	15	29	15	14	38	0	5	10	6	10	25	25	25	10	20	25	0	0	8	10	10	10	48	25	9					
12	Число выданных открепительных удостоверений	430	18	14	5	24	23	13	27	14	10	36	0	3	8	4	9	25	25	25	10	13	23	0	0	8	10	10	9	40	16	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	166	9	23	12	6	4	3	1	4	5	5	7	7	3	2	5	4	8	4	4	4	19	0	3	3	5	4	5	3	2	2					
14	Число неиспользованных открепительных удостоверений	56	2	1	5	2	0	2	2	1	4	2	0	2	2	2	1	0	0	0	0	7	2	0	0	0	0	0	1	8	9	1					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	392	21	47	26	12	7	3	0	4	19	7	5	8	38	15	5	2	8	6	2	19	34	3	1	14	4	10	9	36	21	6					
		2.88%	2.13%	5.27%	3.34%	2.33%	1.47%	1.21%	0.00%	2.84%	4.75%	2.41%	1.66%	1.63%	4.58%	3.49%	3.05%	0.75%	1.34%	1.75%	0.56%	4.44%	3.65%	3.53%	1.82%	3.71%	2.61%	2.22%	2.03%	4.34%	2.35%	3.03%					
19	. Малышкин Олег Александрович	351	29	25	16	22	12	6	8	4	14	7	5	11	30	9	2	5	8	12	6	5	17	3	0	8	4	11	13	29	26	4					
