Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Дальнеконстантиновская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886									
1	"Число избирателей, включенных в список избирателей"	17630	846	1105	795	938	300	344	686	390	523	272	351	678	874	605	409	350	923	541	508	411	308	1135	377	599	425	217	591	594	823	712									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17150	800	1100	840	920	300	340	660	370	530	290	320	650	900	600	380	340	900	490	490	370	310	1100	340	560	400	200	590	560	800	700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11711	539	881	595	688	194	268	419	182	388	136	233	392	615	406	214	180	725	358	212	283	187	801	135	287	216	128	355	484	686	524									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2422	109	37	50	65	63	11	114	96	29	84	20	152	165	90	112	89	97	80	140	76	81	86	168	143	91	66	46	46	8	8									
6	Число погашенных избирательных бюллетеней	3017	152	182	195	167	43	61	127	92	113	70	67	106	120	104	54	71	78	52	138	11	42	213	37	130	93	6	189	30	106	168									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2422	109	37	50	65	63	11	114	96	29	84	20	152	165	90	112	89	97	80	140	76	81	86	168	143	91	66	46	46	8	8									
8	Число бюллетеней в стационарных ящиках для голосования	11711	539	881	595	688	194	268	419	182	388	136	233	392	615	406	214	180	725	358	212	283	187	801	135	287	216	128	355	484	686	524									
9	Число недействительных избирательных бюллетеней	63	4	5	7	5	0	2	0	0	1	0	0	2	3	3	1	2	4	3	0	0	2	5	2	5	0	0	2	0	1	4									
10	Число действительных избирательных бюллетеней	14070	644	913	638	748	257	277	533	278	416	220	253	542	777	493	325	267	818	435	352	359	266	882	301	425	307	194	399	530	693	528									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	88	6	8	7	3	2	2	2	1	2	1	4	3	3	4	0	1	6	3	1	1	4	5	0	2	1	0	4	2	3	7									
		0.62%	0.93%	0.87%	1.09%	0.40%	0.78%	0.72%	0.38%	0.36%	0.48%	0.45%	1.58%	0.55%	0.38%	0.81%	0.00%	0.37%	0.73%	0.68%	0.28%	0.28%	1.49%	0.56%	0.00%	0.47%	0.33%	0.00%	0.99%	0.38%	0.43%	1.32%									
14	Грудинин Павел Николаевич	1504	106	110	103	122	35	19	47	21	18	15	32	55	99	72	39	30	51	36	29	39	12	82	31	31	47	20	30	33	96	44									
		10.64%	16.36%	11.98%	15.97%	16.20%	13.62%	6.81%	8.82%	7.55%	4.32%	6.82%	12.65%	10.11%	12.69%	14.52%	11.96%	11.15%	6.20%	8.22%	8.24%	10.86%	4.48%	9.24%	10.23%	7.21%	15.31%	10.31%	7.48%	6.23%	13.83%	8.27%									
15	Жириновский Владимир Вольфович	908	50	41	44	41	12	22	40	15	16	9	28	42	57	23	17	13	57	26	21	17	9	50	13	30	10	10	20	35	84	56									
		6.42%	7.72%	4.47%	6.82%	5.44%	4.67%	7.89%	7.50%	5.40%	3.84%	4.09%	11.07%	7.72%	7.31%	4.64%	5.21%	4.83%	6.93%	5.94%	5.97%	4.74%	3.36%	5.64%	4.29%	6.98%	3.26%	5.15%	4.99%	6.60%	12.10%	10.53%									
16	Путин Владимир Владимирович	11248	471	726	472	567	206	227	438	240	372	193	184	426	608	385	260	212	657	361	296	296	236	730	247	355	240	162	340	456	493	392									
		79.59%	72.69%	79.08%	73.18%	75.30%	80.16%	81.36%	82.18%	86.33%	89.21%	87.73%	72.73%	78.31%	77.95%	77.62%	79.75%	78.81%	79.93%	82.42%	84.09%	82.45%	88.06%	82.30%	81.52%	82.56%	78.18%	83.51%	84.79%	86.04%	71.04%	73.68%									
17	Собчак Ксения Анатольевна	116	4	11	5	0	1	3	0	0	2	1	0	6	6	5	4	4	10	2	0	4	0	6	3	4	4	2	1	2	9	17									
		0.82%	0.62%	1.20%	0.78%	0.00%	0.39%	1.08%	0.00%	0.00%	0.48%	0.45%	0.00%	1.10%	0.77%	1.01%	1.23%	1.49%	1.22%	0.46%	0.00%	1.11%	0.00%	0.68%	0.99%	0.93%	1.30%	1.03%	0.25%	0.38%	1.30%	3.20%									
18	Сурайкин Максим Александрович	98	2	6	3	7	0	2	1	0	2	1	5	4	1	2	2	1	25	5	3	1	2	6	4	0	2	0	3	1	4	3									
