Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Вичугская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
1	"Число избирателей, внесенных в списки избирателей"	31816	1182	1175	1061	1704	1800	1873	1932	1376	1764	1769	1906	1110	1395	1157	1555	1366	1955	1134	1401	1552	1649					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29100	1100	1100	1000	1600	1700	1700	1800	1300	1600	1600	1700	1000	1300	1100	1400	1200	1800	1000	1200	1400	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14687	592	557	588	773	791	771	1036	643	871	765	881	508	683	522	663	586	1016	409	568	718	746					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2250	68	82	66	176	152	152	104	96	60	90	105	66	133	101	89	140	144	93	124	101	108					
6	Число погашенных избирательных бюллетеней	12163	440	461	346	651	757	777	660	561	669	745	714	426	484	477	648	474	640	498	508	581	646					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2250	68	82	66	176	152	152	104	96	60	90	105	66	133	101	89	140	144	93	124	101	108					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14685	591	557	588	773	791	771	1035	643	871	765	881	508	683	522	663	586	1016	409	568	718	746					
9	Число недействительных избирательных бюллетеней	139	8	10	3	11	4	6	19	6	13	3	9	6	9	5	4	1	4	4	0	6	8					
10	Число действительных избирательных бюллетеней	16796	651	629	651	938	939	917	1120	733	918	852	977	568	807	618	748	725	1156	498	692	813	846					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	528	20	22	20	30	20	40	43	20	30	23	20	20	20	20	20	20	30	20	20	30	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	417	16	20	15	23	18	34	40	16	27	20	15	9	10	10	17	20	25	11	15	22	34					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	330	2	14	17	22	13	21	30	26	13	17	15	12	7	10	10	19	20	12	16	16	18					
14	Число погашенных неиспользованных открепительных удостоверений	111	4	2	5	7	2	6	3	4	3	3	5	11	10	10	3	0	5	9	5	8	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	0	2	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	510	16	17	18	31	29	26	31	17	46	18	28	8	22	21	25	36	48	9	18	26	20					
		3.01%	2.43%	2.66%	2.75%	3.27%	3.08%	2.82%	2.72%	2.30%	4.94%	2.11%	2.84%	1.39%	2.70%	3.37%	3.32%	4.96%	4.14%	1.79%	2.60%	3.17%	2.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	103	3	1	4	2	8	7	10	3	12	7	4	4	1	0	6	3	10	5	4	5	4					
		0.61%	0.46%	0.16%	0.61%	0.21%	0.85%	0.76%	0.88%	0.41%	1.29%	0.82%	0.41%	0.70%	0.12%	0.00%	0.80%	0.41%	0.86%	0.99%	0.58%	0.61%	0.47%					
20	3.Политическая партия «Демократическая партия России»	19	0	1	1	1	0	0	2	1	0	2	0	1	0	0	1	1	2	1	3	1	1					
		0.11%	0.00%	0.16%	0.15%	0.11%	0.00%	0.00%	0.18%	0.14%	0.00%	0.23%	0.00%	0.17%	0.00%	0.00%	0.13%	0.14%	0.17%	0.20%	0.43%	0.12%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1594	56	96	64	109	95	84	98	78	81	89	65	49	80	49	81	71	110	39	67	58	75					
		9.41%	8.50%	15.02%	9.79%	11.49%	10.07%	9.10%	8.60%	10.55%	8.70%	10.41%	6.59%	8.54%	9.80%	7.87%	10.77%	9.78%	9.48%	7.77%	9.68%	7.08%	8.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	92	6	2	2	2	3	2	12	6	5	7	8	4	3	5	4	5	4	2	5	2	3					
		0.54%	0.91%	0.31%	0.31%	0.21%	0.32%	0.22%	1.05%	0.81%	0.54%	0.82%	0.81%	0.70%	0.37%	0.80%	0.53%	0.69%	0.34%	0.40%	0.72%	0.24%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	3	1	2	4	1	0	0	0	1	1	1	0	0	2	2	1	1	3	1	2					
		0.15%	0.00%	0.47%	0.15%	0.21%	0.42%	0.11%	0.00%	0.00%	0.00%	0.12%	0.10%	0.17%	0.00%	0.00%	0.27%	0.28%	0.09%	0.20%	0.43%	0.12%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	1592	71	67	61	108	98	93	106	82	88	83	121	41	72	52	64	60	82	51	50	74	68					
		9.40%	10.77%	10.49%	9.33%	11.38%	10.39%	10.08%	9.31%	11.10%	9.45%	9.71%	12.27%	7.14%	8.82%	8.35%	8.51%	8.26%	7.07%	10.16%	7.23%	9.04%	7.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1495	61	41	59	76	58	99	123	67	101	89	100	35	63	44	68	60	110	48	49	80	64					
		8.83%	9.26%	6.42%	9.02%	8.01%	6.15%	10.73%	10.80%	9.07%	10.85%	10.41%	10.14%	6.10%	7.72%	7.06%	9.04%	8.26%	9.48%	9.56%	7.08%	9.77%	7.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	214	9	7	8	6	14	16	19	10	12	11	10	9	6	7	13	10	30	3	4	6	4					
		1.26%	1.37%	1.10%	1.22%	0.63%	1.48%	1.73%	1.67%	1.35%	1.29%	1.29%	1.01%	1.57%	0.74%	1.12%	1.73%	1.38%	2.59%	0.60%	0.58%	0.73%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10977	424	392	424	591	621	577	701	460	558	539	633	414	553	435	475	466	749	332	480	556	597					
		64.82%	64.34%	61.35%	64.83%	62.28%	65.85%	62.51%	61.55%	62.25%	59.94%	63.04%	64.20%	72.13%	67.77%	69.82%	63.16%	64.19%	64.57%	66.14%	69.36%	67.89%	69.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	174	5	2	9	10	9	12	18	9	15	6	7	2	7	5	9	11	10	7	9	4	8					
		1.03%	0.76%	0.31%	1.38%	1.05%	0.95%	1.30%	1.58%	1.22%	1.61%	0.70%	0.71%	0.35%	0.86%	0.80%	1.20%	1.52%	0.86%	1.39%	1.30%	0.49%	0.94%					
