Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Называевская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140									
1	Число избирателей, включенных в список избирателей	20018	1186	931	1901	1392	1051	1213	1360	925	88	87	126	77	680	75	403	218	446	97	160	154	311	65	178	322	73	80	527	101	175	110	497	77	865	65	171	369	54	65	284	54	467	28	98	74	150	47	164	266	44	48	292	143	103	166	444	334	71	66									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18762	900	800	1800	1200	850	1000	1100	800	96	87	137	80	670	82	430	215	450	98	169	159	340	77	200	310	74	82	520	103	176	114	490	78	850	65	177	400	57	75	300	56	500	35	119	77	160	51	177	280	51	52	280	144	107	174	420	320	74	74									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11378	590	539	974	808	542	596	652	492	63	48	94	50	349	57	262	111	288	64	96	79	172	53	99	197	60	34	296	71	101	82	287	45	526	44	90	210	29	51	203	37	309	21	72	53	103	33	111	184	30	44	182	87	54	112	270	198	32	42									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1534	83	47	63	86	142	67	90	49	4	13	14	6	120	9	61	48	32	11	14	30	31	0	15	30	5	24	40	4	13	4	30	0	26	0	6	45	0	0	20	5	37	2	6	3	11	0	18	13	0	2	19	11	13	23	55	19	11	4									
6	Число погашенных избирательных бюллетеней	5850	227	214	763	306	166	337	358	259	29	26	29	24	201	16	107	56	130	23	59	50	137	24	86	83	9	24	184	28	62	28	173	33	298	21	81	145	28	24	77	14	154	12	41	21	46	18	48	83	21	6	79	46	40	39	95	103	31	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1534	83	47	63	86	142	67	90	49	4	13	14	6	120	9	61	48	32	11	14	30	31	0	15	30	5	24	40	4	13	4	30	0	26	0	6	45	0	0	20	5	37	2	6	3	11	0	18	13	0	2	19	11	13	23	55	19	11	4									
8	Число бюллетеней в стационарных ящиках для голосования	11376	590	539	972	808	542	596	652	492	63	48	94	50	349	57	262	111	288	64	96	79	172	53	99	197	60	34	296	71	101	82	287	45	526	44	90	210	29	51	203	37	309	21	72	53	103	33	111	184	30	44	182	87	54	112	270	198	32	42									
9	Число недействительных избирательных бюллетеней	111	6	7	12	9	7	13	8	6	0	0	0	0	2	0	4	1	2	0	0	0	0	0	0	1	0	0	2	1	0	0	2	1	9	0	0	2	0	0	1	0	5	0	0	0	1	0	0	2	0	0	1	0	1	2	1	2	0	0									
10	Число действительных избирательных бюллетеней	12799	667	579	1023	885	677	650	734	535	67	61	108	56	467	66	319	158	318	75	110	109	203	53	114	226	65	58	334	74	114	86	315	44	543	44	96	253	29	51	222	42	341	23	78	56	113	33	129	195	30	46	200	98	66	133	324	215	43	46									
11	Число полученных открепительных  удостоверений	693	14	22	31	40	25	18	18	12	6	1	11	3	30	10	33	3	20	1	6	3	29	10	15	25	4	5	2	1	1	1	8	1	40	1	3	30	5	7	25	1	60	4	20	1	10	2	11	23	3	1	2	1	1	1	20	5	1	6									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	654	14	22	26	40	25	14	18	12	6	0	11	2	30	10	33	3	20	1	6	3	28	10	15	22	4	5	2	0	0	1	8	1	24	0	3	30	5	7	25	1	58	4	20	1	10	1	9	23	3	1	2	1	1	1	20	5	1	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	220	9	17	12	13	11	9	11	6	0	1	1	1	9	3	5	1	6	3	1	2	4	0	1	13	3	7	3	0	2	3	0	2	8	3	0	1	3	5	4	2	1	0	2	1	2	2	3	1	1	1	1	2	1	2	11	3	1	0									
14	Число неиспользованных открепительных удостоверений	39	0	0	5	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	1	0	0	0	16	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0									
