Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
Наименование Избирательной комиссии:    Называевская																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162					
1	"Число избирателей, включенных в списки избирателей"	20650	1175	1349	1866	1102	1059	1215	1341	931	86	133	86	97	684	25	81	27	405	232	424	97	149	142	348	80	191	348	73	51	29	529	98	175	129	464	76	53	314	61	920	70	119	67	306	61	76	92	499	34	106	74	53	162	133	310	61	53	329	178	113	151	435	357	73	93					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20246	1100	1300	1700	1000	900	1100	1300	900	87	135	90	91	740	27	86	36	440	235	450	100	153	147	375	86	200	360	77	55	32	530	93	176	130	450	76	56	305	63	940	68	120	80	320	75	83	104	520	39	111	77	54	172	138	330	62	54	328	180	114	151	445	325	79	96					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14463	639	887	1104	681	666	708	726	566	86	130	83	91	506	24	81	27	306	159	384	94	136	102	245	76	153	267	73	50	29	429	82	167	111	360	65	47	260	55	767	68	105	67	259	34	68	59	338	24	81	65	49	130	106	233	48	53	239	157	97	116	277	249	52	67					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1533	52	100	107	74	130	111	120	61	0	0	0	0	80	0	0	0	61	42	17	0	6	27	44	0	7	41	0	0	0	27	3	0	8	36	1	0	15	0	34	0	0	0	9	11	0	24	39	2	6	0	0	8	5	14	0	0	25	15	13	14	107	15	11	11					
6	Число погашенных избирательных бюллетеней	4250	409	313	489	245	104	281	454	273	1	5	7	0	154	3	5	9	73	34	49	6	11	18	86	10	40	52	4	5	3	74	8	9	11	54	10	9	30	8	139	0	15	13	52	30	15	21	143	13	24	12	5	34	27	83	14	1	64	8	4	21	61	61	16	18					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1533	52	100	107	74	130	111	120	61	0	0	0	0	80	0	0	0	61	42	17	0	6	27	44	0	7	41	0	0	0	27	3	0	8	36	1	0	15	0	34	0	0	0	9	11	0	24	39	2	6	0	0	8	5	14	0	0	25	15	13	14	107	15	11	11					
8	Число бюллетеней в стационарных ящиках для голосования	14463	639	887	1104	681	666	708	726	566	86	130	83	91	506	24	81	27	306	159	384	94	136	102	245	76	153	267	73	50	29	429	82	167	111	360	65	47	260	55	767	68	105	67	259	34	68	59	338	24	81	65	49	130	106	233	48	53	239	157	97	116	277	249	52	67					
9	Число недействительных избирательных бюллетеней	138	8	13	9	3	7	13	8	5	1	6	1	0	3	0	0	0	3	2	6	0	1	3	2	3	0	2	0	0	0	5	0	0	0	0	0	0	1	0	7	0	2	0	0	0	0	0	2	0	0	0	0	0	0	17	1	0	1	0	0	0	0	1	1	1					
10	Число действительных избирательных бюллетеней	15858	683	974	1202	752	789	806	838	622	85	124	82	91	583	24	81	27	364	199	395	94	141	126	287	73	160	306	73	50	29	451	85	167	119	396	66	47	274	55	794	68	103	67	268	45	68	83	375	26	87	65	49	138	111	230	47	53	263	172	110	130	384	263	62	77					
11	Число полученных открепительных  удостоверений	673	16	32	30	23	20	16	18	13	3	5	1	1	50	1	1	5	30	5	20	1	9	5	20	4	8	20	0	1	2	7	1	3	1	6	1	1	3	1	45	1	2	11	25	9	5	12	57	1	8	3	1	13	13	22	1	1	9	1	1	2	30	9	5	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	653	16	32	30	23	19	16	18	10	3	2	1	1	50	1	1	5	30	5	20	1	9	5	20	4	8	20	0	1	2	4	0	3	1	6	0	0	3	0	45	0	2	11	25	8	5	12	57	1	8	2	1	13	11	22	1	1	9	1	1	1	30	9	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	203	12	23	9	12	12	3	15	6	1	1	0	7	2	1	1	0	2	1	3	0	5	2	0	1	1	3	2	1	1	1	1	4	1	1	1	1	3	1	11	2	1	1	6	1	1	4	2	2	2	3	1	4	3	2	0	1	1	1	1	1	3	5	2	1					
14	Число неиспользованных открепительных удостоверений	20	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	37	5	4	3	3	4	3	1	3	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	146	2	7	21	1	9	14	6	12	0	1	0	0	4	0	0	0	0	2	7	0	0	2	4	0	2	7	0	0	0	6	0	2	2	3	0	0	3	0	6	0	2	1	2	0	0	0	5	0	0	0	0	0	0	1	0	0	3	1	0	1	2	4	1	0					
		0.91%	0.29%	0.71%	1.73%	0.13%	1.13%	1.71%	0.71%	1.91%	0.00%	0.77%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.99%	1.75%	0.00%	0.00%	1.55%	1.38%	0.00%	1.25%	2.27%	0.00%	0.00%	0.00%	1.32%	0.00%	1.20%	1.68%	0.76%	0.00%	0.00%	1.09%	0.00%	0.75%	0.00%	1.90%	1.49%	0.75%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	1.14%	0.58%	0.00%	0.77%	0.52%	1.52%	1.59%	0.00%					
19	Жириновский Владимир Вольфович	1912	92	110	187	79	112	105	115	103	8	6	8	25	78	0	10	3	41	16	38	10	7	30	23	4	27	32	14	10	1	44	7	40	9	44	1	4	36	0	124	5	8	6	39	1	1	8	37	1	11	5	9	3	8	13	8	0	17	18	20	5	44	26	13	3					
		11.95%	13.31%	11.14%	15.44%	10.46%	14.07%	12.82%	13.59%	16.43%	9.30%	4.62%	9.64%	27.47%	13.31%	0.00%	12.35%	11.11%	11.17%	7.96%	9.48%	10.64%	4.93%	23.26%	7.96%	5.26%	16.88%	10.39%	19.18%	20.00%	3.45%	9.65%	8.24%	23.95%	7.56%	11.11%	1.52%	8.51%	13.09%	0.00%	15.48%	7.35%	7.62%	8.96%	14.55%	2.22%	1.47%	9.64%	9.81%	3.85%	12.64%	7.69%	18.37%	2.17%	7.21%	5.26%	16.67%	0.00%	6.44%	10.47%	18.18%	3.85%	11.46%	9.85%	20.63%	3.85%					
20	Зюганов Геннадий Андреевич	3745	184	255	263	214	158	187	231	114	21	10	16	15	145	4	19	9	60	44	143	26	39	13	49	6	26	76	14	8	1	100	17	31	10	75	14	21	75	22	162	19	12	15	49	11	19	28	72	4	30	23	11	27	24	81	16	4	102	35	29	70	71	104	2	10					
		23.41%	26.63%	25.84%	21.72%	28.34%	19.85%	22.83%	27.30%	18.18%	24.42%	7.69%	19.28%	16.48%	24.74%	16.67%	23.46%	33.33%	16.35%	21.89%	35.66%	27.66%	27.46%	10.08%	16.96%	7.89%	16.25%	24.68%	19.18%	16.00%	3.45%	21.93%	20.00%	18.56%	8.40%	18.94%	21.21%	44.68%	27.27%	40.00%	20.22%	27.94%	11.43%	22.39%	18.28%	24.44%	27.94%	33.73%	19.10%	15.38%	34.48%	35.38%	22.45%	19.57%	21.62%	32.79%	33.33%	7.55%	38.64%	20.35%	26.36%	53.85%	18.49%	39.39%	3.17%	12.82%					
21	Медведев Дмитрий Анатольевич	10055	405	602	731	458	510	500	486	393	56	107	58	51	356	20	52	15	263	137	207	58	95	81	211	63	105	191	45	32	27	301	61	94	98	274	51	22	160	33	502	44	81	45	178	33	48	47	261	21	46	37	29	108	79	135	23	49	141	118	61	54	267	129	46	64					
		62.86%	58.61%	60.99%	60.36%	60.66%	64.07%	61.05%	57.45%	62.68%	65.12%	82.31%	69.88%	56.04%	60.75%	83.33%	64.20%	55.56%	71.66%	68.16%	51.62%	61.70%	66.90%	62.79%	73.01%	82.89%	65.63%	62.01%	61.64%	64.00%	93.10%	66.01%	71.76%	56.29%	82.35%	69.19%	77.27%	46.81%	58.18%	60.00%	62.67%	64.71%	77.14%	67.16%	66.42%	73.33%	70.59%	56.63%	69.23%	80.77%	52.87%	56.92%	59.18%	78.26%	71.17%	54.66%	47.92%	92.45%	53.41%	68.60%	55.45%	41.54%	69.53%	48.86%	73.02%	82.05%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
