Выборы Президента Российской Федерации																																																											
Дата голосования: 04.03.2012																																																											
																																																											
Наименование Избирательной комиссии:    Ульяновск, Засвияжская N2																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	48																																																									
																																																											
		Сумма	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942									
1	Число избирателей, включенных в список избирателей	96977	2303	2199	2166	1817	2102	2018	2412	2116	2476	2742	2453	2725	1845	2514	1948	2402	1668	2228	1953	1760	1754	2104	1718	1652	1790	1999	2245	2096	2071	1944	2333	1586	2201	2265	2526	2272	2782	2736	2437	2600	1831	1583	166	1633	2338	1242	498	728									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	69350	1650	1600	1550	1300	1500	1450	1700	1500	1750	1950	1750	1950	1300	1800	1400	1750	1200	1600	1400	1250	1250	1500	1250	1200	1250	1450	1600	1500	1500	1350	1650	1150	1550	1650	1750	1650	1950	1950	1750	1850	1300	1150	150	1200	1650	900	350	550									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	55943	1394	1245	1271	1160	1257	1256	1410	1214	1491	1610	1488	1671	1113	1549	1211	1352	958	1316	1014	1092	1037	1190	1007	901	1050	1230	1315	1175	1168	1142	1285	948	1315	1310	1514	1370	1556	1566	1432	1244	931	585	90	923	1247	677	253	410									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1181	44	46	29	9	46	23	26	19	15	26	20	34	29	26	19	28	16	27	16	17	18	24	38	21	20	15	59	42	47	24	31	15	15	16	14	9	28	28	23	41	30	19	8	40	21	6	4	10									
6	Число погашенных избирательных бюллетеней	12226	212	309	250	131	197	171	264	267	244	314	242	245	158	225	170	370	226	257	370	141	195	286	205	278	180	205	226	283	285	184	334	187	220	324	222	271	366	356	295	565	339	546	52	237	382	217	93	130									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1181	44	46	29	9	46	23	26	19	15	26	20	34	29	26	19	28	16	27	16	17	18	24	38	21	20	15	59	42	47	24	31	15	15	16	14	9	28	28	23	41	30	19	8	40	21	6	4	10									
8	Число бюллетеней в стационарных ящиках для голосования	55933	1393	1244	1271	1158	1257	1256	1410	1213	1491	1610	1488	1670	1113	1549	1211	1351	958	1316	1014	1092	1037	1190	1006	901	1050	1230	1315	1175	1168	1142	1285	948	1315	1310	1514	1370	1556	1565	1432	1243	931	585	90	923	1247	677	253	410									
9	Число недействительных избирательных бюллетеней	624	20	13	15	15	11	11	20	7	16	18	10	15	14	22	18	18	9	16	14	18	8	15	6	11	11	6	18	11	20	19	14	11	19	18	15	14	17	19	17	5	9	11	0	4	21	3	1	1									
10	Число действительных избирательных бюллетеней	56490	1417	1277	1285	1152	1292	1268	1416	1225	1490	1618	1498	1689	1128	1553	1212	1361	965	1327	1016	1091	1047	1199	1038	911	1059	1239	1356	1206	1195	1147	1302	952	1311	1308	1513	1365	1567	1574	1438	1279	952	593	98	959	1247	680	256	419									
11	Число полученных открепительных  удостоверений	1573	40	30	40	40	30	30	40	40	50	40	30	50	30	50	30	40	55	40	20	35	30	35	25	30	35	28	25	35	40	40	21	35	40	35	45	35	40	41	45	25	20	20	5	30	23	15	5	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1177	35	24	27	28	19	27	38	33	36	21	28	39	25	36	27	20	23	25	20	27	25	18	16	21	17	28	24	25	30	28	21	23	21	31	34	35	36	40	31	24	13	13	0	21	23	12	5	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	894	31	14	18	19	28	0	21	16	33	35	12	22	25	38	20	11	25	22	12	10	18	19	9	11	26	13	18	13	36	21	28	14	26	19	47	17	17	17	15	13	15	8	6	9	24	5	11	7									
14	Число неиспользованных открепительных удостоверений	396	5	6	13	12	11	3	2	7	14	19	2	11	5	14	3	20	32	15	0	8	5	17	9	9	18	0	1	10	10	12	0	12	19	4	11	0	4	1	14	1	7	7	5	9	0	3	0	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	26	1	0	2	1	0	1	0	1	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	1	1	1	0	1	2	0	0	1	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
19	Жириновский Владимир Вольфович	4314	114	79	70	78	103	108	127	101	113	134	94	126	88	114	88	110	88	126	85	76	89	93	83	61	80	94	109	85	68	87	113	67	110	100	106	121	106	113	107	85	53	31	10	77	117	66	19	42									
		7.55%	7.93%	6.12%	5.38%	6.68%	7.90%	8.44%	8.84%	8.20%	7.50%	8.19%	6.23%	7.39%	7.71%	7.24%	7.15%	7.98%	9.03%	9.38%	8.25%	6.85%	8.44%	7.66%	7.95%	6.62%	7.48%	7.55%	7.93%	6.98%	5.60%	7.46%	8.59%	6.96%	8.27%	7.54%	6.94%	8.77%	6.69%	7.09%	7.35%	6.62%	5.52%	5.13%	10.20%	7.99%	9.23%	9.66%	7.39%	10.00%									
20	Зюганов Геннадий Андреевич	15545	385	368	359	357	352	372	379	315	414	457	457	481	362	416	333	423	243	334	250	280	274	358	289	257	325	326	390	363	335	302	329	244	348	324	392	358	409	367	430	384	259	216	28	248	317	180	64	92									
		27.22%	26.79%	28.53%	27.62%	30.59%	27.01%	29.09%	26.39%	25.57%	27.49%	27.93%	30.31%	28.23%	31.70%	26.41%	27.07%	30.67%	24.95%	24.87%	24.27%	25.25%	25.97%	29.49%	27.68%	27.87%	30.37%	26.18%	28.38%	29.83%	27.57%	25.90%	25.00%	25.34%	26.17%	24.43%	25.65%	25.96%	25.82%	23.04%	29.55%	29.91%	26.95%	35.76%	28.57%	25.75%	25.00%	26.35%	24.90%	21.90%									
21	Миронов Сергей Михайлович	2952	77	80	61	56	56	62	92	63	104	78	86	81	66	89	64	77	39	73	61	58	61	56	43	55	43	71	70	52	61	44	82	51	73	68	49	80	88	102	84	45	35	29	5	60	53	43	9	17									
		5.17%	5.36%	6.20%	4.69%	4.80%	4.30%	4.85%	6.41%	5.11%	6.91%	4.77%	5.70%	4.75%	5.78%	5.65%	5.20%	5.58%	4.00%	5.44%	5.92%	5.23%	5.78%	4.61%	4.12%	5.97%	4.02%	5.70%	5.09%	4.27%	5.02%	3.77%	6.23%	5.30%	5.49%	5.13%	3.21%	5.80%	5.56%	6.40%	5.77%	3.50%	3.64%	4.80%	5.10%	6.23%	4.18%	6.30%	3.50%	4.05%									
22	Прохоров Михаил Дмитриевич	3645	97	61	84	82	84	101	90	76	105	120	95	158	55	104	87	66	64	82	99	48	72	86	79	41	51	79	78	71	75	79	79	60	89	114	140	77	119	139	107	37	32	14	3	50	64	26	10	16									
		6.38%	6.75%	4.73%	6.46%	7.03%	6.45%	7.90%	6.27%	6.17%	6.97%	7.33%	6.30%	9.27%	4.82%	6.60%	7.07%	4.79%	6.57%	6.11%	9.61%	4.33%	6.82%	7.08%	7.57%	4.45%	4.77%	6.35%	5.68%	5.83%	6.17%	6.78%	6.00%	6.23%	6.69%	8.60%	9.16%	5.58%	7.51%	8.73%	7.35%	2.88%	3.33%	2.32%	3.06%	5.19%	5.05%	3.81%	3.89%	3.81%									
23	Путин Владимир Владимирович	30034	744	689	711	579	697	625	728	670	754	829	766	843	557	830	640	685	531	712	521	629	551	606	544	497	560	669	709	635	656	635	699	530	691	702	826	729	845	853	710	728	573	303	52	524	696	365	154	252									
		52.59%	51.77%	53.41%	54.69%	49.61%	53.49%	48.87%	50.70%	54.38%	50.07%	50.67%	50.80%	49.47%	48.77%	52.70%	52.03%	49.67%	54.52%	53.02%	50.58%	56.72%	52.23%	49.92%	52.11%	53.90%	52.34%	53.73%	51.60%	52.18%	53.99%	54.46%	53.12%	55.04%	51.95%	52.94%	54.06%	52.86%	53.35%	53.55%	48.80%	56.70%	59.63%	50.17%	53.06%	54.41%	54.89%	53.44%	59.92%	60.00%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
