Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Струго-Красненская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
1	"Число избирателей, внесенных в список избирателей"	11882	181	1261	1009	1177	901	2513	573	118	361	310	292	252	771	437	300	327	186	209	372	332					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10000	130	850	800	840	800	2430	470	100	320	300	250	250	600	360	270	250	160	150	360	310					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6359	95	635	460	554	449	2292	226	65	162	135	125	121	295	107	86	141	70	76	162	103					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1481	9	36	69	50	88	28	92	31	73	43	71	79	144	141	122	90	48	55	79	133					
6	Число погашенных избирательных бюллетеней	2160	26	179	271	236	263	110	152	4	85	122	54	50	161	112	62	19	42	19	119	74					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1481	9	36	69	50	88	28	92	31	73	43	71	79	144	141	122	90	48	55	79	133					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6358	95	635	460	554	449	2292	225	65	162	135	125	121	295	107	86	141	70	76	162	103					
9	Число недействительных избирательных бюллетеней	113	2	15	17	18	6	27	7	0	3	0	0	3	6	6	0	1	1	0	1	0					
10	Число действительных избирательных бюллетеней	7726	102	656	512	586	531	2293	310	96	232	178	196	197	433	242	208	230	117	131	240	236					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	410	0	20	26	40	15	100	15	5	21	10	15	15	30	2	20	10	5	1	20	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	246	0	20	19	6	15	52	10	5	21	10	3	10	10	2	8	10	0	1	20	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	181	9	13	8	14	14	20	3	9	3	10	9	12	5	1	14	9	4	13	3	8					
14	Число погашенных неиспользованных открепительных удостоверений	164	0	0	7	34	0	48	5	0	0	0	12	5	20	0	12	0	5	0	0	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	0	0	0	0	22	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1133	22	151	103	108	97	192	49	17	42	35	27	29	67	32	12	29	16	18	49	38					
		14.45%	21.15%	22.50%	19.47%	17.88%	18.06%	8.28%	15.46%	17.71%	17.87%	19.66%	13.78%	14.50%	15.26%	12.90%	5.77%	12.55%	13.56%	13.74%	20.33%	16.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1140	15	73	83	66	82	481	40	13	33	21	14	19	59	30	11	27	23	8	26	16					
		14.54%	14.42%	10.88%	15.69%	10.93%	15.27%	20.73%	12.62%	13.54%	14.04%	11.80%	7.14%	9.50%	13.44%	12.10%	5.29%	11.69%	19.49%	6.11%	10.79%	6.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	1	7	2	5	0	15	0	0	1	0	0	0	2	1	0	2	1	0	2	2					
		0.52%	0.96%	1.04%	0.38%	0.83%	0.00%	0.65%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.46%	0.40%	0.00%	0.87%	0.85%	0.00%	0.83%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1295	13	187	118	161	118	246	46	9	36	24	40	29	76	28	14	44	22	21	33	30					
		16.52%	12.50%	27.87%	22.31%	26.66%	21.97%	10.60%	14.51%	9.38%	15.32%	13.48%	20.41%	14.50%	17.31%	11.29%	6.73%	19.05%	18.64%	16.03%	13.69%	12.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	170	0	23	10	17	8	50	7	0	2	4	3	0	14	4	4	5	2	6	7	4					
		2.17%	0.00%	3.43%	1.89%	2.81%	1.49%	2.16%	2.21%	0.00%	0.85%	2.25%	1.53%	0.00%	3.19%	1.61%	1.92%	2.16%	1.69%	4.58%	2.90%	1.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3920	51	214	191	229	223	1298	168	57	117	94	112	119	213	147	167	122	51	78	123	146					
		50.01%	49.04%	31.89%	36.11%	37.91%	41.53%	55.95%	52.99%	59.38%	49.79%	52.81%	57.14%	59.50%	48.52%	59.27%	80.29%	52.81%	43.22%	59.54%	51.04%	61.86%					
