Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Мензелинская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991									
1	Число избирателей, включенных в список избирателей	21991	352	276	230	403	106	422	56	362	251	415	272	164	242	210	655	207	654	146	90	315	358	93	281	434	81	355	235	287	135	251	165	228	178	262	276	226	976	687	760	800	788	725	963	1068	807	955	844	870	1040	445	590									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22208	354	276	230	404	110	422	58	362	252	422	273	166	242	210	650	203	689	151	90	315	361	93	286	431	82	355	241	290	137	251	170	238	178	265	279	232	999	688	765	803	796	752	965	1060	815	975	894	836	1038	455	599									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18954	328	267	218	326	89	341	46	350	241	360	272	141	198	170	581	175	620	132	68	287	296	93	197	309	65	315	199	253	110	226	130	212	160	216	256	204	871	580	640	755	660	584	776	926	633	820	599	722	994	422	521									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2680	24	9	12	74	17	81	10	12	10	53	0	23	44	40	66	26	34	12	20	28	59	0	84	103	16	40	36	34	25	25	35	16	18	46	20	22	90	100	105	25	96	126	167	90	165	126	197	105	39	18	57									
6	Число погашенных избирательных бюллетеней	574	2	0	0	4	4	0	2	0	1	9	1	2	0	0	3	2	35	7	2	0	6	0	5	19	1	0	6	3	2	0	5	10	0	3	3	6	38	8	20	23	40	42	22	44	17	29	98	9	5	15	21									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2680	24	9	12	74	17	81	10	12	10	53	0	23	44	40	66	26	34	12	20	28	59	0	84	103	16	40	36	34	25	25	35	16	18	46	20	22	90	100	105	25	96	126	167	90	165	126	197	105	39	18	57									
8	Число бюллетеней в стационарных ящиках для голосования	18954	328	267	218	326	89	341	46	350	241	360	272	141	198	170	581	175	620	132	68	287	296	93	197	309	65	315	199	253	110	226	130	212	160	216	256	204	871	580	640	755	660	584	776	926	633	820	599	722	994	422	521									
9	Число недействительных избирательных бюллетеней	11	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	0									
10	Число действительных избирательных бюллетеней	21623	352	276	230	400	106	419	56	362	251	413	272	164	242	208	647	201	654	144	88	315	355	93	281	412	81	355	235	287	135	251	165	228	178	262	276	226	961	680	745	778	756	709	943	1014	798	946	796	827	1032	440	578									
11	Число полученных открепительных  удостоверений	418	4	4	4	7	4	4	4	4	4	13	4	4	4	4	4	4	18	9	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	16	16	11	16	6	23	22	21	6	21	24	26	16	11	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	402	4	4	4	7	4	4	4	4	4	13	2	1	4	4	4	0	18	9	4	4	4	5	3	4	4	4	4	4	0	4	4	4	4	4	4	4	16	16	11	16	6	23	22	21	4	21	24	26	16	11	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	218	3	1	0	2	1	6	0	2	1	0	1	0	5	0	6	1	7	2	2	2	3	0	0	7	1	2	1	3	0	0	0	1	1	3	1	0	4	3	2	2	2	0	5	15	0	48	58	4	3	7	0									
14	Число неиспользованных открепительных удостоверений	16	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	32	0	0	0	2	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	1	1	0	2	0	1	2	4	3	1	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	224	1	1	1	1	1	3	0	1	1	1	1	1	1	0	6	3	4	1	1	0	2	0	2	1	0	1	2	5	2	0	1	0	0	0	5	2	8	7	7	8	18	14	19	19	12	4	18	12	12	7	7									
		1.04%	0.28%	0.36%	0.43%	0.25%	0.94%	0.71%	0.00%	0.28%	0.40%	0.24%	0.37%	0.61%	0.41%	0.00%	0.93%	1.49%	0.61%	0.69%	1.14%	0.00%	0.56%	0.00%	0.71%	0.24%	0.00%	0.28%	0.85%	1.74%	1.48%	0.00%	0.61%	0.00%	0.00%	0.00%	1.81%	0.88%	0.83%	1.03%	0.94%	1.03%	2.38%	1.97%	2.01%	1.87%	1.50%	0.42%	2.26%	1.45%	1.16%	1.59%	1.21%									
20	Зюганов Геннадий Андреевич	358	5	1	2	1	1	5	2	2	1	2	3	2	2	2	12	8	15	3	6	2	6	1	2	3	2	2	2	3	2	1	1	3	2	2	5	3	15	14	11	16	26	28	11	26	12	10	23	14	16	11	8									
