Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Октябрьская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №3549					
1	"Число избирателей, включенных в списки избирателей"	77889	673	1529	1227	2873	2979	1503	1829	3070	550	1797	1162	2878	2948	2632	2693	2813	1578	1695	2303	981	2909	1460	2889	2710	2020	1136	2912	1350	2198	2332	825	2175	1284	1689	1639	1632	1727	1729	1889	1671					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	72000	600	1400	1100	2650	2800	1400	1600	2800	550	1600	1000	2700	2700	2400	2600	2600	1450	1550	2150	900	2800	1300	2700	2500	1850	1000	2700	1250	2100	2150	800	2100	1200	1550	1500	1500	1600	1600	1700	1550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	65257	545	1253	1046	2486	2480	1221	1483	2567	550	1475	958	2388	2460	2157	2168	2444	1285	1388	1925	784	2432	1141	2432	2259	1693	932	2521	1158	1856	1934	780	1847	1110	1412	1402	1387	1515	1497	1498	1388					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1785	35	46	39	47	74	56	54	79	0	67	34	58	74	107	63	51	61	21	33	48	50	100	42	83	9	9	18	3	3	48	13	20	57	24	11	17	23	82	94	32					
6	Число погашенных избирательных бюллетеней	4958	20	101	15	117	246	123	63	154	0	58	8	254	166	136	369	105	104	141	192	68	318	59	226	158	148	59	161	89	241	168	7	233	33	114	87	96	62	21	108	130					
