Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
"Наименование Избирательной комиссии:    Новороссийск, Центральная"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3796	УИК №3797	УИК №3798	УИК №3799					
1	"Число избирателей, внесенных в список избирателей"	45798	1263	1566	2481	872	1048	2087	2638	1235	1206	1664	1405	1322	1522	1829	1735	2471	2027	1730	1832	1393	1703	1686	2151	1669	1432	2183	254	13	688	170	523					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	46680	1000	1500	2600	900	1100	2100	2700	1100	1200	1600	1400	1300	1900	1800	1800	2500	2100	1700	1900	1400	1800	1900	2200	1600	1500	2200	260	50	900	170	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	32501	869	1192	1609	699	730	1349	1903	892	1070	1252	939	943	1355	1218	1187	1506	1313	1184	1510	1129	1478	1273	1749	1123	1066	1392	162	13	46	170	180					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3607	32	136	190	62	143	63	120	35	71	73	101	111	164	42	45	194	145	84	50	89	225	46	126	117	21	80	92	0	642	0	308					
6	Число погашенных избирательных бюллетеней	10572	99	172	801	139	227	688	677	173	59	275	360	246	381	540	568	800	642	432	340	182	97	581	325	360	413	728	6	37	212	0	12					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3607	32	136	190	62	143	63	120	35	71	73	101	111	164	42	45	194	145	84	50	89	225	46	126	117	21	80	92	0	642	0	308					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	32423	868	1192	1609	699	730	1349	1903	892	999	1252	939	943	1355	1215	1186	1506	1313	1184	1510	1129	1478	1273	1747	1123	1066	1392	162	13	46	170	180					
9	Число недействительных избирательных бюллетеней	622	20	13	0	0	5	27	175	22	2	18	12	6	18	21	27	29	10	20	32	18	28	1	14	10	20	49	4	0	10	4	7					
10	Число действительных избирательных бюллетеней	35408	880	1315	1799	761	868	1385	1848	905	1068	1307	1028	1048	1501	1236	1204	1671	1448	1248	1528	1200	1675	1318	1859	1230	1067	1423	250	13	678	166	481					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1677	50	50	109	50	109	50	80	50	50	50	50	50	60	50	109	80	80	50	80	60	60	80	50	50	50	70	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1677	50	50	109	50	109	50	80	50	50	50	50	50	60	50	109	80	80	50	80	60	60	80	50	50	50	70	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1053	60	30	14	50	22	22	43	189	24	55	22	29	19	39	23	29	20	27	29	21	28	21	24	25	26	23	9	13	71	10	36					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	2	0	1	1	0	3	1	0	1	2	1	1	0	2	2	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4819	100	140	257	124	109	198	282	109	112	127	175	80	235	210	214	236	205	176	222	199	217	219	236	167	167	180	23	4	8	27	61					
		13.37%	11.11%	10.54%	14.29%	16.29%	12.49%	14.02%	13.94%	11.76%	10.47%	9.58%	16.83%	7.59%	15.47%	16.71%	17.38%	13.88%	14.06%	13.88%	14.23%	16.34%	12.74%	16.60%	12.60%	13.47%	15.36%	12.23%	9.06%	30.77%	1.16%	15.88%	12.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2080	16	178	69	29	9	67	256	78	85	152	18	85	28	220	189	57	137	61	4	10	100	17	24	28	15	15	2	2	113	0	16					
		5.77%	1.78%	13.40%	3.84%	3.81%	1.03%	4.75%	12.65%	8.41%	7.94%	11.47%	1.73%	8.06%	1.84%	17.50%	15.35%	3.35%	9.40%	4.81%	0.26%	0.82%	5.87%	1.29%	1.28%	2.26%	1.38%	1.02%	0.79%	15.38%	16.42%	0.00%	3.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	155	2	3	2	2	2	17	27	14	0	3	6	7	0	21	2	4	12	0	20	2	2	0	2	0	1	0	1	0	3	0	0					
		0.43%	0.22%	0.23%	0.11%	0.26%	0.23%	1.20%	1.33%	1.51%	0.00%	0.23%	0.58%	0.66%	0.00%	1.67%	0.16%	0.24%	0.82%	0.00%	1.28%	0.16%	0.12%	0.00%	0.11%	0.00%	0.09%	0.00%	0.39%	0.00%	0.44%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5853	159	174	270	123	180	195	322	83	122	210	165	160	262	317	275	269	135	243	257	224	233	266	284	233	210	305	20	1	22	44	90					
		16.24%	17.67%	13.10%	15.01%	16.16%	20.62%	13.81%	15.92%	8.95%	11.40%	15.85%	15.87%	15.18%	17.25%	25.22%	22.34%	15.82%	9.26%	19.16%	16.47%	18.39%	13.68%	20.17%	15.16%	18.79%	19.32%	20.72%	7.87%	7.69%	3.20%	25.88%	18.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	434	1	9	5	11	9	65	82	29	0	19	16	25	0	77	3	9	23	2	8	7	0	3	6	0	4	4	4	0	12	0	1					
		1.20%	0.11%	0.68%	0.28%	1.45%	1.03%	4.60%	4.05%	3.13%	0.00%	1.43%	1.54%	2.37%	0.00%	6.13%	0.24%	0.53%	1.58%	0.16%	0.51%	0.57%	0.00%	0.23%	0.32%	0.00%	0.37%	0.27%	1.57%	0.00%	1.74%	0.00%	0.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22007	601	811	1195	471	559	834	872	584	749	795	644	686	976	382	520	1092	936	766	1015	756	1123	813	1306	802	670	919	199	6	517	95	313					
		61.08%	66.78%	61.07%	66.43%	61.89%	64.03%	59.07%	43.10%	62.99%	70.00%	60.00%	61.92%	65.09%	64.25%	30.39%	42.24%	64.24%	64.20%	60.41%	65.06%	62.07%	65.94%	61.64%	69.73%	64.68%	61.64%	62.43%	78.35%	46.15%	75.15%	55.88%	64.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	1	0	1	1	0	9	7	8	0	1	4	5	0	9	1	4	0	0	2	2	0	0	1	0	0	0	1	0	3	0	0					
		0.17%	0.11%	0.00%	0.06%	0.13%	0.00%	0.64%	0.35%	0.86%	0.00%	0.08%	0.38%	0.47%	0.00%	0.72%	0.08%	0.24%	0.00%	0.00%	0.13%	0.16%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.39%	0.00%	0.44%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
