Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Альшеевская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864									
1	Число избирателей, включенных в список избирателей	31619	1000	979	1531	1658	1552	1057	1343	1652	1693	1594	582	507	723	384	281	134	674	759	390	184	629	486	274	459	177	289	198	566	150	537	276	255	472	406	157	107	730	166	596	272	783	594	820	360	724	1691	338	298	132									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31976	1002	996	1528	1659	1548	1055	1304	1655	1716	1626	583	490	725	381	276	136	690	766	390	180	737	489	276	466	177	291	197	641	151	538	275	253	472	412	155	109	735	165	602	274	866	596	817	362	732	1704	340	298	140									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	24461	744	785	1053	1228	1278	849	1115	1315	1439	1525	387	364	569	344	205	103	342	599	302	161	504	329	214	409	87	284	162	420	138	392	168	141	391	316	116	88	626	140	498	245	540	487	569	188	562	1229	228	240	43									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5082	158	99	414	347	134	141	104	222	95	51	157	101	100	15	65	17	306	151	50	12	87	134	42	32	83	5	29	121	12	73	93	96	67	49	8	8	75	19	98	25	196	82	107	153	140	306	67	47	89									
6	Число погашенных избирательных бюллетеней	2433	100	112	61	84	136	65	85	118	182	50	39	25	56	22	6	16	42	16	38	7	146	26	20	25	7	2	6	100	1	73	14	16	14	47	31	13	34	6	6	4	130	27	141	21	30	169	45	11	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5082	158	99	414	347	134	141	104	222	95	51	157	101	100	15	65	17	306	151	50	12	87	134	42	32	83	5	29	121	12	73	93	96	67	49	8	8	75	19	98	25	196	82	107	153	140	306	67	47	89									
8	Число бюллетеней в стационарных ящиках для голосования	24455	744	785	1053	1228	1278	849	1115	1314	1439	1525	387	364	569	344	205	103	342	599	302	161	504	329	214	409	87	279	162	420	138	392	168	141	391	316	116	88	626	140	498	245	540	487	569	188	562	1229	228	240	43									
9	Число недействительных избирательных бюллетеней	142	0	3	0	10	0	0	3	7	8	0	1	0	2	3	9	2	3	3	2	0	0	0	2	9	0	0	0	4	0	0	6	0	4	0	2	0	7	9	0	0	14	6	7	0	2	7	4	1	2									
10	Число действительных избирательных бюллетеней	29395	902	881	1467	1565	1412	990	1216	1529	1526	1576	543	465	667	356	261	118	645	747	350	173	591	463	254	432	170	284	191	537	150	465	255	237	454	365	122	96	694	150	596	270	722	563	669	341	700	1528	291	286	130									
11	Число полученных открепительных  удостоверений	917	13	16	25	15	26	11	12	18	9	33	13	17	76	20	5	5	36	13	17	7	20	15	10	23	0	5	19	15	6	30	9	12	40	7	4	6	27	8	32	39	23	29	5	6	40	56	5	25	14									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	917	13	16	25	15	26	11	12	18	9	33	13	17	76	20	5	5	36	13	17	7	20	15	10	23	0	5	19	15	6	30	9	12	40	7	4	6	27	8	32	39	23	29	5	6	40	56	5	25	14									
13	Число избирателей, проголосовавших по открепительным удостоверениям	276	5	8	11	9	10	8	17	15	12	6	3	14	13	4	7	0	4	3	2	6	5	4	1	3	3	2	5	10	1	22	3	5	5	5	2	3	4	3	4	1	3	2	3	0	5	10	1	3	1									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	53	1	0	1	1	3	1	0	3	3	0	5	0	8	3	3	0	1	0	2	0	4	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	1	0	4	0	2	0	0	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
