Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Кандалакшская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226					
1	"Число избирателей, внесенных в списки избирателей"	45369	292	301	986	1658	1844	1812	1970	1808	1891	1841	1745	1836	1565	1584	1502	1239	2079	2727	474	1716	675	595	580	269	174	996	330	132	2209	92	47	1862	1480	524	1264	607	1209	640	193	608	13					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	41760	256	281	895	1516	1694	1643	1752	1647	1746	1674	1578	1656	1405	1432	1359	1103	1890	2531	450	1577	586	527	512	281	177	903	249	123	1994	89	48	1688	1338	470	1324	552	953	596	185	580	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	24322	109	158	570	935	1113	1059	974	1005	1104	1067	1010	1025	797	744	759	693	1100	1512	99	880	380	280	280	195	112	533	199	49	1242	71	25	849	677	278	783	298	541	347	79	378	13					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	656	4	0	11	14	16	7	13	15	28	7	13	11	33	14	13	6	30	18	151	13	27	4	17	0	0	17	10	10	46	0	1	37	23	8	1	3	6	7	6	16	0					
6	Число погашенных избирательных бюллетеней	16723	143	123	314	567	565	577	765	627	614	600	555	620	575	674	587	404	760	1001	200	684	179	243	215	86	65	353	40	64	706	18	22	802	638	184	540	251	347	242	100	186	487					
7	Число избирательных бюллетеней в переносных ящиках для голосования	715	4	0	11	14	16	7	13	15	28	7	13	11	33	14	13	6	30	18	151	13	27	4	17	0	0	17	10	10	46	0	1	37	23	8	1	3	65	7	6	16	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24304	109	158	570	934	1113	1056	974	1005	1104	1067	1009	1022	796	744	758	693	1100	1506	99	879	380	280	279	195	112	533	199	49	1242	71	25	849	677	278	783	298	541	347	79	378	13					
9	Число недействительных избирательных бюллетеней	265	0	2	11	10	1	7	10	11	7	11	10	6	4	27	6	9	8	17	19	9	6	2	4	1	1	7	2	0	12	1	0	8	8	2	10	3	3	6	1	3	0					
10	Число действительных избирательных бюллетеней	24754	113	156	570	938	1128	1056	977	1009	1125	1063	1012	1027	825	731	765	690	1122	1507	231	883	401	282	292	194	111	543	207	59	1276	70	26	878	692	284	774	298	603	348	84	391	13					
