Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Переславль-Залесская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №896									
1	"Число избирателей, включенных в список избирателей"	33763	1825	2448	1421	1474	1699	1431	1776	1488	1716	1847	2152	1692	1522	1580	1567	1514	1476	1545	1665	1613	312									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29035	1550	2110	1200	1250	1350	1200	1550	1300	1500	1550	1700	1480	1350	1450	1400	1350	1300	1370	1380	1380	315									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20449	1235	1720	794	860	975	898	950	867	984	1075	1333	1071	907	979	962	898	895	756	1091	1005	194									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1313	33	168	87	62	80	56	57	51	69	57	57	55	49	35	50	42	57	31	51	48	118									
6	Число погашенных избирательных бюллетеней	7273	282	222	319	328	295	246	543	382	447	418	310	354	394	436	388	410	348	583	238	327	3									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1313	33	168	87	62	80	56	57	51	69	57	57	55	49	35	50	42	57	31	51	48	118									
8	Число бюллетеней в стационарных ящиках для голосования	20419	1235	1715	794	858	973	897	948	867	970	1075	1330	1071	907	979	961	898	895	756	1091	1005	194									
9	Число недействительных избирательных бюллетеней	245	10	30	12	12	12	8	19	14	13	11	13	11	15	13	11	8	8	11	6	8	0									
10	Число действительных избирательных бюллетеней	21487	1258	1853	869	908	1041	945	986	904	1026	1121	1374	1115	941	1001	1000	932	944	776	1136	1045	312									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	161	14	12	6	4	3	6	14	5	15	9	7	8	9	11	6	2	5	9	9	7	0									
		0.74%	1.10%	0.64%	0.68%	0.43%	0.28%	0.63%	1.39%	0.54%	1.44%	0.80%	0.50%	0.71%	0.94%	1.08%	0.59%	0.21%	0.53%	1.14%	0.79%	0.66%	0.00%									
14	Грудинин Павел Николаевич	2849	184	225	111	121	139	111	162	131	126	169	187	168	129	131	113	133	143	80	135	123	28									
		13.11%	14.51%	11.95%	12.60%	13.15%	13.20%	11.65%	16.12%	14.27%	12.13%	14.93%	13.48%	14.92%	13.49%	12.92%	11.18%	14.15%	15.02%	10.17%	11.82%	11.68%	8.97%									
15	Жириновский Владимир Вольфович	1668	96	143	75	81	81	67	58	80	83	80	115	90	67	81	72	70	65	75	97	66	26									
		7.68%	7.57%	7.59%	8.51%	8.80%	7.69%	7.03%	5.77%	8.71%	7.99%	7.07%	8.29%	7.99%	7.01%	7.99%	7.12%	7.45%	6.83%	9.53%	8.49%	6.27%	8.33%									
16	Путин Владимир Владимирович	15789	906	1334	642	679	764	721	691	648	747	806	1016	804	701	729	763	687	694	585	837	793	242									
		72.65%	71.45%	70.84%	72.87%	73.80%	72.55%	75.66%	68.76%	70.59%	71.90%	71.20%	73.25%	71.40%	73.33%	71.89%	75.47%	73.09%	72.90%	74.33%	73.29%	75.31%	77.56%									
17	Собчак Ксения Анатольевна	399	20	66	12	6	26	15	17	10	28	20	21	16	15	25	13	15	16	14	26	13	5									
		1.84%	1.58%	3.51%	1.36%	0.65%	2.47%	1.57%	1.69%	1.09%	2.69%	1.77%	1.51%	1.42%	1.57%	2.47%	1.29%	1.60%	1.68%	1.78%	2.28%	1.23%	1.60%									
18	Сурайкин Максим Александрович	132	9	21	3	5	3	7	6	11	4	3	8	6	2	10	6	5	4	1	7	8	3									
		0.61%	0.71%	1.12%	0.34%	0.54%	0.28%	0.73%	0.60%	1.20%	0.38%	0.27%	0.58%	0.53%	0.21%	0.99%	0.59%	0.53%	0.42%	0.13%	0.61%	0.76%	0.96%									
19	Титов Борис Юрьевич	218	14	32	9	8	14	7	15	11	7	13	9	17	5	5	13	5	3	3	10	14	4									
		1.00%	1.10%	1.70%	1.02%	0.87%	1.33%	0.73%	1.49%	1.20%	0.67%	1.15%	0.65%	1.51%	0.52%	0.49%	1.29%	0.53%	0.32%	0.38%	0.88%	1.33%	1.28%									
20	Явлинский Григорий Алексеевич	271	15	20	11	4	11	11	23	8	16	21	11	6	13	9	14	15	14	9	15	21	4									
		1.25%	1.18%	1.06%	1.25%	0.43%	1.04%	1.15%	2.29%	0.87%	1.54%	1.86%	0.79%	0.53%	1.36%	0.89%	1.38%	1.60%	1.47%	1.14%	1.31%	1.99%	1.28%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
