Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Екатериновская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795					
1	"Число избирателей, внесенных в списки"	16312	2502	1588	1155	608	346	1099	334	389	641	569	358	1019	134	777	201	328	139	565	145	115	357	503	259	571	506	485	291	328					
2	"Число бюллетеней, полученных участковыми комиссиями"	16396	2551	1604	1157	609	340	1074	334	392	646	592	357	1005	132	767	202	331	141	571	148	114	356	508	262	580	522	480	293	328					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10358	1365	809	569	412	237	759	196	332	440	389	222	586	110	541	150	206	104	340	118	85	257	382	254	288	412	308	261	226					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	861	32	15	23	120	55	0	36	21	60	18	70	158	0	21	14	0	0	27	12	0	52	4	0	86	8	29	0	0					
6	Число погашенных бюллетеней	5177	1154	780	565	77	48	315	102	39	146	185	65	261	22	205	38	125	37	204	18	29	47	122	8	206	102	143	32	102					
7	Число бюллетеней в переносных ящиках для голосования	861	32	15	23	120	55	0	36	21	60	18	70	158	0	21	14	0	0	27	12	0	52	4	0	86	8	29	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	10347	1357	809	569	412	237	759	196	332	440	389	222	586	110	541	150	204	104	340	118	84	257	382	254	288	412	308	261	226					
9	Число недействительных бюллетеней	183	17	15	9	0	0	17	7	11	1	4	0	19	5	0	2	0	3	0	0	1	2	12	36	4	5	0	12	1					
10	Число действительных бюллетеней	11025	1372	809	583	532	292	742	225	342	499	403	292	725	105	562	162	204	101	367	130	83	307	374	218	370	415	337	249	225					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	245	34	24	15	9	5	15	5	6	11	9	6	15	3	11	6	5	3	9	3	3	6	7	3	9	7	6	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	85	25	9	4	3	0	0	1	0	6	5	1	3	0	0	3	2	0	1	0	0	1	3	0	9	7	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	57	8	1	2	2	2	1	2	2	0	0	2	0	0	10	3	0	1	3	3	2	3	1	0	2	5	0	1	1					
14	Число погашенных открепительных удостоверений	160	9	15	11	6	5	15	4	6	5	4	5	12	3	11	3	3	3	8	3	3	5	4	3	0	0	4	5	5					
15	Число открепительных удостоверений выданных ТИК	5	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	101	12	10	4	0	5	11	0	0	6	0	2	10	0	1	5	2	1	3	2	1	0	0	7	6	3	4	0	6					
		0.90%	0.86%	1.21%	0.67%	0.0%	1.71%	1.44%	0.0%	0.0%	1.2%	0.0%	0.68%	1.34%	0.0%	0.17%	3.04%	0.98%	0.96%	0.81%	1.53%	1.19%	0.0%	0.0%	2.75%	1.60%	0.71%	1.18%	0.0%	2.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	73	18	6	5	0	4	4	3	0	3	9	1	1	0	3	2	1	3	1	0	0	0	0	0	1	6	2	0	0					
		0.65%	1.29%	0.72%	0.84%	0.0%	1.36%	0.52%	1.29%	0.0%	0.6%	2.21%	0.34%	0.13%	0.0%	0.53%	1.21%	0.49%	2.88%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.42%	0.59%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	117	23	16	9	0	5	11	0	0	2	5	3	5	1	3	3	0	3	4	3	1	4	2	0	2	7	1	0	4					
		1.04%	1.65%	1.94%	1.52%	0.0%	1.71%	1.44%	0.0%	0.0%	0.4%	1.22%	1.02%	0.67%	0.90%	0.53%	1.82%	0.0%	2.88%	1.08%	2.30%	1.19%	1.29%	0.51%	0.0%	0.53%	1.66%	0.29%	0.0%	1.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	89	17	12	5	0	5	5	0	0	1	6	0	6	0	1	1	2	1	2	0	0	6	5	0	2	5	4	0	3					
		0.79%	1.22%	1.45%	0.84%	0.0%	1.71%	0.65%	0.0%	0.0%	0.2%	1.47%	0.0%	0.80%	0.0%	0.17%	0.60%	0.98%	0.96%	0.54%	0.0%	0.0%	1.94%	1.29%	0.0%	0.53%	1.19%	1.18%	0.0%	1.32%					
22	"5. ""За Русь Святую"""	30	5	5	3	0	4	2	0	0	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0					
		0.26%	0.35%	0.60%	0.50%	0.0%	1.36%	0.26%	0.0%	0.0%	0.0%	0.73%	0.0%	0.40%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.23%	0.59%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	5	3	4	0	2	5	0	0	2	0	0	2	0	0	0	1	0	2	0	1	0	0	0	8	2	0	0	1					
		0.33%	0.35%	0.36%	0.67%	0.0%	0.68%	0.65%	0.0%	0.0%	0.4%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.49%	0.0%	0.54%	0.0%	1.19%	0.0%	0.0%	0.0%	2.13%	0.47%	0.0%	0.0%	0.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	8	2	4	0	1	3	0	0	0	2	2	0	0	2	0	1	0	0	2	1	4	0	0	1	1	0	0	1					
		0.31%	0.57%	0.24%	0.67%	0.0%	0.34%	0.39%	0.0%	0.0%	0.0%	0.49%	0.68%	0.0%	0.0%	0.35%	0.0%	0.49%	0.0%	0.0%	1.53%	1.19%	1.29%	0.0%	0.0%	0.26%	0.23%	0.0%	0.0%	0.44%					
25	"8. ""Народно-республиканская партия России"""	11	1	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0					
		0.09%	0.07%	0.24%	0.16%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.29%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	6	3	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0					
		0.18%	0.43%	0.36%	0.16%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.29%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	309	24	25	3	0	12	30	4	21	19	17	13	13	1	6	6	2	0	12	7	1	9	23	15	15	13	6	9	3					
		2.75%	1.72%	3.03%	0.50%	0.0%	4.10%	3.95%	1.72%	5.94%	3.8%	4.17%	4.45%	1.74%	0.90%	1.06%	3.65%	0.98%	0.0%	3.26%	5.38%	1.19%	2.91%	5.95%	5.90%	4.01%	3.09%	1.78%	3.44%	1.32%					
