Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Елабужская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418					
1	"Число избирателей, внесенных в список избирателей"	52442	312	111	1222	1389	1479	1166	1055	1246	1282	1302	1050	1860	115	814	1847	931	1371	1161	1243	1906	170	979	1325	2237	2274	2301	2542	1615	1338	2278	1369	1003	2831	2691	187	2171	1973	296					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51201	320	111	1200	1500	1400	1100	1000	1200	1200	1300	1000	1800	115	800	1800	900	1300	1100	1200	1900	173	950	1300	2200	2200	2200	2500	1550	1300	2300	1300	1000	2800	2700	186	2100	1900	296					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	43066	247	96	1071	1228	1169	1008	742	853	1102	1148	845	1471	113	709	1329	811	1156	997	1082	1468	135	832	952	1789	1717	2121	2317	1314	1089	1879	1136	706	2320	2355	171	1560	1734	294					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1385	12	13	46	24	90	29	29	249	38	44	88	66	0	51	48	33	50	24	18	50	18	36	36	40	27	24	34	4	8	33	11	19	21	26	12	25	9	0					
6	Число погашенных избирательных бюллетеней	6750	61	2	83	248	141	63	229	98	60	108	67	263	2	40	423	56	94	79	100	382	20	82	312	371	456	55	149	232	203	388	153	275	459	319	3	515	157	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1385	12	13	46	24	90	29	29	249	38	44	88	66	0	51	48	33	50	24	18	50	18	36	36	40	27	24	34	4	8	33	11	19	21	26	12	25	9	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	43058	247	96	1071	1228	1169	1008	742	853	1102	1148	845	1471	113	709	1329	811	1156	997	1082	1468	135	832	952	1789	1717	2121	2317	1314	1086	1879	1136	706	2320	2355	171	1560	1729	294					
9	Число недействительных избирательных бюллетеней	343	4	2	5	0	0	1	5	15	0	0	6	4	7	0	24	0	0	13	18	28	0	1	0	0	29	11	7	24	0	74	0	9	3	21	0	5	25	2					
10	Число действительных избирательных бюллетеней	44100	255	107	1112	1252	1259	1036	766	1087	1140	1192	927	1533	106	760	1353	844	1206	1008	1082	1490	153	867	988	1829	1715	2134	2344	1294	1094	1838	1147	716	2338	2360	183	1580	1713	292					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	983	20	10	25	145	25	25	25	25	25	25	25	25	0	25	25	25	25	25	25	25	10	25	25	35	25	25	25	25	25	25	25	25	25	25	10	28	25	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	597	18	0	9	145	5	1	4	25	9	5	1	14	0	10	24	4	6	12	3	24	1	5	20	35	25	18	21	10	18	25	10	4	22	23	1	25	15	0					
