Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Донецкая городская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574									
1	"Число избирателей, включенных в список избирателей"	36138	1109	1784	756	1885	1990	1795	810	1079	1598	1727	1848	1695	1706	1469	1727	1816	1799	1494	784	723	1646	1617	1630	678	973									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	37008	1125	1808	768	1922	1940	1861	809	1138	1640	1801	1902	1681	1740	1549	1730	1870	1863	1540	813	753	1724	1678	1695	652	1006									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18496	581	972	412	1090	985	983	461	461	756	833	929	929	936	715	974	923	839	698	491	342	846	696	879	356	409									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2456	78	146	65	67	73	97	51	89	134	106	200	140	93	105	121	115	89	116	63	66	102	113	81	52	94									
6	Число погашенных избирательных бюллетеней	16056	466	690	291	765	882	781	297	588	750	862	773	612	711	729	635	832	935	726	259	345	776	869	735	244	503									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2456	78	146	65	67	73	97	51	89	134	106	200	140	93	105	121	115	89	116	63	66	102	113	81	52	94									
8	Число бюллетеней в стационарных ящиках для голосования	18493	581	972	412	1090	983	983	461	461	756	833	929	929	936	715	973	923	839	698	491	342	846	696	879	356	409									
9	Число недействительных избирательных бюллетеней	145	4	0	2	10	9	5	3	2	6	8	10	10	9	10	6	4	4	5	0	7	10	5	5	4	7									
10	Число действительных избирательных бюллетеней	20804	655	1118	475	1147	1047	1075	509	548	884	931	1119	1059	1020	810	1088	1034	924	809	554	401	938	804	955	404	496									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	106	2	5	2	5	4	7	3	2	6	9	10	1	3	6	6	6	4	2	1	2	4	6	2	2	6									
		0.51%	0.30%	0.45%	0.42%	0.43%	0.38%	0.65%	0.59%	0.36%	0.67%	0.96%	0.89%	0.09%	0.29%	0.73%	0.55%	0.58%	0.43%	0.25%	0.18%	0.49%	0.42%	0.74%	0.21%	0.49%	1.19%									
14	Грудинин Павел Николаевич	2029	65	94	38	134	99	102	25	49	89	106	132	115	122	71	127	85	106	64	45	38	101	62	73	33	54									
		9.69%	9.86%	8.41%	7.97%	11.58%	9.38%	9.44%	4.88%	8.91%	10.00%	11.29%	11.69%	10.76%	11.86%	8.66%	11.61%	8.19%	11.42%	7.86%	8.12%	9.31%	10.65%	7.66%	7.60%	8.09%	10.74%									
15	Жириновский Владимир Вольфович	1472	72	66	39	60	83	61	40	42	68	62	69	61	64	62	53	76	73	69	32	35	64	64	88	33	36									
		7.03%	10.93%	5.90%	8.18%	5.19%	7.86%	5.65%	7.81%	7.64%	7.64%	6.60%	6.11%	5.71%	6.22%	7.56%	4.84%	7.32%	7.87%	8.48%	5.78%	8.58%	6.75%	7.91%	9.17%	8.09%	7.16%									
16	Путин Владимир Владимирович	16688	496	932	378	914	829	877	434	448	698	737	879	845	799	644	869	839	721	655	471	319	758	655	768	330	393									
		79.66%	75.27%	83.36%	79.25%	78.99%	78.50%	81.20%	84.77%	81.45%	78.43%	78.49%	77.86%	79.05%	77.65%	78.54%	79.43%	80.83%	77.69%	80.47%	85.02%	78.19%	79.96%	80.96%	80.00%	80.88%	78.13%									
17	Собчак Ксения Анатольевна	158	4	8	3	13	15	8	2	3	4	7	10	13	3	12	12	8	6	4	1	3	3	3	10	2	1									
		0.75%	0.61%	0.72%	0.63%	1.12%	1.42%	0.74%	0.39%	0.55%	0.45%	0.75%	0.89%	1.22%	0.29%	1.46%	1.10%	0.77%	0.65%	0.49%	0.18%	0.74%	0.32%	0.37%	1.04%	0.49%	0.20%									
18	Сурайкин Максим Александрович	175	9	6	13	9	7	9	4	0	12	6	8	8	13	4	11	12	8	9	2	3	3	5	8	2	4									
		0.84%	1.37%	0.54%	2.73%	0.78%	0.66%	0.83%	0.78%	0.00%	1.35%	0.64%	0.71%	0.75%	1.26%	0.49%	1.01%	1.16%	0.86%	1.11%	0.36%	0.74%	0.32%	0.62%	0.83%	0.49%	0.80%									
19	Титов Борис Юрьевич	109	5	4	1	6	7	6	1	2	6	2	6	10	10	8	4	5	5	5	1	1	4	5	4	0	1									
		0.52%	0.76%	0.36%	0.21%	0.52%	0.66%	0.56%	0.20%	0.36%	0.67%	0.21%	0.53%	0.94%	0.97%	0.98%	0.37%	0.48%	0.54%	0.61%	0.18%	0.25%	0.42%	0.62%	0.42%	0.00%	0.20%									
20	Явлинский Григорий Алексеевич	67	2	3	1	6	3	5	0	2	1	2	5	6	6	3	6	3	1	1	1	0	1	4	2	2	1									
		0.32%	0.30%	0.27%	0.21%	0.52%	0.28%	0.46%	0.00%	0.36%	0.11%	0.21%	0.44%	0.56%	0.58%	0.37%	0.55%	0.29%	0.11%	0.12%	0.18%	0.00%	0.11%	0.49%	0.21%	0.49%	0.20%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
