Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Конышевская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534									
1	"Число избирателей, включенных в список избирателей"	8371	1669	1541	339	69	177	178	209	195	185	138	212	212	243	132	159	144	111	147	352	107	405	439	255	261	403	89									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8430	1650	1550	350	70	180	180	210	180	180	140	220	230	280	130	150	150	110	150	350	100	390	440	250	260	450	80									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5095	1143	1002	204	42	104	103	106	101	81	85	140	123	132	68	108	89	59	71	204	70	257	260	143	130	216	54									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1042	55	82	53	10	30	33	35	44	48	14	33	43	49	38	21	28	13	36	61	21	88	76	33	50	40	8									
6	Число погашенных избирательных бюллетеней	2293	452	466	93	18	46	44	69	35	51	41	47	64	99	24	21	33	38	43	85	9	45	104	74	80	194	18									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1042	55	82	53	10	30	33	35	44	48	14	33	43	49	38	21	28	13	36	61	21	88	76	33	50	40	8									
8	Число бюллетеней в стационарных ящиках для голосования	5094	1143	1001	204	42	104	103	106	101	81	85	140	123	132	68	108	89	59	71	204	70	257	260	143	130	216	54									
9	Число недействительных избирательных бюллетеней	61	14	10	1	0	2	0	1	1	0	0	6	0	0	2	1	3	0	0	2	0	2	10	0	0	5	1									
10	Число действительных избирательных бюллетеней	6075	1184	1073	256	52	132	136	140	144	129	99	167	166	181	104	128	114	72	107	263	91	343	326	176	180	251	61									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	17	2	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	4	0	1	1	2	0	0	0									
		0.28%	0.17%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.94%	0.00%	0.00%	1.39%	0.93%	1.51%	0.00%	0.29%	0.30%	1.14%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	475	131	84	15	2	7	8	10	18	6	2	15	13	9	3	11	7	10	5	27	5	18	28	13	9	16	3									
		7.74%	10.93%	7.76%	5.84%	3.85%	5.22%	5.88%	7.09%	12.41%	4.65%	2.02%	8.67%	7.83%	4.97%	2.83%	8.53%	5.98%	13.89%	4.67%	10.19%	5.49%	5.22%	8.33%	7.39%	5.00%	6.25%	4.84%									
15	Жириновский Владимир Вольфович	365	95	66	9	4	13	7	9	6	11	2	9	6	8	2	4	6	5	15	11	0	15	22	12	6	15	7									
		5.95%	7.93%	6.09%	3.50%	7.69%	9.70%	5.15%	6.38%	4.14%	8.53%	2.02%	5.20%	3.61%	4.42%	1.89%	3.10%	5.13%	6.94%	14.02%	4.15%	0.00%	4.35%	6.55%	6.82%	3.33%	5.86%	11.29%									
16	Путин Владимир Владимирович	5139	937	906	230	45	109	117	116	119	110	93	143	146	162	97	112	100	54	83	220	85	306	273	146	164	216	50									
		83.75%	78.21%	83.66%	89.49%	86.54%	81.34%	86.03%	82.27%	82.07%	85.27%	93.94%	82.66%	87.95%	89.50%	91.51%	86.82%	85.47%	75.00%	77.57%	83.02%	93.41%	88.70%	81.25%	82.95%	91.11%	84.38%	80.65%									
17	Собчак Ксения Анатольевна	33	8	6	1	0	1	1	2	0	0	1	0	0	2	1	0	0	2	2	1	1	1	0	1	1	1	0									
		0.54%	0.67%	0.55%	0.39%	0.00%	0.75%	0.74%	1.42%	0.00%	0.00%	1.01%	0.00%	0.00%	1.10%	0.94%	0.00%	0.00%	2.78%	1.87%	0.38%	1.10%	0.29%	0.00%	0.57%	0.56%	0.39%	0.00%									
18	Сурайкин Максим Александрович	18	5	0	1	0	0	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1									
		0.29%	0.42%	0.00%	0.39%	0.00%	0.00%	2.21%	2.13%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.58%	0.30%	0.00%	0.00%	0.00%	1.61%									
19	Титов Борис Юрьевич	14	3	4	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0									
		0.23%	0.25%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.78%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.78%	0.00%									
20	Явлинский Григорий Алексеевич	14	3	4	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0									
		0.23%	0.25%	0.37%	0.00%	1.92%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.57%	0.00%	0.39%	0.00%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
