Выборы Президента Российской Федерации																																																																																							
Дата голосования: 04.03.2012																																																																																							
																																																																																							
Наименование Избирательной комиссии:    Владивосток, Ленинская																																																																																							
																																																																																							
Сводная таблица итогов голосования																																																																																							
																																																																																							
	Число участковых избирательных комиссий	76																																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	76																																																																																					
																																																																																							
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912									
1	Число избирателей, включенных в список избирателей	117872	1005	1347	1874	1722	968	1098	1319	1235	1444	1694	1044	1771	1875	1738	1729	2671	2789	2120	2228	2230	1223	1701	2959	1861	2263	2470	2577	2123	1639	2206	2209	2127	2482	2189	2231	2011	2572	2420	927	2278	2645	2452	920	2272	2223	2110	2741	2593	900	1496	2034	1576	1752	1342	1812	2246	1572	1936	1740	238	250	355	454	423	401	150	290	292	361	174	477	547	297	40	96	296									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	100176	900	1000	1500	1500	900	1200	1000	1000	1000	1200	1000	1500	1500	1500	1500	2000	2000	2000	2000	2000	1000	1500	2000	1500	2000	2000	2000	2000	1500	2000	2000	2000	2000	2000	2000	2000	2000	2000	900	2000	2000	2000	900	2000	2000	2000	2000	2000	800	1100	2000	1500	1500	1000	1500	2000	1500	1500	1500	220	240	340	430	410	370	150	300	260	450	160	400	500	195	40	91	220									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67790	554	781	1089	1022	548	1097	948	684	877	1017	499	995	1006	1057	1477	1838	1914	1239	982	1197	748	1016	1421	1005	1347	1160	1258	1108	858	1154	1017	1178	1294	1205	1380	1187	1235	1039	452	1163	1812	1198	513	1187	1256	1256	1552	1401	718	818	1499	1137	746	810	1148	1281	859	1009	870	136	163	245	290	251	276	85	247	256	327	140	366	423	146	40	83	200									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1132	14	21	30	14	10	0	0	8	20	20	19	30	12	5	6	7	13	4	3	7	4	9	250	10	22	26	18	25	12	15	31	17	20	23	14	20	26	44	7	7	20	15	7	15	19	9	19	9	0	11	32	11	6	7	7	16	15	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	8	0									
6	Число погашенных избирательных бюллетеней	31254	332	198	381	464	342	103	52	308	103	163	482	475	482	438	17	155	73	757	1015	796	248	475	329	485	631	814	724	867	630	831	952	805	686	772	606	793	739	917	441	830	168	787	380	798	725	735	429	590	82	271	469	352	748	183	345	703	626	483	620	84	77	95	140	159	94	65	53	4	123	20	34	77	4	0	0	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1132	14	21	30	14	10	0	0	8	20	20	19	30	12	5	6	7	13	4	3	7	4	9	250	10	22	26	18	25	12	15	31	17	20	23	14	20	26	44	7	7	20	15	7	15	19	9	19	9	0	11	32	11	6	7	7	16	15	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	8	0									
8	Число бюллетеней в стационарных ящиках для голосования	67716	553	781	1089	1022	548	1097	948	683	877	1016	499	994	1006	1056	1476	1837	1912	1239	982	1197	748	1016	1421	1005	1347	1160	1257	1108	858	1152	1017	1175	1287	1205	1380	1186	1235	1036	452	1163	1810	1198	513	1186	1237	1256	1549	1401	718	815	1499	1137	746	810	1148	1281	858	1007	870	133	161	245	287	247	276	82	247	256	327	140	364	423	146	40	83	200									
9	Число недействительных избирательных бюллетеней	1092	5	13	22	16	2	74	14	14	16	15	6	16	12	13	16	35	31	17	18	20	12	14	27	19	16	20	21	13	11	14	16	16	18	9	21	20	10	19	6	13	18	13	8	18	22	10	24	20	13	14	10	18	14	9	24	22	13	12	10	3	6	21	15	14	5	0	13	2	5	4	2	7	1	1	6	5									
10	Число действительных избирательных бюллетеней	67756	562	789	1097	1020	556	1023	934	677	881	1021	512	1008	1006	1048	1466	1809	1894	1226	967	1184	740	1011	1644	996	1353	1166	1254	1120	859	1153	1032	1176	1289	1219	1373	1186	1251	1061	453	1157	1812	1200	512	1183	1234	1255	1544	1390	705	812	1521	1130	738	808	1131	1275	860	1003	870	130	155	224	272	233	271	82	234	254	322	136	362	416	190	39	85	195									
11	Число полученных открепительных  удостоверений	2162	23	20	30	30	30	0	40	30	40	30	30	30	20	30	25	40	52	35	45	35	30	30	45	35	30	40	30	40	30	32	40	55	33	35	30	50	42	45	30	35	40	30	10	32	38	50	30	40	26	34	19	30	30	30	30	44	30	30	30	20	20	20	20	20	20	35	7	20	0	20	5	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1900	20	18	23	22	20	0	40	17	40	29	24	24	16	24	18	40	52	30	41	33	27	20	41	31	23	33	30	33	24	31	30	55	32	35	24	49	42	42	17	33	40	28	7	32	33	46	26	37	26	32	19	24	24	22	27	43	26	27	30	20	12	20	14	16	20	34	7	9	0	11	5	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2650	38	42	41	36	34	339	20	30	46	133	26	14	15	16	28	15	49	21	51	28	52	12	41	32	23	19	23	38	20	15	21	126	14	48	22	26	17	17	24	31	12	9	9	17	18	22	75	7	16	27	19	38	30	10	13	13	21	15	16	8	11	35	23	21	25	18	76	16	214	24	5	6	81	0	6	51									
14	Число неиспользованных открепительных удостоверений	262	3	2	7	8	10	0	0	13	0	1	6	6	4	6	7	0	0	5	4	2	3	10	4	4	7	7	0	7	6	1	10	0	1	0	6	1	0	3	13	2	0	2	3	0	5	4	4	3	0	2	0	6	6	8	3	1	4	3	0	0	8	0	6	4	0	1	0	11	0	9	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	401	4	2	4	7	3	0	0	2	2	5	2	3	4	6	4	7	5	8	7	7	4	1	7	7	2	8	7	9	5	10	7	11	11	8	7	7	12	13	2	10	9	8	1	10	9	14	22	7	1	0	7	3	5	3	4	4	10	9	4	0	0	0	0	0	0	0	0	0	0	1	2	38	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
